pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.8185,0.0215546,-2.5853,0.0120894,-2.14769,0.0452566,All
-2.2869,0.0215546,-2.40742,0,-1.64132,0.113142,All
-1.75531,0.0862186,-2.22953,0.00604469,-1.13495,0.248912,All
-1.22371,0.150883,-2.05164,0.0483575,-0.628576,0.316797,All
-0.692118,0.366429,-1.87376,0.0725362,-0.122205,0.475195,All
-0.160523,0.431093,-1.69587,0.10276,0.384167,0.362053,All
0.371071,0.409538,-1.51798,0.199475,0.890538,0.27154,All
0.902666,0.28021,-1.3401,0.217609,1.39691,0.27154,All
1.43426,0.258656,-1.16221,0.2841,1.90328,0.0452566,All
1.96585,0.0431093,-0.984323,0.265966,2.40965,0.0226283,All
,,-0.806436,0.344547,,,All
,,-0.628549,0.356637,,,All
,,-0.450663,0.338502,,,All
,,-0.272776,0.332458,,,All
,,-0.0948897,0.326413,,,All
,,0.0829969,0.398949,,,All
,,0.260884,0.398949,,,All
,,0.43877,0.235743,,,All
,,0.616657,0.302234,,,All
,,0.794543,0.344547,,,All
,,0.97243,0.320368,,,All
,,1.15032,0.29619,,,All
,,1.3282,0.169251,,,All
,,1.50609,0.145072,,,All
,,1.68398,0.0725362,,,All
,,1.86186,0.0664916,,,All
,,2.03975,0.0725362,,,All
,,2.21764,0.0120894,,,All
,,2.39552,0.0302234,,,All
,,2.57341,0.0120894,,,All
,,2.7513,0.0181341,,,All
