iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1521.8,1,7.8892,9.16311,10.2532,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1501.57,1,4.52647,11.9391,27.9548,24.326,0.974679,0.974679,0.544851,0.998761,1.46202,1.57907,1.46202,1.16962
3,1496.03,1,4.70498,10.3285,26.9674,24.0967,0.95,0.95,0.390642,0.998761,1.425,1.53909,1.425,1.14
4,1476.34,1,4.2403,11.636,27.8404,24.8311,0.925945,0.925945,0.580226,0.998761,1.38892,1.50012,1.38892,1.11113
5,1468.37,1,4.1717,8.74451,36.8024,30.7415,0.9025,0.9025,0.631419,0.998761,1.35375,1.46213,1.35375,1.083
6,1460.17,1,4.19145,10.0061,44.4129,35.8018,0.879648,0.879648,0.942472,0.998761,1.31947,1.48676,1.31947,1.05558
7,1454.17,1,4.34974,10.6067,42.199,34.1234,0.857375,0.857375,1.01939,0.998761,1.28606,1.53256,1.28606,1.02885
8,1427.38,1,4.69217,10.0852,36.3292,30.0772,0.835666,0.835666,0.522905,0.998761,1.2535,1.49375,1.2535,1.0028
9,1418.9,1,5.01224,8.1003,42.3379,34.2756,0.814506,0.814506,0.687218,0.998761,1.22176,1.5021,1.22176,0.977407
10,1402.22,1,5.52947,9.12539,37.8038,31.4483,0.793882,0.793882,0.383743,0.998761,1.19082,1.52178,1.19082,0.952659
11,1398.08,1,5.39318,8.28847,38.267,31.3975,0.773781,0.773781,0.489411,0.998761,1.16067,1.48325,1.16067,0.928537
12,1379.56,1,5.24417,7.75464,31.8949,27.0457,0.754188,0.754188,0.357647,0.998761,1.13128,1.44569,1.13128,0.905026
13,1369.5,1,5.1707,11.4898,30.21,25.7638,0.735092,0.735092,0.532902,0.998761,1.10264,1.43882,1.10264,0.88211
14,1357.84,1,4.93008,8.11574,28.8005,24.793,0.716479,0.716479,0.574025,0.998761,1.07472,1.51917,1.07472,0.859775
15,1351.89,1,4.94443,8.84188,30.0463,25.7522,0.698337,0.698337,0.963021,0.998761,1.04751,1.62487,1.04751,0.838005
16,1344.13,1,5.04415,8.61259,26.9688,23.5749,0.680655,0.680655,0.716975,0.998761,1.02098,1.61011,1.02098,0.816786
17,1327.9,1,4.97058,7.11889,26.0361,23.1383,0.66342,0.66342,0.452654,0.998761,0.995131,1.69726,0.995131,0.796105
18,1318.88,1,5.25962,7.84098,29.0073,25.1051,0.646622,0.646622,0.434012,0.998761,0.969933,1.79139,0.969933,0.775947
19,1309.22,1,4.98095,7.53356,29.9454,25.6203,0.630249,0.630249,0.686035,0.998761,0.945374,1.89828,0.945374,0.756299
