iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,768.063,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,758.271,1,5.72035,0.547794,24.9683,6.91031,26.866,1.46202,1.46202,0.989024,0.62,0.285
3,749.449,1,6.1988,0.800613,27.4418,8.00854,28.2933,1.425,1.425,1.09509,0.62,0.27075
4,743.993,1,5.78555,1.0739,29.2523,8.60271,29.7963,1.38892,1.38892,1.08634,0.62,0.257212
5,725.57,1,6.01108,1.02121,26.2473,9.88896,33.8002,1.35375,1.35375,1.10975,0.62,0.244352
6,719.487,1,6.20869,0.871454,25.7392,12.7546,34.1171,1.31947,1.31947,1.16976,0.62,0.232134
7,714.278,1,5.90659,1.62214,21.248,12.8554,35.8229,1.28606,1.28606,1.21914,0.62,0.220528
8,696.843,1,6.02551,1.00515,21.9852,15.212,35.767,1.2535,1.2535,1.18827,0.62,0.209501
9,694.431,1,6.25159,0.461922,21.8126,16.7134,32.3579,1.22176,1.22176,1.15818,0.62,0.199026
10,676.232,1,5.93712,0.586326,19.4136,17.2368,29.1221,1.19082,1.19082,1.12886,0.62,0.189075
11,658.145,1,5.86727,0.408436,15.4163,18.6854,29.6227,1.16067,1.16067,1.10027,0.62,0.179621
12,641.256,1,6.04963,0.317156,15.0902,19.6657,32.2147,1.13128,1.13128,1.07242,0.62,0.17064
13,642.495,1,5.84683,0.555568,12.2275,23.9243,34.1274,1.10264,1.10264,1.04526,0.62,0.162108
14,629.466,1,5.83036,0.824305,11.6483,26.2557,34.0474,1.07472,1.07472,1.01879,0.62,0.154003
15,618.929,1,5.81608,0.362489,10.6993,26.8449,31.7599,1.04751,1.04751,1.00944,0.62,0.146302
16,615.113,1,5.73279,0.364943,10.7827,30.915,29.7749,1.02098,1.02098,1.01456,0.62,0.138987
17,593.461,1,5.6408,0.459925,7.73303,29.5675,29.7051,0.995131,0.995131,0.988866,0.62,0.132038
18,586.924,1,5.56874,0.222583,8.06801,30.187,30.0996,0.969933,0.969933,0.963828,0.62,0.125436
19,575.562,1,5.61018,0.406331,8.36074,29.5406,29.9232,0.945374,0.945374,0.939423,0.62,0.119164
