iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1433.37,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1416.1,1,5.11434,28.0398,8.01101,34.648,0.974679,0.974679,1.12247,0.974679,0.998761,0.974679,0.974679
3,1407.74,1,5.31459,29.2504,8.08795,36.3171,0.95,0.95,1.09404,0.95,0.998761,0.95,0.95
4,1395.72,1,4.91964,26.8141,8.78898,33.3249,0.925945,0.925945,1.12157,0.925945,0.998761,0.925945,0.925945
5,1387.56,1,5.05232,26.6205,7.47526,32.7466,0.9025,0.9025,1.09317,0.9025,0.998761,0.9025,0.9025
6,1379.05,1,5.0678,25.7525,7.86467,31.8327,0.879648,0.879648,1.15528,0.879648,0.998761,0.879648,0.879648
7,1366.76,1,5.14057,25.9933,8.66025,32.0536,0.857375,0.857375,1.12603,0.857375,0.998761,0.857375,0.857375
8,1354.42,1,5.13004,25.4804,7.89636,31.357,0.835666,0.835666,1.09752,0.835666,0.998761,0.835666,0.835666
9,1342.14,1,5.27095,27.5736,7.40639,33.9317,0.814506,0.814506,1.11844,0.814506,0.998761,0.814506,0.814506
10,1328.71,1,5.23833,26.3871,7.02444,32.3945,0.793882,0.793882,1.09012,0.793882,0.998761,0.793882,0.793882
11,1318.81,1,5.59123,25.6719,8.05951,31.3473,0.773781,0.773781,1.08184,0.773781,0.998761,0.773781,0.773781
12,1303.96,1,5.50017,24.1263,7.66167,29.5279,0.754188,0.754188,1.13635,0.754188,0.998761,0.754188,0.754188
13,1304.34,1,5.41466,24.6253,9.07058,29.9532,0.735092,0.735092,1.17423,0.735092,0.998761,0.735092,0.735092
14,1294.72,1,5.25079,25.8657,10.5507,31.5192,0.716479,0.716479,1.32496,0.716479,0.998761,0.716479,0.716479
15,1281.57,1,5.21467,25.278,12.3055,30.8036,0.698337,0.698337,1.30679,0.698337,0.998761,0.698337,0.698337
16,1278.28,1,5.2931,21.2253,14.0147,25.9133,0.680655,0.680655,1.37059,0.680655,0.998761,0.680655,0.680655
17,1257.35,1,5.2631,20.2475,12.4342,24.7498,0.66342,0.66342,1.33589,0.66342,0.998761,0.66342,0.66342
18,1250.16,1,5.47231,23.2512,12.8981,28.3677,0.646622,0.646622,1.30206,0.646622,0.998761,0.646622,0.646622
19,1239.86,1,5.43106,22.9033,12.1673,27.7944,0.630249,0.630249,1.39175,0.630249,0.998761,0.630249,0.630249
20,1235.39,1,5.57019,22.1816,16.339,26.8577,0.614291,0.614291,1.38576,0.614291,0.998761,0.614291,0.614291
21,1224.57,1,5.56102,20.2418,20.5564,24.6553,0.598737,0.598737,1.35067,0.598737,0.998761,0.598737,0.598737
22,1205.89,1,5.63513,20.3324,12.9852,24.9991,0.583577,0.583577,1.31647,0.583577,0.998761,0.583577,0.583577
23,1195.94,1,5.28486,21.0231,9.28199,25.9076,0.5688,0.5688,1.28314,0.5688,0.998761,0.5688,0.5688
24,1185.93,1,5.47409,21.0124,9.98552,25.8119,0.554398,0.554398,1.25065,0.554398,0.998761,0.554398,0.554398
25,1175.51,1,5.51218,21.1567,9.71915,25.9026,0.54036,0.54036,1.21898,0.54036,0.998761,0.54036,0.54036
26,1168.15,1,5.53394,22.2019,9.56245,27.2373,0.526678,0.526678,1.22841,0.526678,0.998761,0.526678,0.526678
27,1160.01,1,5.63299,23.4173,12.8889,28.6758,0.513342,0.513342,1.19731,0.513342,0.998761,0.513342,0.513342
28,1139.76,1,5.49781,23.2917,13.0322,28.3349,0.500344,0.500344,1.16699,0.500344,0.998761,0.500344,0.500344
29,1128.7,1,5.7175,22.9778,13.281,27.8961,0.487675,0.487675,1.13744,0.487675,0.998761,0.487675,0.487675
30,1116.5,1,5.59041,21.7404,9.92959,26.4446,0.475327,0.475327,1.10864,0.475327,0.998761,0.475327,0.475327
31,1116.92,1,5.51384,22.0418,9.66185,26.5937,0.463291,0.463291,1.08057,0.463291,0.998761,0.463291,0.463291
32,1097.73,1,5.40986,23.2014,8.61713,28.0153,0.45156,0.45156,1.05321,0.45156,0.998761,0.45156,0.45156
33,1090.19,1,5.47919,23.3682,7.60638,28.1394,0.440127,0.443097,1.02654,0.441025,0.998761,0.440127,0.440127
34,1084,1,5.25097,23.8163,6.67687,28.6435,0.428982,0.437741,1.06533,0.429858,0.998761,0.428982,0.428982
35,1073.74,1,5.40013,23.0805,6.9649,27.7539,0.41812,0.439635,1.03836,0.434945,0.998761,0.41812,0.41812
36,1066.47,1,5.3901,24.0068,8.1499,28.8499,0.407533,0.458295,1.01206,0.448455,0.998761,0.407533,0.407533
37,1060.42,1,5.30365,22.1867,8.10977,26.625,0.397214,0.462574,0.986438,0.45724,0.998761,0.397214,0.397214
38,1041.82,1,5.3852,22.1543,7.76262,26.5758,0.387157,0.450861,0.96146,0.445662,0.998761,0.387157,0.387157
39,1030.92,1,5.42647,21.3345,9.16984,25.7446,0.377354,0.447021,0.937116,0.44177,0.998761,0.377354,0.377354
40,1035.35,1,5.48351,21.6393,9.36088,26.0323,0.367799,0.439173,0.913387,0.435093,0.998761,0.367799,0.367799
41,1024.84,1,5.54258,22.6485,11.6536,27.3192,0.358486,0.428053,0.89026,0.424076,0.998761,0.358486,0.358486
42,1006.48,1,5.50781,23.0969,10.9709,27.8764,0.349409,0.417214,0.867718,0.413338,0.998761,0.349409,0.349409
43,997.257,1,5.41542,22.9052,11.2578,27.6696,0.340562,0.40665,0.845747,0.402872,0.998761,0.340562,0.340562
44,990.042,1,5.56401,22.1441,10.5231,26.8338,0.331938,0.396353,0.824332,0.392671,0.998761,0.331938,0.331938
45,987.343,1,5.51347,20.844,10.0236,25.2901,0.323534,0.386317,0.836368,0.382728,0.998761,0.323534,0.323534
46,978.702,1,5.45535,21.5016,9.22495,26.2061,0.315341,0.387858,0.919246,0.391646,0.998761,0.315341,0.315341
47,979.292,1,5.41143,21.5368,9.8049,26.2276,0.307357,0.378037,0.916532,0.381729,0.998761,0.307357,0.307357
48,970.265,1,5.46409,20.9027,9.11423,25.2721,0.299574,0.368465,0.893325,0.372063,0.998761,0.299574,0.299574
49,959.219,1,5.41591,22.0892,8.60963,26.6773,0.291989,0.394521,0.870705,0.392821,0.998761,0.291989,0.291989
50,955.678,1,5.42055,21.45,8.89439,26.0081,0.284596,0.402045,0.848658,0.400811,0.998761,0.284596,0.284596
51,951.426,1,5.49458,21.3397,8.39892,25.7808,0.27739,0.397853,0.82717,0.394159,0.998761,0.27739,0.27739
52,943.548,1,5.4219,20.8744,9.57267,25.2052,0.270366,0.387779,0.842854,0.384179,0.998761,0.270366,0.270366
53,945.047,1,5.3471,20.8368,9.62427,25.2682,0.26352,0.377961,0.909984,0.374451,0.998761,0.26352,0.26352
54,941.564,1,5.39768,21.8497,8.36939,26.4437,0.256848,0.404426,0.904542,0.398407,0.998761,0.256848,0.256848
55,935.585,1,5.44386,21.9486,7.77678,26.5351,0.250344,0.394186,0.900227,0.388319,0.998761,0.250344,0.250344
56,921.45,1,5.43281,21.9598,8.00017,26.4736,0.244005,0.384205,0.877432,0.378487,0.998761,0.244005,0.244005
57,923.051,1,5.51824,22.0263,8.41476,26.5192,0.237827,0.374477,0.855215,0.368903,0.998761,0.237827,0.237827
58,925.079,1,5.44457,21.9587,7.44302,26.4063,0.231805,0.364995,0.863306,0.359562,0.998761,0.231805,0.231805
59,912.792,1,5.38284,21.9459,7.82411,26.4109,0.225936,0.355753,0.841447,0.350458,0.998761,0.225936,0.225936
60,902.751,1,5.46683,22.1253,8.41974,26.6249,0.220215,0.346745,0.820141,0.341584,0.998761,0.220215,0.220215
61,903.973,1,5.51615,21.7627,8.93021,26.3283,0.214639,0.337965,0.799374,0.332935,0.998761,0.214639,0.220214
62,898.556,1,5.47905,21.7891,8.49352,26.3484,0.21419,0.329408,0.794382,0.324505,0.998761,0.209204,0.214638
63,896.665,1,5.44662,21.5366,8.20889,26.1001,0.210446,0.321067,0.774267,0.316288,0.998761,0.209726,0.209203
64,887.728,1,5.43969,21.8187,8.18771,26.4246,0.205118,0.312938,0.754663,0.30828,0.998761,0.204416,0.208617
65,888.778,1,5.50073,22.0878,7.61332,26.7013,0.201649,0.305014,0.818821,0.300474,0.998761,0.199762,0.207829
66,889.943,1,5.5855,22.0789,8.93484,26.6973,0.198283,0.297291,0.798088,0.296444,0.998761,0.194704,0.221035
67,888.259,1,5.53076,21.9381,8.83905,26.6013,0.196278,0.302197,0.77788,0.299869,0.998761,0.189774,0.22783
68,890.431,1,5.61901,22.5433,8.4683,27.2258,0.191308,0.298858,0.790122,0.298156,0.998761,0.184969,0.236155
69,893.138,1,5.56694,21.9439,8.67472,26.4413,0.188779,0.291291,0.82746,0.290606,0.998761,0.180286,0.24864
70,893.696,1,5.62464,21.2261,8.81686,25.5803,0.183999,0.288456,0.806509,0.287402,0.998761,0.175721,0.248923
71,890.069,1,5.57069,21.4603,8.49389,25.832,0.18281,0.281152,0.859049,0.280125,0.998761,0.173298,0.24262
72,892.214,1,5.58224,21.9155,8.57216,26.351,0.187919,0.299508,0.88774,0.298647,0.998761,0.17007,0.245426
73,880.011,1,5.58004,21.6746,8.52481,26.0116,0.184858,0.291925,0.865262,0.291085,0.998761,0.176376,0.239211
74,883.065,1,5.62725,21.776,9.21034,26.0896,0.180177,0.284533,0.843353,0.283715,0.998761,0.174595,0.240623
75,883.702,1,5.62793,22.0854,8.19441,26.4318,0.183162,0.277328,0.842985,0.276531,0.998761,0.170174,0.250548
76,883.101,1,5.64151,22.4459,8.37664,26.8551,0.183201,0.28467,0.860404,0.283784,0.998761,0.176472,0.244204
77,882.261,1,5.58482,22.6524,7.62681,27.0769,0.189181,0.279489,0.838618,0.279657,0.998761,0.172004,0.246702
78,887.147,1,5.57382,22.9814,7.39368,27.4822,0.186092,0.275046,0.915138,0.277503,0.998555,0.167648,0.250219
79,887.351,1,5.58961,23.1684,7.83373,27.6947,0.189313,0.268082,0.891966,0.271268,0.998544,0.16836,0.249585
80,884.039,1,5.69499,22.9111,8.79794,27.4518,0.184519,0.27741,0.894652,0.278683,0.998761,0.164097,0.260442
81,880.232,1,5.70892,22.3506,8.72834,26.8088,0.179847,0.270386,0.871999,0.271626,0.99867,0.159942,0.258478
82,884.686,1,5.78418,22.3829,8.18759,26.7722,0.180236,0.26354,0.877315,0.264749,0.99844,0.155892,0.277181
83,890.642,1,5.73456,22.7264,8.4557,27.2536,0.180205,0.264494,0.91473,0.268426,0.998737,0.151945,0.28752
84,879.719,1,5.71704,23.039,8.0702,27.6463,0.188425,0.257797,0.966568,0.261629,0.99867,0.148097,0.281772
85,882.213,1,5.78253,22.5305,9.04588,27.0029,0.183654,0.256485,1.00684,0.262317,0.998531,0.144348,0.291925
86,878.805,1,5.76688,22.1974,8.71443,26.6689,0.180131,0.256893,1.05414,0.264399,0.998792,0.140693,0.286865
87,878.986,1,5.66607,22.2241,8.24733,26.704,0.182327,0.271973,1.02744,0.280181,0.99866,0.142908,0.279601
88,875.8,1,5.77717,21.9792,8.9238,26.4128,0.17771,0.268901,1.03052,0.281849,0.999,0.143262,0.280859
89,874.311,1,5.76438,22.316,9.51819,26.8851,0.173211,0.270907,1.00443,0.285628,0.998602,0.139635,0.278369
90,878.136,1,5.78281,22.6858,8.8586,27.3393,0.168825,0.265744,1.11126,0.282603,0.998701,0.136642,0.287836
91,873.218,1,5.78963,22.5281,8.13918,27.0959,0.167859,0.260929,1.17293,0.276815,0.99855,0.133182,0.293724
92,870.577,1,5.80168,22.5926,9.05361,27.1491,0.163625,0.271212,1.21721,0.284283,0.998759,0.12981,0.297506
93,880.137,1,5.76836,22.234,8.41069,26.5816,0.172179,0.269657,1.28612,0.282274,0.998626,0.129595,0.296571
94,872.963,1,5.74263,22.4602,9.08575,26.8534,0.167819,0.262982,1.31515,0.276959,0.998931,0.129289,0.295779
95,875.282,1,5.79626,22.077,9.66562,26.383,0.167179,0.262896,1.3553,0.276456,0.998869,0.126015,0.30339
96,877.184,1,5.78022,21.8197,11.0385,25.9968,0.176908,0.256239,1.40258,0.269456,0.998801,0.122824,0.31234
97,878.435,1,5.7539,21.8969,10.2064,26.0798,0.17333,0.255247,1.36706,0.269698,0.998473,0.128418,0.304431
98,875.185,1,5.80985,22.1778,9.62866,26.4928,0.168941,0.261699,1.33245,0.275567,0.998278,0.125167,0.309592
99,871.488,1,5.73468,22.6215,8.83521,27.0106,0.170173,0.2718,1.29871,0.287001,0.998496,0.121997,0.305771
100,876.689,1,5.76912,22.6818,8.18678,27.126,0.17275,0.272892,1.26583,0.289027,0.998095,0.119847,0.307557
101,872.732,1,5.79322,22.6594,8.12046,27.1193,0.168376,0.266236,1.23378,0.282152,0.997732,0.116959,0.310554
102,874.232,1,5.77613,23.1196,7.24782,27.6865,0.166848,0.272824,1.20254,0.292132,0.997943,0.12155,0.30404
103,878.049,1,5.71791,23.7819,6.81542,28.6606,0.17828,0.283803,1.17209,0.301161,0.998569,0.128754,0.296342
104,887.134,1,5.74259,23.7106,7.18302,28.7212,0.182355,0.30069,1.14241,0.316816,0.998731,0.131696,0.299789
105,882.826,1,5.77224,23.0935,7.86335,27.9526,0.177737,0.293076,1.12215,0.308794,0.998459,0.129698,0.298847
106,875.633,1,5.77606,22.8686,8.09607,27.7042,0.180628,0.285655,1.21001,0.300975,0.997897,0.126414,0.302879
107,883.069,1,5.77021,22.8564,7.44789,27.8789,0.178084,0.287301,1.17937,0.301809,0.997418,0.123214,0.303678
108,882.684,1,5.74846,23.5596,6.91345,28.9021,0.176261,0.280027,1.14951,0.294167,0.996547,0.121928,0.303208
109,883.102,1,5.75039,23.4184,6.72298,28.6716,0.171798,0.272936,1.14147,0.28798,0.996345,0.122236,0.303108
110,885.427,1,5.7713,23.236,6.22383,28.6049,0.168099,0.266025,1.18891,0.280689,0.995243,0.122751,0.304837
111,880.305,1,5.77963,23.961,6.58038,29.4257,0.172629,0.270125,1.15881,0.283332,0.994537,0.119643,0.301081
112,873.281,1,5.78181,23.8825,7.10138,29.2265,0.179686,0.263285,1.12947,0.276158,0.995703,0.116614,0.303937
113,874.874,1,5.77988,23.7903,6.73408,29.054,0.175896,0.256619,1.10564,0.269165,0.995493,0.113661,0.314315
114,873.719,1,5.78274,24.1178,6.48135,29.6141,0.176822,0.268466,1.07764,0.283741,0.994864,0.111067,0.315025
115,873.851,1,5.83066,23.9629,7.02418,29.424,0.172344,0.272178,1.05035,0.2854,0.995059,0.110246,0.31831
116,872.359,1,5.82938,24.3637,6.24581,29.8087,0.169274,0.267117,1.04473,0.280031,0.994323,0.107455,0.320461
117,869.264,1,5.80539,24.4306,6.59396,29.7528,0.17977,0.28096,1.01828,0.292146,0.995841,0.104734,0.327534
118,872.083,1,5.84149,24.7315,6.61192,30.1974,0.175218,0.280977,0.992496,0.287892,0.99465,0.108021,0.319241
119,868.184,1,5.86314,24.9903,6.78764,30.4069,0.182076,0.280013,0.967366,0.292097,0.994065,0.105286,0.315462
120,876.084,1,5.82474,25.1975,6.20796,30.5361,0.177466,0.278504,0.942872,0.293247,0.99213,0.108786,0.31503
121,880.303,1,5.85236,25.338,6.40652,31.2081,0.172973,0.293183,0.974323,0.310875,0.99312,0.111579,0.311478
122,884.391,1,5.80471,24.8932,6.56922,30.346,0.178703,0.28576,1.09119,0.303435,0.993067,0.113113,0.308191
123,886.1,1,5.82233,24.683,6.22164,30.0582,0.182982,0.278524,1.09079,0.295752,0.991744,0.110249,0.32261
124,883.511,1,5.79786,25.0338,5.75164,30.5041,0.178349,0.271624,1.08248,0.288263,0.993888,0.113464,0.316832
125,883.136,1,5.78301,25.0771,5.26944,30.7338,0.18004,0.279549,1.17413,0.288839,0.993872,0.11078,0.314839
126,880.845,1,5.73988,25.0301,4.92309,30.6011,0.175482,0.278158,1.14683,0.286242,0.995621,0.11294,0.315786
127,873.29,1,5.7513,25.3099,5.40715,30.8976,0.179284,0.286554,1.1178,0.291484,0.996271,0.110081,0.315278
128,873.631,1,5.8019,25.0244,5.90031,30.6355,0.174745,0.292402,1.1698,0.294642,0.996001,0.107293,0.321555
