iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1434.54,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1428.14,1,5.1891,24.145,7.82248,29.7224,0.974679,0.974679,0.974679,0.974679,0.998761,0.974679,0.974679
3,1408.29,1,5.44536,23.0579,7.78232,28.6189,0.95,0.95,0.951453,0.95,0.998761,0.95,0.95
4,1390.79,1,5.29806,20.7734,8.75206,25.9291,0.925945,0.925945,0.927361,0.925945,0.998761,0.925945,0.925945
5,1381.89,1,5.17399,24.7773,7.51024,30.9598,0.9025,0.9025,0.941944,0.9025,0.998761,0.9025,0.9025
6,1372.59,1,5.1882,25.9112,7.29165,32.6361,0.879648,0.879648,0.918094,0.879648,0.998761,0.879648,0.879648
7,1364.56,1,5.54314,25.9211,6.86651,32.4413,0.857375,0.857375,0.909657,0.857375,0.998761,0.857375,0.857375
8,1340.27,1,5.36411,26.2403,7.11392,32.7295,0.835666,0.835666,0.886624,0.835666,0.998761,0.835666,0.835666
9,1339.23,1,5.5993,29.3442,7.02488,36.4022,0.814506,0.814506,0.962621,0.814506,0.998761,0.814506,0.814506
10,1326.96,1,5.50468,28.6825,6.00567,35.5164,0.793882,0.793882,0.938247,0.793882,0.998761,0.793882,0.793882
11,1312.96,1,5.61291,30.9883,5.43924,38.3745,0.773781,0.773781,0.91449,0.773781,0.998761,0.773781,0.773781
12,1297.99,1,5.5466,27.273,5.5512,33.5987,0.754188,0.754188,0.891334,0.754188,0.998761,0.754188,0.754188
13,1301.37,1,5.50396,29.3012,6.02039,36.118,0.735092,0.735092,0.903741,0.735092,0.998761,0.735092,0.735092
14,1288.36,1,5.3908,31.0513,5.30851,37.977,0.716479,0.716479,0.962816,0.716479,0.998761,0.716479,0.716479
15,1273.17,1,5.81003,31.4479,6.01145,38.5609,0.698337,0.698337,1.0359,0.698337,0.998761,0.698337,0.698337
16,1269.34,1,5.56001,26.4408,7.02144,32.3748,0.680655,0.680655,1.2155,0.680655,0.998761,0.680655,0.680655
17,1249.77,1,5.70102,26.5598,6.33213,32.6455,0.66342,0.66342,1.18472,0.66342,0.998761,0.66342,0.66342
18,1243.21,1,5.64761,29.0472,5.74596,35.7745,0.646622,0.646622,1.15472,0.646622,0.998761,0.646622,0.646622
19,1233.06,1,5.66082,28.9028,6.46627,35.4049,0.630249,0.630249,1.19954,0.630249,0.998761,0.630249,0.630249
20,1219.24,1,5.65367,26.1601,5.87898,31.9655,0.614291,0.614291,1.16917,0.614291,0.998761,0.614291,0.614291
21,1208.42,1,5.69538,24.2716,6.76952,29.856,0.598737,0.598737,1.13956,0.598737,0.998761,0.598737,0.598737
22,1192.12,1,5.71171,25.5389,5.574,31.5018,0.583577,0.583577,1.11071,0.583577,0.998761,0.583577,0.583577
23,1186.12,1,5.6937,24.2788,4.40291,30.0463,0.5688,0.5688,1.08258,0.5688,0.998761,0.5688,0.5688
24,1170.7,1,5.66206,24.6005,4.34871,30.2707,0.554398,0.554398,1.05517,0.554398,0.998761,0.554398,0.554398
25,1160.32,1,5.6929,24.1043,4.71147,29.6034,0.54036,0.54036,1.02845,0.54036,0.998761,0.54036,0.54036
26,1149.96,1,5.74579,23.5794,5.45114,28.9596,0.526678,0.526678,1.058,0.526678,0.998761,0.526678,0.526678
27,1137.73,1,5.64937,22.9152,7.15547,27.9815,0.513342,0.513342,1.07647,0.513342,0.998761,0.513342,0.513342
28,1126.39,1,5.91065,23.5859,6.68235,28.6263,0.500344,0.500344,1.04921,0.500344,0.998761,0.500344,0.500344
29,1110.15,1,5.79807,23.0096,6.71698,27.7811,0.487675,0.487675,1.02264,0.487675,0.998761,0.487675,0.487675
30,1106.9,1,5.68783,22.4182,6.91377,27.0444,0.475327,0.475327,0.996748,0.475327,0.998761,0.475327,0.475327
31,1106.88,1,5.7192,24.2402,5.95623,29.1091,0.463291,0.463291,1.00733,0.463291,0.998761,0.463291,0.463291
32,1087.86,1,5.67526,23.4953,5.75079,28.2764,0.45156,0.45156,0.981826,0.45156,0.998761,0.45156,0.45156
33,1075.87,1,5.59182,22.5187,5.73042,27.0688,0.440127,0.440127,0.956965,0.440127,0.998761,0.440127,0.440127
34,1064.76,1,5.5885,22.9275,5.53678,27.5667,0.428982,0.428982,0.958878,0.428982,0.998761,0.428982,0.428982
35,1048.44,1,5.54475,23.1177,5.77798,27.8381,0.41812,0.41812,0.934598,0.41812,0.998761,0.41812,0.41812
36,1041.27,1,5.59202,22.3718,6.71122,26.9355,0.407533,0.407533,0.910934,0.407533,0.998761,0.407533,0.407533
37,1027.94,1,5.70505,22.538,6.11087,27.0771,0.397214,0.397214,0.887868,0.397214,0.998761,0.397214,0.397214
38,1016.33,1,5.73855,21.5334,6.36896,25.9235,0.387157,0.387157,0.865387,0.387157,0.998761,0.387157,0.387157
39,1009.55,1,5.68073,20.8126,7.37911,25.0059,0.377354,0.377354,0.893233,0.377354,0.998761,0.377354,0.377354
40,1013.59,1,5.61113,20.7294,7.59004,24.8957,0.367799,0.367799,0.88808,0.367799,0.998761,0.367799,0.367799
41,1002.19,1,5.73475,21.0755,7.57361,25.39,0.358486,0.365315,0.947052,0.363173,0.998761,0.358486,0.358486
42,993.725,1,5.73528,20.0305,9.02389,24.2062,0.349409,0.356065,0.954027,0.353977,0.998761,0.349409,0.349409
43,992.66,1,5.71135,20.4877,10.6108,24.7674,0.340562,0.362649,0.941583,0.360247,0.998761,0.340562,0.340562
44,974.837,1,5.78861,19.8372,11.5849,23.9864,0.331938,0.365376,0.917742,0.365088,0.998761,0.331938,0.331938
45,970.805,1,5.77605,20.0179,10.6276,24.1044,0.323534,0.356125,0.96833,0.355844,0.998761,0.323534,0.323534
46,961.015,1,5.79447,20.3935,9.6372,24.6533,0.315341,0.347108,0.943812,0.346834,0.998761,0.315341,0.315341
47,949.675,1,5.71541,20.5916,9.4114,24.937,0.307357,0.338319,0.919914,0.338945,0.998761,0.307357,0.307357
48,942.796,1,5.70806,20.1441,8.88916,24.3242,0.299574,0.330183,0.896621,0.331759,0.998761,0.299574,0.299574
49,926.309,1,5.81615,20.3711,9.07723,24.5621,0.291989,0.321823,0.873918,0.323359,0.998761,0.291989,0.291989
50,929.182,1,5.83293,20.2769,9.32632,24.4742,0.284596,0.313674,0.874145,0.315171,0.998761,0.284596,0.284596
51,923.877,1,5.76079,20.8394,7.94097,25.0749,0.27739,0.305731,0.852011,0.307191,0.998761,0.27739,0.27739
52,911.668,1,5.73546,20.821,8.64274,25.0902,0.270366,0.312847,0.830437,0.313451,0.998761,0.270366,0.270366
53,916.724,1,5.68869,20.3945,9.30556,24.6093,0.26352,0.316665,0.812661,0.318066,0.998761,0.26352,0.26352
54,908.565,1,5.76236,20.3078,8.63805,24.5567,0.256848,0.308647,0.792084,0.310013,0.998761,0.256848,0.256848
55,893.39,1,5.84029,20.6388,9.06558,24.92,0.250344,0.300832,0.772028,0.302163,0.998761,0.250344,0.250344
56,890.053,1,5.79367,20.4497,8.7393,24.6688,0.244005,0.293215,0.783501,0.294512,0.998761,0.244005,0.244005
57,888.257,1,5.7654,20.6024,8.19154,24.8651,0.237827,0.28579,0.784541,0.287055,0.998761,0.237827,0.237827
58,881.693,1,5.77079,20.0786,7.67496,24.2173,0.231805,0.278554,0.764676,0.279787,0.998761,0.231805,0.231805
59,869.351,1,5.73869,19.9601,8.73331,24.0584,0.225936,0.271501,0.755934,0.272702,0.998761,0.225936,0.225936
60,867.332,1,5.71727,19.4061,10.104,23.3359,0.220215,0.264756,0.736794,0.266881,0.998761,0.220215,0.220215
61,861.527,1,5.81401,19.5103,9.99321,23.5372,0.214639,0.258052,0.740809,0.260123,0.998761,0.214639,0.214639
62,862.115,1,5.76933,19.4344,10.2616,23.4416,0.209204,0.251518,0.793719,0.253537,0.998761,0.210202,0.209204
63,857.509,1,5.72386,19.3065,9.27977,23.3681,0.214635,0.246061,0.833528,0.250875,0.998761,0.218137,0.203907
64,854.001,1,5.66411,19.2187,10.5632,23.2106,0.218741,0.257651,0.987325,0.263501,0.998761,0.212613,0.198744
65,852.366,1,5.70285,19.5539,9.18317,23.6634,0.213203,0.269295,0.962325,0.275959,0.998761,0.210842,0.193711
66,849.501,1,5.77833,19.4693,10.3383,23.5201,0.214273,0.267554,0.937959,0.275887,0.998761,0.21174,0.188807
67,855.494,1,5.74529,19.5438,10.4062,23.6578,0.22815,0.263116,0.914209,0.268901,0.998761,0.215419,0.184026
68,847.796,1,5.82016,19.6418,10.2577,23.7079,0.222373,0.262586,0.891061,0.267904,0.998761,0.214855,0.179366
69,849.192,1,5.71662,19.6035,10.6147,23.6814,0.231244,0.284909,0.868499,0.287104,0.998761,0.215408,0.174825
70,849.675,1,5.79335,19.8981,10.5413,24.0485,0.226582,0.277695,0.851879,0.279834,0.998761,0.209954,0.170398
71,846.346,1,5.77833,19.8668,9.76606,24.0692,0.231673,0.270664,0.842645,0.272749,0.998761,0.213395,0.166083
72,843.078,1,5.73954,20.175,9.092,24.4138,0.234301,0.272396,0.832936,0.2797,0.998761,0.217947,0.161878
73,838.829,1,5.74928,20.0983,9.79552,24.2583,0.233725,0.277984,0.824184,0.284505,0.998761,0.215485,0.157779
74,843.967,1,5.73824,20.446,8.56518,24.7045,0.229403,0.270945,0.803316,0.277301,0.998761,0.222839,0.153784
75,827.936,1,5.65416,20.1808,8.03941,24.3992,0.235685,0.264978,0.785448,0.271613,0.998761,0.232809,0.14989
76,836.128,1,5.64266,20.3924,8.3066,24.6455,0.237289,0.267664,0.819359,0.273871,0.998761,0.232993,0.146095
77,832.857,1,5.6618,20.5939,7.01727,24.9148,0.240696,0.264621,0.798612,0.268573,0.998761,0.240649,0.142396
78,827.943,1,5.61634,20.2649,7.27512,24.5044,0.239423,0.259305,0.872899,0.261772,0.998237,0.246268,0.13879
79,820.748,1,5.60104,20.2562,7.42864,24.5552,0.241505,0.265926,0.850797,0.26688,0.998441,0.253316,0.135276
80,817.995,1,5.59967,20.2906,7.42907,24.6158,0.242366,0.267631,0.829254,0.267875,0.998651,0.250297,0.131851
81,816.504,1,5.62734,20.2799,7.65495,24.6801,0.245981,0.264025,0.808257,0.264442,0.998784,0.256681,0.128512
82,811.105,1,5.65034,20.3586,7.25368,24.7737,0.239753,0.259242,0.799742,0.258734,0.998805,0.253525,0.125258
83,804.575,1,5.61962,20.7211,7.08227,25.2197,0.24504,0.264987,0.80965,0.265308,0.999,0.258296,0.122087
84,794.613,1,5.55776,20.464,6.74125,24.9676,0.244168,0.264491,0.789149,0.262889,0.999,0.264267,0.118995
85,798.908,1,5.53916,20.602,6.45459,25.0744,0.244054,0.268908,0.81195,0.265249,0.999,0.265522,0.115982
86,796.52,1,5.54975,20.5999,6.46931,25.0653,0.237875,0.272509,0.791391,0.271203,0.999,0.262431,0.113045
