simulations,OFV
500,939.676
1000,940.703
1500,940.495
2000,939.232
2500,939.109
3000,939.709
3500,939.407
4000,939.566
4500,939.667
5000,939.592
5500,939.388
6000,939.489
6500,938.879
7000,939.12
7500,938.967
8000,939.169
8500,939.406
9000,939.141
9500,938.934
10000,938.864
10500,938.702
11000,938.777
11500,938.716
12000,938.585
12500,937.912
13000,937.796
13500,937.655
14000,937.567
14500,937.578
15000,937.623
15500,937.623
16000,937.745
16500,937.631
17000,937.741
17500,937.875
18000,937.679
18500,937.791
19000,937.638
19500,937.57
20000,937.446
20500,937.305
21000,937.196
21500,937.276
22000,937.397
22500,937.417
23000,937.236
23500,937.187
24000,937.159
24500,937.21
25000,937.206
25500,937.179
26000,937.189
26500,937.199
27000,937.177
27500,937.211
28000,937.297
28500,937.302
29000,937.413
29500,937.437
30000,937.489
