simulations,OFV
500,1335.17
1000,1334.35
1500,1334.63
2000,1333.06
2500,1333.58
3000,1334.02
3500,1333.77
4000,1333.6
4500,1334.01
5000,1334.11
5500,1334.1
6000,1334.4
6500,1334.03
7000,1333.77
7500,1333.51
8000,1333.71
8500,1333.87
9000,1333.5
9500,1333.14
10000,1332.81
10500,1332.45
11000,1332.48
11500,1332.28
12000,1332.04
12500,1332.2
13000,1331.91
13500,1331.84
14000,1331.63
14500,1331.49
15000,1331.63
15500,1331.42
16000,1331.57
16500,1331.52
17000,1331.56
17500,1331.53
18000,1331.2
18500,1331.4
19000,1331.27
19500,1331.21
20000,1331.06
20500,1331.12
21000,1330.97
21500,1331.02
22000,1331.14
22500,1331
23000,1330.81
23500,1330.79
24000,1330.67
24500,1330.51
25000,1330.54
25500,1330.59
26000,1330.57
26500,1330.61
27000,1330.55
27500,1330.6
28000,1330.72
28500,1330.76
29000,1330.86
29500,1330.94
30000,1331.03
