simulations,OFV
500,1388.22
1000,1386.25
1500,1386.19
2000,1386.47
2500,1386.58
3000,1387.09
3500,1387.26
4000,1387.25
4500,1387.47
5000,1387.41
5500,1387.45
6000,1387.4
6500,1387.5
7000,1387.6
7500,1387.72
8000,1387.65
8500,1387.68
9000,1387.54
9500,1387.52
10000,1387.54
10500,1387.57
11000,1387.67
11500,1387.65
12000,1387.62
12500,1387.66
13000,1387.65
13500,1387.73
14000,1387.73
14500,1387.67
15000,1387.71
15500,1387.73
16000,1387.68
16500,1387.65
17000,1387.6
17500,1387.61
18000,1387.55
18500,1387.6
19000,1387.57
19500,1387.5
20000,1387.5
20500,1387.48
21000,1387.37
21500,1387.31
22000,1387.31
22500,1387.27
23000,1387.24
23500,1387.26
24000,1387.22
24500,1387.23
25000,1387.22
25500,1387.25
26000,1387.21
26500,1387.2
27000,1387.17
27500,1387.17
28000,1387.17
28500,1387.16
29000,1387.13
29500,1387.14
30000,1387.15
