Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-0.0242257,0.0106662,-0.000557031,-0.140687,-0.15037,-0.0886308,-0.105385,0.218086,0.0309537,-0.140687,-0.0996435,-0.0515284,-0.105385,-0.0576734,-0.0744621,-0.0242257,0.0274085,-0.00709876
0.00587751,0.0071515,-0.00093711,-0.12901,-0.139297,-0.0811028,-0.0956063,0.182898,0.0297146,-0.12901,-0.102559,-0.0455722,-0.0956063,-0.0743642,-0.0679395,0.00587751,0.027154,-0.00551575
0.0359807,0.00615799,-0.00131719,-0.117332,-0.126859,-0.0735747,-0.0858278,0.126015,0.0284755,-0.117332,-0.107865,-0.0396159,-0.0858278,-0.0939572,-0.061417,0.0359807,0.029839,-0.00393274
0.0660839,0.0066923,-0.00169727,-0.105655,-0.112759,-0.0660467,-0.0760493,0.0510435,0.0272365,-0.105655,-0.116164,-0.0336596,-0.0760493,-0.115031,-0.0548944,0.0660839,0.0342018,-0.00234972
0.0961871,0.00836726,-0.00207735,-0.0939781,-0.0976595,-0.0585187,-0.0662709,-0.0324256,0.0259974,-0.0939781,-0.126258,-0.0277033,-0.0662709,-0.134499,-0.0483719,0.0961871,0.0396943,-0.000766712
0.12629,0.0106172,-0.00245742,-0.0823009,-0.0810129,-0.0509907,-0.0564924,-0.115548,0.0247583,-0.0823009,-0.138394,-0.0217471,-0.0564924,-0.14861,-0.0418493,0.12629,0.0455245,0.000816301
0.156394,0.0127374,-0.0028375,-0.0706238,-0.0638466,-0.0434627,-0.0467139,-0.191318,0.0235192,-0.0706238,-0.149145,-0.0157908,-0.0467139,-0.1557,-0.0353268,0.156394,0.0507319,0.00239931
0.186497,0.0139936,-0.00321758,-0.0589466,-0.0468552,-0.0359347,-0.0369355,-0.250116,0.0222801,-0.0589466,-0.155682,-0.00983454,-0.0369355,-0.151407,-0.0288042,0.186497,0.0543208,0.00398233
0.2166,0.0138314,-0.00359766,-0.0472695,-0.030899,-0.0284067,-0.027157,-0.28413,0.021041,-0.0472695,-0.154238,-0.00387827,-0.027157,-0.133076,-0.0222817,0.2166,0.0555856,0.00556534
0.246703,0.0114251,-0.00397774,-0.0355923,-0.0163599,-0.0208787,-0.0173785,-0.286117,0.019802,-0.0355923,-0.143959,0.00207799,-0.0173785,-0.0987945,-0.0157591,0.246703,0.053355,0.00714835
0.276806,0.0072904,-0.00435782,-0.0239152,-0.00431847,-0.0133506,-0.00760005,-0.255207,0.0185629,-0.0239152,-0.119794,0.00803426,-0.00760005,-0.0545153,-0.00923659,0.276806,0.0484667,0.00873136
0.30691,0.00181988,-0.00473789,-0.012238,0.00452461,-0.00582264,0.00217842,-0.216088,0.0173238,-0.012238,-0.0790538,0.0139905,0.00217842,-0.00917985,-0.00271404,0.30691,0.0415421,0.0103144
0.337013,-0.00503435,-0.00511797,-0.000560887,0.0102043,0.00170537,0.0119569,-0.154487,0.0160847,-0.000560887,-0.0226858,0.0199468,0.0119569,0.031875,0.00380851,0.337013,0.0325291,0.0118974
0.367116,-0.0127357,-0.00549805,0.0111163,0.0132217,0.00923338,0.0217354,-0.0831484,0.0148456,0.0111163,0.0450364,0.0259031,0.0217354,0.0600299,0.0103311,0.367116,0.0222661,0.0134804
0.397219,-0.0210026,-0.00587813,0.0227934,0.0162059,0.0167614,0.0315138,-0.00756743,0.0136065,0.0227934,0.108047,0.0318593,0.0315138,0.0701977,0.0168536,0.397219,0.0112094,0.0150634
0.427322,-0.0294677,-0.00625821,0.0344706,0.020614,0.0242894,0.0412923,0.0695066,0.0123675,0.0344706,0.158365,0.0378156,0.0412923,0.0653489,0.0233762,0.427322,-3.46538e-05,0.0166464
0.457426,-0.0377696,-0.00663829,0.0461477,0.0277525,0.0318174,0.0510708,0.145919,0.0111284,0.0461477,0.188861,0.0437719,0.0510708,0.051842,0.0298987,0.457426,-0.0109422,0.0182294
0.487529,-0.0456652,-0.00701837,0.0578249,0.040804,0.0393454,0.0608492,0.218311,0.0098893,0.0578249,0.178343,0.0497281,0.0608492,0.0341911,0.0364213,0.487529,-0.0210976,0.0198125
0.517632,-0.0525753,-0.00739844,0.069502,0.0598872,0.0468734,0.0706277,0.288136,0.00865021,0.069502,0.125409,0.0556844,0.0706277,0.0165498,0.0429438,0.517632,-0.0295552,0.0213955
0.547735,-0.0587112,-0.00777852,0.0811791,0.0799517,0.0544015,0.0804062,0.348875,0.00741113,0.0811791,0.0543104,0.0616407,0.0804062,0.00624953,0.0494664,0.547735,-0.0367057,0.0229785
0.577839,-0.0628577,-0.0081586,0.0928563,0.0948411,0.0619295,0.0901846,0.39872,0.00617205,0.0928563,-0.00482977,0.0675969,0.0901846,0.00735933,0.0559889,0.577839,-0.0405041,0.0245615
0.607942,-0.0667292,-0.00853868,0.104533,0.0993997,0.0694575,0.0999631,0.437487,0.00493296,0.104533,-0.0261325,0.0735532,0.0999631,0.0187471,0.0625115,0.607942,-0.0438376,0.0261445
0.638045,-0.0689553,-0.00891876,0.116211,0.0960854,0.0769855,0.109742,0.472665,0.00369388,0.116211,-0.0139887,0.0795095,0.109742,0.0323224,0.069034,0.638045,-0.0443541,0.0277275
0.668148,-0.0699745,-0.00929884,0.127888,0.0908734,0.0845135,0.11952,0.488669,0.0024548,0.127888,0.014745,0.0854658,0.11952,0.0553073,0.0755566,0.668148,-0.0427808,0.0293105
0.698251,-0.0708281,-0.00967891,0.139565,0.0884553,0.0920415,0.129299,0.490617,0.00121572,0.139565,0.0424675,0.091422,0.129299,0.0810442,0.0820791,0.698251,-0.0409098,0.0308935
0.728355,-0.0693431,-0.010059,0.151242,0.0928806,0.0995695,0.139077,0.476035,-2.3366e-05,0.151242,0.0597019,0.0973783,0.139077,0.106981,0.0886017,0.728355,-0.0348344,0.0324766
0.758458,-0.0678581,-0.0104391,0.162919,0.101719,0.107098,0.148855,0.44597,-0.00126245,0.162919,0.0699572,0.103335,0.148855,0.130942,0.0951242,0.758458,-0.028759,0.0340596
0.788561,-0.0663731,-0.0108191,0.174596,0.113353,0.114626,0.158634,0.397329,-0.00250153,0.174596,0.0764604,0.109291,0.158634,0.150156,0.101647,0.788561,-0.0226836,0.0356426
0.818664,-0.0648121,-0.0111992,0.186273,0.126088,0.122154,0.168412,0.329704,-0.00374061,0.186273,0.0827427,0.115247,0.168412,0.162542,0.108169,0.818664,-0.0164647,0.0372256
0.848767,-0.0617538,-0.0115793,0.197951,0.138229,0.129682,0.178191,0.246398,-0.0049797,0.197951,0.0921622,0.121203,0.178191,0.168357,0.114692,0.848767,-0.00737932,0.0388086
0.878871,-0.0583403,-0.0119594,0.209628,0.149676,0.13721,0.187969,0.155544,-0.00621878,0.209628,0.104421,0.12716,0.187969,0.170664,0.121214,0.878871,0.00244572,0.0403916
0.908974,-0.0545355,-0.0123395,0.221305,0.159797,0.144738,0.197748,0.0569,-0.00745786,0.221305,0.121652,0.133116,0.197748,0.16749,0.127737,0.908974,0.0131255,0.0419746
0.939077,-0.050371,-0.0127195,0.232982,0.169916,0.152266,0.207526,-0.0415442,-0.00869694,0.232982,0.138888,0.139072,0.207526,0.163517,0.13426,0.939077,0.0244678,0.0435576
0.96918,-0.0460926,-0.0130996,0.244659,0.17907,0.159794,0.217305,-0.138039,-0.00993603,0.244659,0.159289,0.145028,0.217305,0.157277,0.140782,0.96918,0.0358401,0.0451407
0.999284,-0.0414471,-0.0134797,0.256336,0.187622,0.167322,0.227083,-0.225277,-0.0111751,0.256336,0.181659,0.150985,0.227083,0.15069,0.147305,0.999284,0.0473096,0.0467237
1.02939,-0.0368016,-0.0138598,0.268014,0.195442,0.17485,0.236862,-0.303295,-0.0124142,0.268014,0.206071,0.156941,0.236862,0.144631,0.153827,1.02939,0.058779,0.0483067
1.05949,-0.0319462,-0.0142399,0.279691,0.202315,0.182378,0.24664,-0.362802,-0.0136533,0.279691,0.232826,0.162897,0.24664,0.140663,0.16035,1.05949,0.0696108,0.0498897
1.08959,-0.0269637,-0.0146199,0.291368,0.208839,0.189906,0.256419,-0.401523,-0.0148924,0.291368,0.260378,0.168854,0.256419,0.139685,0.166872,1.08959,0.0800183,0.0514727
1.1197,-0.0218752,-0.015,0.303045,0.214469,0.197434,0.266197,-0.419899,-0.0161314,0.303045,0.289608,0.17481,0.266197,0.141791,0.173395,1.1197,0.089338,0.0530557
1.1498,-0.0167268,-0.0153801,0.314722,0.21944,0.204962,0.275976,-0.416565,-0.0173705,0.314722,0.319842,0.180766,0.275976,0.147181,0.179917,1.1498,0.097485,0.0546387
1.1799,-0.0115559,-0.0157602,0.326399,0.223903,0.21249,0.285754,-0.402973,-0.0186096,0.326399,0.350657,0.186722,0.285754,0.154115,0.18644,1.1799,0.103533,0.0562217
1.21001,-0.00638701,-0.0161402,0.338076,0.226516,0.220018,0.295533,-0.370438,-0.0198487,0.338076,0.382038,0.192679,0.295533,0.163888,0.192962,1.21001,0.108675,0.0578048
1.24011,-0.00126451,-0.0165203,0.349754,0.228928,0.227546,0.305311,-0.33161,-0.0210878,0.349754,0.413459,0.198635,0.305311,0.174595,0.199485,1.24011,0.111656,0.0593878
1.27021,0.00379285,-0.0169004,0.361431,0.23134,0.235074,0.315089,-0.281755,-0.0223269,0.361431,0.44488,0.204591,0.315089,0.18692,0.206008,1.27021,0.112506,0.0609708
1.30032,0.00854195,-0.0172805,0.373108,0.233752,0.242602,0.324868,-0.2275,-0.0235659,0.373108,0.476301,0.210547,0.324868,0.199873,0.21253,1.30032,0.10732,0.0625538
1.33042,0.0131215,-0.0176606,0.384785,0.236164,0.25013,0.334646,-0.168549,-0.024805,0.384785,0.507722,0.216504,0.334646,0.213456,0.219053,1.33042,0.099025,0.0641368
1.36052,0.0177011,-0.0180406,0.396462,0.237533,0.257658,0.344425,-0.110882,-0.0260441,0.396462,0.538357,0.22246,0.344425,0.226786,0.225575,1.36052,0.0907303,0.0657198
1.39063,0.0222807,-0.0184207,0.408139,0.237689,0.265186,0.354203,-0.0560639,-0.0272832,0.408139,0.56744,0.228416,0.354203,0.239555,0.232098,1.39063,0.0824356,0.0673028
1.42073,0.0268541,-0.0188008,0.419816,0.237058,0.272714,0.363982,-0.00124591,-0.0285223,0.419816,0.594022,0.234372,0.363982,0.252325,0.23862,1.42073,0.0740467,0.0688858
1.45083,0.0307326,-0.0191809,0.431494,0.235567,0.280242,0.37376,0.0451591,-0.0297614,0.431494,0.61788,0.240329,0.37376,0.26372,0.245143,1.45083,0.0552826,0.0704689
1.48093,0.0343589,-0.019561,0.443171,0.234076,0.28777,0.383539,0.0564218,-0.0310004,0.443171,0.641737,0.246285,0.383539,0.269424,0.251665,1.48093,0.0331498,0.0720519
1.51104,0.0377342,-0.019941,0.454848,0.232586,0.295298,0.393317,0.0676845,-0.0322395,0.454848,0.665595,0.252241,0.393317,0.275129,0.258188,1.51104,0.00780019,0.0736349
1.54114,0.0402993,-0.0203211,0.466525,0.231095,0.302826,0.403096,0.0789473,-0.0334786,0.466525,0.689452,0.258198,0.403096,0.280833,0.26471,1.54114,-0.0274449,0.0752179
1.57124,0.0428207,-0.0207012,0.478202,0.228839,0.310354,0.412874,0.09021,-0.0347177,0.478202,0.709625,0.264154,0.412874,0.286538,0.271233,1.57124,-0.0632174,0.0768009
1.60135,0.045342,-0.0210813,0.489879,0.225831,0.317882,0.422653,0.101473,-0.0359568,0.489879,0.726177,0.27011,0.422653,0.292242,0.277756,1.60135,-0.0989899,0.0783839
