iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,784.846,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,772.335,1,5.58529,0.524614,25.889,6.57335,86.254,1.46202,1.46202,0.974679,0.62,0.285
3,758.023,1,5.72621,0.549589,28.1125,7.68933,87.3322,1.425,1.425,0.994606,0.62,0.27075
4,763.104,1,5.31441,0.949913,27.4274,7.96795,82.4197,1.38892,1.38892,0.969422,0.62,0.257212
5,734.919,1,5.53323,0.627657,23.7113,7.48216,78.8139,1.35375,1.35375,0.944875,0.62,0.244352
6,725.411,1,5.56705,0.749331,29.7208,8.18357,99.2562,1.31947,1.31947,0.92095,0.62,0.232134
7,718.458,1,5.51922,0.253519,22.8231,8.85965,113.214,1.28606,1.28606,0.897632,0.62,0.220528
8,707.908,1,5.54805,0.301998,21.559,8.82009,96.232,1.2535,1.2535,0.874903,0.62,0.209501
9,701.032,1,5.15888,1.35546,27.8111,9.23921,110.667,1.22176,1.22176,0.856139,0.62,0.199026
10,696.907,1,4.68519,1.26281,27.5845,8.2425,139.371,1.19082,1.19082,0.890398,0.62,0.189075
11,683.382,1,4.63679,1.12359,25.4213,7.17741,151.13,1.16067,1.16067,0.867853,0.62,0.179621
12,667.132,1,4.70499,0.89202,27.6682,6.44028,139.323,1.13128,1.13128,0.846195,0.62,0.17064
13,652.34,1,4.39705,0.849791,25.2238,6.75232,174.263,1.10264,1.10264,0.824769,0.62,0.162108
14,639.861,1,4.08287,0.92038,22.4347,6.22521,181.343,1.07472,1.07472,0.803885,0.62,0.154003
15,625.994,1,3.93285,0.540558,20.7894,5.55212,188.426,1.04751,1.04751,0.78353,0.62,0.146302
16,623.079,1,3.82162,0.951065,21.8552,5.60286,189.162,1.02098,1.02098,0.764301,0.62,0.138987
17,605.025,1,3.88201,0.473265,21.691,5.72544,191.527,0.995131,0.995131,0.744948,0.62,0.132038
18,595.62,1,3.99923,0.536687,24.4105,5.59888,194.07,0.969933,0.969933,0.726086,0.62,0.125436
19,578.746,1,3.99734,0.710534,24.0334,5.23017,184.973,0.945374,0.945374,0.707701,0.62,0.119164
20,567.093,1,3.93801,0.730745,25.1098,4.33849,185.985,0.921437,0.921437,0.689781,0.62,0.113206
21,552.907,1,3.82158,0.751118,24.9166,4.54807,196.374,0.898105,0.898105,0.672316,0.62,0.107546
22,546.583,1,3.75576,0.938773,24.3721,5.54387,204.965,0.875365,0.875365,0.655292,0.62,0.102168
23,534.252,1,3.73954,0.829009,23.5817,5.23331,207.447,0.8532,0.8532,0.6387,0.62,0.0970601
24,521.409,1,3.80786,0.650666,24.9669,4.95187,215.065,0.831597,0.831597,0.622528,0.62,0.0922071
25,514.397,1,3.7199,0.676034,25.6534,4.725,217.585,0.81054,0.81054,0.606765,0.62,0.0875967
26,497.448,1,3.65651,0.780529,24.7355,4.40821,219.115,0.790017,0.790017,0.591401,0.62,0.0832169
27,485.125,1,3.72271,0.75437,25.0484,4.63102,217.146,0.770013,0.770013,0.576427,0.62,0.079056
28,474.09,1,3.71992,0.728048,24.5859,4.4331,216.128,0.750516,0.750516,0.561831,0.62,0.0751032
29,462.6,1,3.76676,0.714182,24.763,4.21522,209.543,0.731512,0.731512,0.547605,0.62,0.0713481
30,459.305,1,3.7683,0.729624,24.8081,4.45754,212.162,0.71299,0.71299,0.53374,0.62,0.0677807
31,443.46,1,3.7339,0.803518,25.2394,4.49135,205.615,0.694937,0.694937,0.520225,0.62,0.0643916
32,433.618,1,3.73581,0.764989,25.3356,4.5447,208.105,0.677341,0.677341,0.507053,0.62,0.061172
33,424.89,1,3.84615,0.653607,25.297,4.4376,203.228,0.66019,0.66019,0.494214,0.62,0.0581134
