iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,811.364,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,793.906,1,4.8946,1.3611,24.4777,6.89886,69.286,1.46202,1.46202,0.974679,0.62,0.285
3,784.455,1,4.86428,1.86576,27.4439,8.22828,101.98,1.425,1.425,1.10364,0.62,0.27075
4,784.329,1,4.24809,3.11371,28.773,7.63988,93.6944,1.38892,1.38892,1.0757,0.62,0.257212
5,771.48,1,4.72141,2.51894,26.5021,8.92764,90.1809,1.35375,1.35375,1.10554,0.62,0.244352
6,756.376,1,4.79797,2.36435,30.331,11.1763,99.4808,1.31947,1.31947,1.09293,0.62,0.232134
7,747.025,1,4.69963,2.07348,26.0508,13.2118,109.429,1.28606,1.28606,1.06526,0.62,0.220528
8,737.257,1,4.9902,2.41639,22.099,11.539,82.0717,1.2535,1.2535,1.03828,0.62,0.209501
9,723.249,1,5.19348,2.3155,21.9854,12.9333,57.9631,1.22176,1.22176,1.01199,0.62,0.199026
10,711.623,1,4.98411,2.09451,21.5822,12.071,45.2837,1.19082,1.19082,0.98637,0.62,0.189075
11,691.674,1,5.23708,1.36409,18.7568,13.3745,33.2552,1.16067,1.16067,0.961394,0.62,0.179621
12,682.914,1,5.29096,1.3302,16.8197,12.3584,32.1121,1.13128,1.13128,0.937051,0.62,0.17064
13,673.934,1,5.11501,2.10164,14.2717,14.3525,29.9043,1.10264,1.10264,0.913324,0.62,0.162108
14,663.038,1,5.01084,1.79098,13.4828,16.6257,31.4229,1.07472,1.07472,0.890199,0.62,0.154003
15,652.865,1,5.04796,1.73166,12.9322,15.4031,30.7847,1.04751,1.04751,0.867658,0.62,0.146302
16,644.543,1,5.07397,1.22188,12.0215,17.9996,27.7543,1.02098,1.02098,0.864498,0.62,0.138987
17,624.541,1,5.06767,1.294,10.9688,18.8396,27.7109,0.995131,0.995131,0.925722,0.62,0.132038
