iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2025.26,1,2.59104,2.88311,31.5191,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,1998.3,1,3.21339,4.16556,29.6829,16.0088,2.92404,2.92404,0,1.46202,1.58258,1.50846,1.46202
3,1984.87,1,4.08142,4.73115,34.6134,20.3424,2.85,2.85,0,1.425,1.57141,1.47026,1.48787
4,1966.54,1,3.14033,6.73326,54.3798,32.1746,2.77784,2.77784,0,1.38892,1.53162,1.43303,1.45019
5,1964.53,1,3.53866,6.15122,81.7835,29.6705,2.7075,2.7075,0,1.35375,1.49284,1.39675,1.41347
6,1959.66,1,3.77338,5.32651,91.262,31.1072,2.63894,2.63894,0,1.31947,1.50366,1.45221,1.41489
7,1941.13,1,3.06426,5.96878,102.216,40.9131,2.57212,2.57212,0,1.28606,1.46559,1.41544,1.37907
8,1926.7,1,2.80655,6.7402,114.238,36.5748,2.507,2.507,0,1.2535,1.42848,1.3796,1.38917
9,1927.25,1,2.61924,5.04146,107.463,38.2921,2.44352,2.44352,0,1.22176,1.63828,1.34467,1.35399
10,1916.18,1,2.43192,5.0967,94.0553,50.0599,2.38165,2.38165,0,1.19082,1.77808,1.31062,1.31971
11,1908.37,1,2.97199,4.05894,113.848,47.8172,2.32134,2.32134,0,1.16067,1.78424,1.27743,1.38559
12,1885.14,1,3.11483,3.43618,113.041,50.4621,2.26257,2.26257,0,1.13128,1.73906,1.24509,1.35051
13,1882.71,1,3.30146,5.47767,75.556,75.9148,2.20528,2.20528,0,1.10264,1.83451,1.21356,1.36846
14,1877.7,1,2.86132,3.85272,85.0227,84.1212,2.14944,2.14944,0,1.07472,2.00203,1.18283,1.33887
15,1859.47,1,3.3542,4.36456,60.9653,76.0258,2.09501,2.09501,0,1.04751,2.12405,1.15288,1.30497
16,1856.08,1,3.80696,7.2426,62.4905,58.0239,2.04197,2.04197,0,1.02098,2.07027,1.19666,1.27192
17,1837.28,1,3.52358,5.31454,46.2894,75.5784,1.99026,1.99026,0,0.995131,2.01784,1.16636,1.23972
18,1838.38,1,3.78526,6.67563,42.8554,72.406,1.93987,1.93987,0,0.969933,1.96675,1.25165,1.34464
19,1815.81,1,4.05115,7.92856,47.2964,67.9069,1.89075,1.89075,0,0.945374,1.959,1.21996,1.3106
20,1806.84,1,4.16765,7.35858,48.9812,69.665,1.84287,1.84287,0,0.921437,1.9094,1.18907,1.34009
21,1810.02,1,3.96349,11.5928,41.6099,64.3769,1.79621,1.79621,0,0.898105,1.94967,1.15896,1.33671
22,1781.9,1,3.84002,12.9448,38.9812,76.194,1.75073,1.75073,0,0.875365,1.9003,1.12961,1.30287
23,1777.98,1,3.45368,12.8257,34.7938,85.9421,1.7064,1.7064,0,0.8532,1.91784,1.10773,1.26988
24,1764.87,1,3.49892,12.0195,38.6608,143.125,1.66319,1.66319,0,0.831597,1.88786,1.07968,1.23772
25,1740.72,1,4.28854,11.6808,31.0104,130.395,1.62108,1.62108,0,0.81054,1.84006,1.05235,1.20638
26,1732.01,1,4.13431,12.8372,33.7492,134.36,1.58003,1.58003,0,0.790017,1.79346,1.0257,1.17584
27,1726.57,1,4.38111,12.9501,32.3327,113.727,1.54003,1.54003,0,0.770013,1.84634,0.999729,1.14606
28,1707.95,1,4.24403,9.79511,43.9226,89.1432,1.50103,1.50103,0,0.750516,1.79959,0.988674,1.11705
29,1702.59,1,4.49392,8.0573,40.7568,79.6667,1.46302,1.46302,0,0.731512,1.88298,0.96364,1.08876
30,1692.45,1,4.86646,6.57707,35.4873,94.4678,1.42598,1.42598,0,0.71299,1.8353,0.93924,1.06119
31,1690.49,1,4.59863,4.08678,36.8652,91.8142,1.38987,1.38987,0,0.694937,1.86379,0.915458,1.18505
32,1669.24,1,4.6548,5.67146,35.6055,77.3518,1.35468,1.35468,0,0.677341,1.81659,0.892278,1.15505
33,1671.56,1,4.38864,5.61541,33.0545,71.9059,1.32038,1.32038,0,0.66019,2.06766,0.869685,1.17231
34,1653.83,1,4.39589,5.70015,34.9354,66.0948,1.28695,1.28695,0,0.643474,2.01531,0.847664,1.21037
35,1637.62,1,4.57075,5.81727,28.469,67.2199,1.25436,1.25436,0,0.627181,1.96428,0.826201,1.17972
36,1636.73,1,4.67,11.3957,28.9968,73.6601,1.2226,1.2226,0,0.6113,2.08089,0.840195,1.14985
37,1629.75,1,4.50612,9.56696,35.3679,67.7677,1.19164,1.19164,0,0.595821,2.24142,0.818921,1.12073
38,1620.73,1,4.62719,7.66268,35.9613,54.285,1.16147,1.16147,0,0.580735,2.18467,0.798185,1.11209
39,1599.22,1,4.8989,5.54339,33.4667,55.3255,1.13206,1.13206,0,0.56603,2.15509,0.777975,1.11683
40,1589.84,1,5.02705,8.29514,31.6156,59.5741,1.1034,1.1034,0,0.551698,2.21745,0.758276,1.10516
41,1585.42,1,4.68907,7.95691,34.2505,58.5793,1.07546,1.07546,0,0.537729,2.49237,0.739076,1.11596
42,1568.7,1,5.24238,7.34692,35.0751,55.7895,1.04823,1.04823,0,0.524113,2.42926,0.720362,1.12509
43,1554.04,1,5.22135,6.45484,31.4119,50.1189,1.02168,1.02168,0,0.510842,2.39419,0.702122,1.0966
44,1542.87,1,4.8987,6.26139,28.5206,64.335,0.995815,0.995815,0,0.497908,2.33357,0.684344,1.06883
45,1536.88,1,4.91598,6.66186,30.0791,55.1071,0.970601,0.970601,0,0.4853,2.47249,0.681301,1.04177
46,1529.46,1,5.0781,2.42612,33.5251,51.9291,0.946024,0.946024,0,0.473012,2.56904,0.66405,1.01539
47,1514.04,1,4.81988,3.54955,33.4021,62.7367,0.922071,0.922071,0,0.461035,2.50399,0.647236,0.989679
48,1503.64,1,4.70966,2.09311,30.0889,61.0271,0.898723,0.898723,0,0.449362,2.80093,0.630847,0.96462
49,1497.4,1,4.8979,1.91273,33.7504,74.224,0.875967,0.875967,0,0.437984,2.73001,0.614874,0.940195
50,1486.02,1,4.87264,1.19736,34.0481,65.5657,0.853787,0.853787,0,0.426894,2.85277,0.599305,0.916389
51,1474.69,1,5.14569,0.58021,34.1892,61.4968,0.832169,0.832169,0,0.416084,2.78054,0.58413,0.946761
52,1458.33,1,4.91437,1.03606,31.0133,58.8966,0.811098,0.811098,0,0.405549,2.71013,0.56934,0.927142
53,1462.9,1,4.71963,1.68016,27.8864,58.6931,0.79056,0.79056,0,0.39528,2.8492,0.554924,1.06506
54,1457.91,1,4.64177,1.35017,27.2241,51.1385,0.770543,0.770543,0,0.385271,2.77706,0.540873,1.25392
55,1433.27,1,4.83598,1.96856,29.6231,60.7781,0.751032,0.751032,0,0.375516,2.70674,0.527177,1.22217
56,1430.36,1,4.61525,1.36544,28.5493,53.467,0.732016,0.732016,0,0.366008,2.63821,0.513829,1.20119
57,1415.16,1,4.82639,1.15416,29.2078,55.8934,0.713481,0.713481,0,0.35674,2.57141,0.500819,1.17132
58,1402.44,1,4.62245,0.958311,26.5908,59.9656,0.695415,0.695415,0,0.347707,2.5063,0.488138,1.30659
59,1392.66,1,4.55604,1.01129,27.4485,77.7376,0.677807,0.677807,0,0.338903,2.44311,0.475778,1.27351
60,1392.85,1,4.70416,1.21286,28.0507,64.2238,0.660644,0.660644,0,0.330322,2.47802,0.463731,1.24126
61,1370.51,1,4.739,1.41265,29.2873,63.5061,0.643916,0.643916,0,0.321958,2.41528,0.451989,1.39835
62,1364.23,1,4.8295,1.68909,29.7152,64.9213,0.627612,0.627612,0,0.313806,2.35412,0.440544,1.36294
63,1353.53,1,4.88639,1.7958,29.1679,62.2758,0.61172,0.61172,0,0.30586,2.29451,0.429389,1.32843
64,1340.91,1,5.0872,1.93425,31.9175,46.0263,0.596231,0.596231,0,0.298116,2.23642,0.418517,1.2948
65,1323.79,1,5.13818,1.83141,31.7392,49.7849,0.581134,0.581134,0,0.290567,2.17979,0.40792,1.27955
66,1316.56,1,5.38838,1.89237,29.7486,37.7122,0.56642,0.56642,0,0.28321,2.12459,0.397591,1.24715
67,1303.44,1,5.24778,1.8098,31.017,33.8179,0.552078,0.552078,0,0.276039,2.0708,0.387524,1.21557
68,1299.43,1,5.26732,1.53799,30.769,31.1264,0.538099,0.538099,0,0.269049,2.11998,0.377712,1.29696
69,1295.47,1,5.07605,2.86218,27.9107,36.951,0.524474,0.524474,0,0.262237,2.0663,0.368148,1.35774
70,1286.64,1,5.08322,2.72875,29.97,45.0687,0.511194,0.511194,0,0.255597,2.25206,0.358826,1.32336
71,1279.86,1,5.14262,1.77509,28.9244,46.5708,0.49825,0.49825,0,0.249125,2.34856,0.34974,1.35148
72,1266.34,1,5.16589,1.36715,29.7243,30.1021,0.485634,0.485634,0,0.242817,2.2891,0.340885,1.33318
73,1264.75,1,4.93684,1.62955,27.826,29.7932,0.473338,0.473338,0,0.236669,2.42953,0.332253,1.39106
74,1255.01,1,5.05827,2.21176,27.5044,23.5268,0.461352,0.461352,0,0.230676,2.51088,0.32384,1.49064
75,1245.55,1,5.22178,2.55604,26.7115,24.0082,0.449671,0.449671,0,0.224835,2.48097,0.315641,1.4529
76,1228.63,1,5.10884,1.60555,26.6352,26.4816,0.438285,0.438285,0,0.219142,2.57066,0.307648,1.41611
77,1225.69,1,5.03771,0.901569,26.489,26.0465,0.427187,0.427187,0,0.213594,2.56569,0.299859,1.43316
78,1209.33,1,5.07917,1.53412,27.9531,29.0422,0.416371,0.416371,0.00623578,0.208185,2.50073,0.292266,1.39687
79,1200.8,1,5.10583,2.33275,26.0002,38.0481,0.405828,0.405828,0.170141,0.206023,2.43741,0.289017,1.3615
80,1200.23,1,5.10947,1.96868,27.1359,41.4961,0.395552,0.395552,0.311632,0.200807,2.37569,0.292521,1.40622
81,1186.19,1,5.209,2.1125,26.8455,36.6332,0.385536,0.385536,0.259185,0.195722,2.31554,0.285115,1.37061
82,1184.61,1,5.15284,2.32061,27.2879,25.516,0.375774,0.375774,0.0488493,0.190767,2.52814,0.277895,1.3359
83,1179.52,1,5.13615,2.25392,27.1678,19.4149,0.36626,0.36626,-0.213717,0.185936,2.668,0.270859,1.36456
84,1159.05,1,5.16898,2.76522,26.9452,21.69,0.356986,0.356986,-0.276058,0.196943,2.60044,0.264001,1.33001
85,1153.93,1,5.22678,2.88689,28.3751,21.9041,0.347947,0.347947,-0.22151,0.194757,2.5346,0.257316,1.29634
86,1138.68,1,5.17357,1.85,26.5774,19.9343,0.339136,0.339136,-0.247587,0.189826,2.47042,0.250801,1.26351
87,1139.63,1,5.1674,2.39093,27.6873,16.2063,0.330549,0.330549,-0.175815,0.185019,2.40787,0.24445,1.36041
88,1127.4,1,5.22663,2.80231,26.9945,24.0355,0.32218,0.32218,-0.166721,0.186458,2.3469,0.245286,1.32596
89,1130.83,1,5.18034,3.83529,27.0845,19.6515,0.314022,0.314022,-0.0975329,0.181737,2.28748,0.272086,1.29239
90,1113.02,1,5.24957,2.64824,26.2661,15.8318,0.306071,0.306071,-0.134824,0.179446,2.22956,0.265196,1.25966
91,1107.97,1,5.28392,3.17828,25.8886,16.611,0.298321,0.298321,-0.145545,0.183853,2.1891,0.258481,1.22777
92,1096.08,1,5.33129,3.72101,25.8497,17.8358,0.290767,0.290767,0.0165914,0.181297,2.13367,0.251936,1.19668
93,1098.29,1,5.2604,3.02192,26.1896,16.6071,0.283405,0.283405,0.0232885,0.187847,2.07965,0.245557,1.16638
94,1088.34,1,5.31049,4.47745,25.6779,13.1821,0.276229,0.276229,-0.0160838,0.191662,2.02699,0.23934,1.13684
95,1077.53,1,5.2887,6.93603,25.8346,16.156,0.269234,0.269234,0.195264,0.192731,1.97567,0.233279,1.10806
96,1082.7,1,5.29368,8.06378,24.7026,17.1246,0.262417,0.262417,0.230883,0.200889,1.92564,0.249404,1.08
97,1068.84,1,5.2653,6.32047,23.9573,21.9456,0.255773,0.255773,0.0964138,0.20318,1.87688,0.251317,1.05266
98,1065.11,1,5.23951,6.02448,24.3092,24.3009,0.249296,0.249296,0.220879,0.214842,1.82936,0.246277,1.04665
99,1054.9,1,5.2149,5.9639,24.1444,22.8035,0.242984,0.242984,0.302841,0.209402,1.78304,0.240042,1.02612
