simulations,OFV
500,952.106
1000,953.979
1500,952.881
2000,954.118
2500,955.533
3000,955.471
3500,951.774
4000,951.828
4500,952.21
5000,952.386
5500,952.636
6000,952.973
6500,953.089
7000,953.252
7500,953.543
8000,953.703
8500,954.07
9000,953.656
9500,953.6
10000,953.651
10500,953.568
11000,953.729
11500,953.901
12000,953.789
12500,953.482
13000,953.459
13500,953.518
14000,953.627
14500,953.621
15000,953.654
15500,953.69
16000,953.816
16500,953.741
17000,953.771
17500,953.819
18000,953.77
18500,953.926
19000,953.847
19500,953.684
20000,953.575
20500,953.615
21000,953.442
21500,953.527
22000,953.633
22500,953.68
23000,953.584
23500,953.643
24000,953.674
24500,953.665
25000,953.756
25500,953.736
26000,953.432
26500,953.452
27000,953.433
27500,953.443
28000,953.53
28500,953.573
29000,953.67
29500,953.731
30000,953.814
