iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,809.929,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,783.412,1,5.4435,0.419614,27.9619,5.80478,25.6288,1.46202,1.46202,1.02733,0.62,0.285
3,777.06,1,5.66944,0.890526,30.4538,7.28533,27.8713,1.425,1.425,1.16951,0.62,0.27075
4,771.114,1,5.80318,1.03349,30.9119,7.10634,32.7487,1.38892,1.38892,1.1399,0.62,0.257212
5,759.51,1,5.53151,1.1529,26.9776,7.29059,46.4623,1.35375,1.35375,1.11104,0.62,0.244352
6,754.959,1,5.46057,0.891574,28.3947,8.41619,47.3334,1.31947,1.31947,1.23514,0.62,0.232134
7,748.009,1,5.5789,1.00398,23.2859,10.0247,63.9001,1.28606,1.28606,1.22037,0.62,0.220528
8,732.649,1,5.23032,0.262208,22.054,9.06567,60.7051,1.2535,1.2535,1.18947,0.62,0.209501
9,733.446,1,5.34653,0.880702,23.105,10.2399,54.2552,1.22176,1.22176,1.34461,0.62,0.199026
10,724.751,1,5.20166,0.656391,19.7653,11.9374,43.9128,1.19082,1.19082,1.40071,0.62,0.189075
11,701.918,1,5.3531,0.575725,17.6798,13.8843,33.9638,1.16067,1.16067,1.38914,0.62,0.179621
12,686.2,1,5.57046,0.812741,18.6762,13.1037,31.6288,1.13128,1.13128,1.35396,0.62,0.17064
13,678.502,1,5.47631,0.744283,15.886,15.8478,28.2682,1.10264,1.10264,1.31968,0.62,0.162108
14,671.466,1,5.16009,0.5349,13.4971,17.8308,26.7665,1.07472,1.07472,1.29686,0.62,0.154003
15,645.555,1,5.50665,0.677294,13.1563,16.075,26.4319,1.04751,1.04751,1.26403,0.62,0.146302
16,640.351,1,5.47847,1.06797,13.5487,18.5013,23.8713,1.02098,1.02098,1.23202,0.62,0.138987
17,623.817,1,5.1471,0.479087,11.4194,20.275,23.1999,0.995131,0.995131,1.20082,0.62,0.132038
18,616.864,1,5.19263,0.75803,11.4357,23.1216,23.6531,0.969933,0.969933,1.17042,0.62,0.125436
19,605.156,1,5.09162,0.411345,11.4293,23.8037,24.2074,0.945374,0.945374,1.14078,0.62,0.119164
20,593.257,1,5.21005,0.504235,11.4799,23.3457,23.7914,0.921437,0.921437,1.1119,0.62,0.113206
21,588.071,1,5.24506,0.436118,11.4206,25.2053,24.3862,0.898105,0.898105,1.08374,0.62,0.107546
22,577.01,1,5.39117,0.753161,10.8203,27.9823,25.072,0.875365,0.875365,1.07043,0.62,0.102168
23,568.906,1,5.24463,0.631823,10.5945,26.6148,23.8282,0.8532,0.8532,1.13488,0.62,0.0970601
24,551.903,1,5.29641,0.4222,10.867,24.1767,24.8893,0.831597,0.831597,1.10615,0.62,0.0922071
25,544.031,1,5.29483,0.380642,10.5671,24.4465,25.2004,0.81054,0.81054,1.07814,0.62,0.0875967
26,529.46,1,5.21796,0.409305,10.035,27.7165,25.2398,0.790017,0.790017,1.05084,0.62,0.0832169
27,524.047,1,5.2478,0.502907,9.53265,30.9648,25.2004,0.770013,0.770013,1.02423,0.62,0.079056
28,516.576,1,5.20311,0.564027,9.50684,29.454,23.8124,0.750516,0.750516,0.998297,0.62,0.0751032
29,502.849,1,5.19167,0.545436,10.5513,28.5403,22.6218,0.731512,0.731512,0.973019,0.62,0.0713481
30,489.298,1,5.29541,0.634357,11.1881,27.7264,22.9399,0.71299,0.71299,0.948382,0.62,0.0677807
31,478.275,1,5.34559,0.711941,10.9584,27.4448,22.8861,0.694937,0.694937,0.924368,0.62,0.0643916
32,469.358,1,5.22938,0.496403,10.721,25.8448,21.9564,0.677341,0.677341,0.900963,0.62,0.061172
33,454.721,1,5.23187,0.439849,11.2761,23.665,22.531,0.66019,0.66019,0.87815,0.62,0.0581134
34,444.22,1,5.19636,0.351306,11.7191,19.9848,22.1789,0.643474,0.643474,0.855915,0.62,0.0552078
35,436.314,1,5.19496,0.557685,11.5302,24.4561,22.1096,0.627181,0.627181,0.834242,0.62,0.0524474
36,421.941,1,5.30201,0.517377,12.5026,25.0363,21.9024,0.6113,0.6113,0.813119,0.62,0.049825
37,408.591,1,5.26085,0.473591,12.3592,23.5096,21.928,0.595821,0.595821,0.79253,0.62,0.0473338
38,400.896,1,5.29084,0.435276,12.3465,23.3898,21.8167,0.580735,0.580735,0.772463,0.62,0.0449671
39,399.868,1,5.26609,0.547678,11.796,23.4496,21.8508,0.56603,0.56603,0.752904,0.62,0.0427187
40,387.23,1,5.24946,0.452282,11.8253,20.9667,22.1154,0.551698,0.551698,0.73384,0.62,0.0405828
