iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1520.36,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1504.44,1,5.40831,31.7705,13.8924,65.1738,0.974679,0.974679,1.01317,1.00039,0.974679,0.974679
3,1486.88,1,5.52073,28.9889,13.3661,86.4609,0.95,0.95,1.06772,1.0797,0.95,0.95
4,1477.48,1,4.97614,28.1004,15.0242,98.6816,0.925945,0.925945,1.19906,1.05237,0.925945,0.925945
5,1465.49,1,4.97655,29.0434,10.6052,98.8971,0.9025,0.903889,1.1687,1.02572,0.9025,0.9025
6,1453.22,1,5.26037,26.8582,7.89991,90.3769,0.879648,0.881002,1.1391,1.00062,0.879648,0.879648
7,1436.82,1,4.9884,27.8739,7.40896,89.6493,0.857375,0.858694,1.11026,0.97528,0.857375,0.857375
8,1420.36,1,4.87127,25.9448,6.95464,94.7827,0.835666,0.836951,1.08215,1.09295,0.835666,0.835666
9,1431.18,1,4.67008,27.5871,5.34235,90.2332,0.814506,0.815759,1.19465,1.16334,0.814506,0.814506
10,1413.05,1,4.52873,26.6266,5.11723,113.116,0.793882,0.795104,1.16656,1.13389,0.793882,0.793882
11,1400.72,1,4.68819,28.7376,4.14342,143.766,0.773781,0.774971,1.13702,1.18193,0.773781,0.773781
12,1390.84,1,4.43523,28.6437,4.40274,130.967,0.754188,0.755349,1.10823,1.19537,0.754188,0.754188
13,1391.74,1,4.35026,26.4382,5.02274,177.015,0.735092,0.736223,1.08017,1.17062,0.735092,0.735092
14,1379.48,1,4.30263,29.6299,4.99587,154.75,0.716479,0.717581,1.1306,1.25804,0.716479,0.716479
15,1344.79,1,4.60556,27.2413,4.72528,150.56,0.698337,0.699412,1.10197,1.22618,0.698337,0.698337
16,1343.95,1,4.66011,26.5837,5.17678,123.238,0.680655,0.681702,1.07407,1.19514,0.680655,0.680655
17,1325.62,1,4.70172,26.7064,4.51261,139.712,0.66342,0.664441,1.04687,1.16487,0.66342,0.66342
18,1329.51,1,4.92571,24.7497,4.5966,112.982,0.646622,0.647617,1.02037,1.21037,0.646622,0.646622
19,1312.76,1,4.64648,27.4354,4.47278,117.244,0.630249,0.631219,0.994529,1.17972,0.630249,0.630249
20,1300.3,1,4.94347,28.4372,4.20771,96.7769,0.614291,0.615236,0.969347,1.14985,0.614291,0.614291
21,1284.77,1,5.27724,27.5973,5.01883,75.7707,0.598737,0.599658,0.944803,1.12074,0.598737,0.598737
22,1264.62,1,5.24801,26.7743,4.46356,88.2185,0.583577,0.584474,0.92088,1.09236,0.583577,0.583577
23,1258.99,1,5.27622,26.3146,3.78783,86.1478,0.5688,0.569675,0.897562,1.0647,0.5688,0.5688
