Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.75148,0.000255254,6.11818e-05,43.9205,2.22045e-16,2.22045e-16,0.565141,0.00884578,0.00147856,53.2847,2.22045e-16,2.22045e-16,All
3.9936,0.00058623,0.000158437,43.9208,2.22045e-16,2.22045e-16,2.79136,0.0625522,0.0943844,53.285,2.22045e-16,2.22045e-16,All
4.23572,0.00121621,0.000369076,43.921,2.22045e-16,2.22045e-16,5.01758,0.064348,0.240244,53.2854,2.22045e-16,2.22045e-16,All
4.47784,0.00231174,0.000784858,43.9213,2.22045e-16,2.22045e-16,7.24379,0.0542379,0.372833,53.2858,2.22045e-16,2.22045e-16,All
4.71997,0.00407301,0.00154221,43.9215,2.22045e-16,2.22045e-16,9.47001,0.0436819,0.481581,53.2861,2.22045e-16,2.22045e-16,All
4.96209,0.00671622,0.00282839,43.9218,2.22045e-16,2.22045e-16,11.6962,0.0348796,0.568665,53.2865,2.22045e-16,2.22045e-16,All
5.20421,0.0104491,0.00488254,43.922,2.22045e-16,2.22045e-16,13.9224,0.0279391,0.63827,53.2869,2.22045e-16,2.22045e-16,All
5.44633,0.015443,0.00799023,43.9223,2.22045e-16,2.22045e-16,16.1487,0.0225414,0.694207,53.2872,2.22045e-16,2.22045e-16,All
5.68845,0.0218075,0.0124715,43.9225,2.22045e-16,2.22045e-16,18.3749,0.0183411,0.739521,53.2876,2.22045e-16,2.22045e-16,All
5.93058,0.0295703,0.0186635,43.9228,2.22045e-16,2.22045e-16,20.6011,0.0150525,0.776545,53.288,2.22045e-16,2.22045e-16,All
6.1727,0.0386669,0.0268987,43.9231,2.22045e-16,2.22045e-16,22.8273,0.0124566,0.807054,53.2883,2.22045e-16,2.22045e-16,All
6.41482,0.0489402,0.0374829,43.9233,2.22045e-16,2.22045e-16,25.0535,0.0103892,0.832398,53.2887,2.22045e-16,2.22045e-16,All
6.65694,0.0601498,0.0506734,43.9236,2.22045e-16,2.22045e-16,27.2798,0.00872836,0.853612,53.2891,2.22045e-16,2.22045e-16,All
6.89906,0.0719901,0.0666611,43.9238,2.22045e-16,2.22045e-16,29.506,0.00738275,0.871494,53.2894,2.22045e-16,2.22045e-16,All
7.14119,0.0841121,0.085557,43.9241,2.22045e-16,2.22045e-16,31.7322,0.00628379,0.886666,53.2898,2.22045e-16,2.22045e-16,All
7.38331,0.0961488,0.107385,43.9243,2.22045e-16,2.22045e-16,33.9584,0.00537953,0.899616,53.2902,2.22045e-16,2.22045e-16,All
7.62543,0.107739,0.13208,43.9246,2.22045e-16,2.22045e-16,36.1846,0.00463022,0.910733,53.2905,2.22045e-16,2.22045e-16,All
7.86755,0.118548,0.159494,43.9248,2.22045e-16,2.22045e-16,38.4108,0.00400524,0.920324,53.2909,2.22045e-16,2.22045e-16,All
8.10967,0.128285,0.1894,43.9251,2.22045e-16,2.22045e-16,40.6371,0.00348077,0.92864,53.2913,2.22045e-16,2.22045e-16,All
8.3518,0.136716,0.221509,43.9253,2.22045e-16,2.22045e-16,42.8633,0.00303812,0.935883,53.2916,2.22045e-16,2.22045e-16,All
8.59392,0.143669,0.255484,43.9256,2.22045e-16,2.22045e-16,45.0895,0.00266253,0.942217,53.292,2.22045e-16,2.22045e-16,All
8.83604,0.149036,0.290952,43.9258,2.22045e-16,2.22045e-16,47.3157,0.00234224,0.947779,53.2924,2.22045e-16,2.22045e-16,All
9.07816,0.15277,0.327522,43.9261,2.22045e-16,2.22045e-16,49.5419,0.00206784,0.95268,53.2927,2.22045e-16,2.22045e-16,All
9.32029,0.154884,0.364799,43.9264,2.22045e-16,2.22045e-16,51.7681,0.0018317,0.957014,53.2931,2.22045e-16,2.22045e-16,All
9.56241,0.155435,0.402397,43.9266,2.22045e-16,2.22045e-16,53.9944,0.00162766,0.960859,53.2934,2.22045e-16,2.22045e-16,All
9.80453,0.154524,0.43995,43.9269,2.22045e-16,2.22045e-16,56.2206,0.00145065,0.964281,53.2938,2.22045e-16,2.22045e-16,All
10.0467,0.15228,0.477117,43.9271,2.22045e-16,2.22045e-16,58.4468,0.00129654,0.967335,53.2942,2.22045e-16,2.22045e-16,All
10.2888,0.148855,0.513595,43.9274,2.22045e-16,2.22045e-16,60.673,0.0011619,0.970068,53.2945,2.22045e-16,2.22045e-16,All
10.5309,0.144413,0.549117,43.9276,2.22045e-16,2.22045e-16,62.8992,0.00104386,0.972521,53.2949,2.22045e-16,2.22045e-16,All
10.773,0.139123,0.583458,43.9279,2.22045e-16,2.22045e-16,65.1255,0.000940077,0.974726,53.2953,2.22045e-16,2.22045e-16,All
11.0151,0.133152,0.616432,43.9281,2.22045e-16,2.22045e-16,67.3517,0.000848542,0.976715,53.2956,2.22045e-16,2.22045e-16,All
11.2573,0.126663,0.647894,43.9284,2.22045e-16,2.22045e-16,69.5779,0.000767586,0.978512,53.296,2.22045e-16,2.22045e-16,All
11.4994,0.119806,0.677738,43.9286,2.22045e-16,2.22045e-16,71.8041,0.000695794,0.98014,53.2964,2.22045e-16,2.22045e-16,All
11.7415,0.11272,0.705891,43.9289,2.22045e-16,2.22045e-16,74.0303,0.000631966,0.981616,53.2967,2.22045e-16,2.22045e-16,All
11.9836,0.105528,0.732313,43.9291,2.22045e-16,2.22045e-16,76.2565,0.000575079,0.982959,53.2971,2.22045e-16,2.22045e-16,All
