Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
5.1146,0.0929177,43.9331,20891.3,9.74829,0.0463452,53.3028,24893.4,All
5.94739,0.00929177,43.9331,83565.2,28.1146,0.00842641,53.3028,62233.5,All
6.78018,0.0650424,43.9331,62673.9,46.4809,0.00126396,53.3028,136914,All
7.61297,0.0185835,43.9331,229804,64.8472,0.000842641,53.3028,99573.5,All
8.44576,0.0278753,43.9331,438717,83.2135,0.000842641,53.3028,261381,All
9.27855,0.111501,43.9331,355152,101.58,0.000842641,53.3028,311167,All
10.1113,0.26017,43.9331,793870,119.946,0,53.3028,248934,All
10.9441,0.204419,43.9331,438717,138.312,0,53.3028,236487,All
11.7769,0.185835,43.9331,208913,156.679,0,53.3028,199147,All
12.6097,0.195127,43.9331,146239,175.045,0,53.3028,87126.8,All
13.4425,0.0929177,43.9331,125348,193.411,0,53.3028,49786.8,All
14.2753,0.0371671,43.9331,20891.3,211.778,0.00042132,53.3028,24893.4,All
