Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.48908,0,14.5001,0,1.75492,0.00142857,15.9376,0,All
5.08374,0.00142857,18.689,0.00142857,2.24591,0.00285714,20.317,0.00142857,All
5.08843,0.00285714,19.3015,0.00285714,2.29116,0.00428571,21.1292,0.00285714,All
5.10547,0.00428571,20.2423,0.00428571,2.52242,0.00571429,21.909,0.00428571,All
5.16951,0.00571429,20.307,0.00571429,2.57345,0.00714286,22.1612,0.00571429,All
5.17342,0.00714286,20.5632,0.00714286,2.59868,0.00857143,22.8097,0.00714286,All
5.17594,0.00857143,20.7076,0.00857143,2.6689,0.01,22.8329,0.00857143,All
5.20582,0.01,20.9127,0.01,2.78443,0.0114286,23.1095,0.01,All
5.20984,0.0114286,21.2572,0.0114286,2.91148,0.0128571,23.2548,0.0114286,All
5.21695,0.0128571,21.3425,0.0128571,2.91328,0.0142857,23.3789,0.0128571,All
5.23136,0.0142857,21.3686,0.0142857,2.93406,0.0157143,23.4669,0.0142857,All
5.23168,0.0157143,21.4149,0.0157143,2.98626,0.0171429,23.5272,0.0157143,All
5.25638,0.0171429,21.451,0.0171429,2.99423,0.0185714,23.5609,0.0171429,All
5.27111,0.0185714,21.6051,0.0185714,3.03893,0.02,23.5703,0.0185714,All
5.2716,0.02,21.6708,0.02,3.05356,0.0214286,23.6343,0.02,All
5.29819,0.0214286,21.6968,0.0214286,3.07041,0.0228571,23.635,0.0214286,All
5.29853,0.0228571,21.7562,0.0228571,3.19951,0.0242857,23.7922,0.0228571,All
5.29973,0.0242857,21.7597,0.0242857,3.24028,0.0257143,23.8177,0.0242857,All
5.30214,0.0257143,21.9094,0.0257143,3.24073,0.0271429,23.8538,0.0257143,All
5.30513,0.0271429,22.035,0.0271429,3.24335,0.0285714,24.2447,0.0271429,All
5.33028,0.0285714,22.1612,0.0285714,3.24895,0.03,24.5399,0.0285714,All
5.33395,0.03,22.3285,0.03,3.25237,0.0314286,24.6197,0.03,All
5.33404,0.0314286,22.4257,0.0314286,3.26235,0.0328571,24.6318,0.0314286,All
5.34166,0.0328571,22.4965,0.0328571,3.26483,0.0342857,24.6628,0.0328571,All
5.34547,0.0342857,22.5402,0.0342857,3.34277,0.0357143,24.6812,0.0342857,All
5.3532,0.0357143,22.5498,0.0357143,3.37348,0.0371429,25.1174,0.0357143,All
5.37523,0.0371429,22.6167,0.0371429,3.39528,0.0385714,25.1454,0.0371429,All
5.40018,0.0385714,22.7394,0.0385714,3.43723,0.04,25.3561,0.0385714,All
5.40135,0.04,23.0331,0.04,3.46036,0.0414286,25.4322,0.04,All
5.41441,0.0414286,23.359,0.0414286,3.46968,0.0428571,25.4478,0.0414286,All
5.42202,0.0428571,23.39,0.0428571,3.49905,0.0442857,25.4573,0.0428571,All
5.45571,0.0442857,23.4393,0.0442857,3.53022,0.0457143,25.5604,0.0442857,All
5.46467,0.0457143,23.6474,0.0457143,3.57778,0.0471429,25.6463,0.0457143,All
5.49364,0.0471429,23.7131,0.0471429,3.6597,0.0485714,25.7635,0.0471429,All
5.49901,0.0485714,23.7518,0.0485714,3.76401,0.05,25.9729,0.0485714,All
5.5005,0.05,23.7538,0.05,3.80061,0.0514286,26.0108,0.05,All
5.50759,0.0514286,23.8315,0.0514286,3.83904,0.0528571,26.0211,0.0514286,All
5.50852,0.0528571,23.9714,0.0528571,3.9167,0.0542857,26.2426,0.0528571,All
5.5305,0.0542857,23.9877,0.0542857,3.93271,0.0557143,26.5212,0.0542857,All
5.53991,0.0557143,24.0667,0.0557143,3.93344,0.0571429,26.5378,0.0557143,All
5.58023,0.0571429,24.3219,0.0571429,3.98333,0.0585714,26.5719,0.0571429,All
5.58631,0.0585714,24.4165,0.0585714,3.98615,0.06,26.5837,0.0585714,All
5.58642,0.06,24.5048,0.06,3.98754,0.0614286,26.591,0.06,All
5.59376,0.0614286,24.5619,0.0614286,3.99042,0.0628571,26.8342,0.0614286,All
5.59527,0.0628571,24.5788,0.0628571,4.13641,0.0642857,26.9192,0.0628571,All
5.61779,0.0642857,24.5914,0.0642857,4.14502,0.0657143,26.9957,0.0642857,All
5.62768,0.0657143,24.6895,0.0657143,4.18522,0.0671429,27.1761,0.0657143,All
5.6317,0.0671429,24.7204,0.0671429,4.24912,0.0685714,27.1779,0.0671429,All
5.63681,0.0685714,24.7236,0.0685714,4.25484,0.07,27.3545,0.0685714,All
5.6642,0.07,24.8887,0.07,4.40243,0.0714286,27.4173,0.07,All
5.69997,0.0714286,24.9593,0.0714286,4.47246,0.0728571,27.419,0.0714286,All
6.49968,0.0728571,24.9651,0.0728571,4.50141,0.0742857,27.4493,0.0728571,All
6.52172,0.0742857,24.993,0.0742857,4.57815,0.0757143,27.4802,0.0742857,All
6.54969,0.0757143,25.0137,0.0757143,4.6536,0.0771429,27.605,0.0757143,All
6.58313,0.0771429,25.0295,0.0771429,4.66292,0.0785714,27.6051,0.0771429,All
6.61206,0.0785714,25.0487,0.0785714,4.67884,0.08,27.7089,0.0785714,All
6.65262,0.08,25.0765,0.08,4.72276,0.0814286,27.7153,0.08,All
6.67872,0.0814286,25.0766,0.0814286,4.80288,0.0828571,27.7753,0.0814286,All
6.70574,0.0828571,25.2809,0.0828571,4.80719,0.0842857,28.003,0.0828571,All
6.70897,0.0842857,25.4266,0.0842857,4.83127,0.0857143,28.0265,0.0842857,All
6.74851,0.0857143,25.5307,0.0857143,4.83675,0.0871429,28.0656,0.0857143,All
6.76565,0.0871429,25.6612,0.0871429,4.84293,0.0885714,28.0695,0.0871429,All
6.77517,0.0885714,25.7122,0.0885714,4.87867,0.09,28.2155,0.0885714,All
6.77938,0.09,25.8765,0.09,4.89346,0.0914286,28.3021,0.09,All
6.78116,0.0914286,25.9287,0.0914286,4.95968,0.0928571,28.3465,0.0914286,All
6.79145,0.0928571,25.979,0.0928571,4.98233,0.0942857,28.4515,0.0928571,All
6.82878,0.0942857,26.0306,0.0942857,5.01053,0.0957143,28.5092,0.0942857,All
6.84193,0.0957143,26.1274,0.0957143,5.0111,0.0971429,28.5481,0.0957143,All
6.85035,0.0971429,26.2493,0.0971429,5.06686,0.0985714,28.8146,0.0971429,All
6.85931,0.0985714,26.259,0.0985714,5.11811,0.1,28.8749,0.0985714,All
6.88186,0.1,26.316,0.1,5.12364,0.101429,29.1045,0.1,All
6.88481,0.101429,26.4286,0.101429,5.15778,0.102857,29.1326,0.101429,All
6.90394,0.102857,26.4585,0.102857,5.17334,0.104286,29.2036,0.102857,All
6.90513,0.104286,26.5548,0.104286,5.22927,0.105714,29.2238,0.104286,All
6.92241,0.105714,26.6133,0.105714,5.28233,0.107143,29.2576,0.105714,All
6.93409,0.107143,26.9282,0.107143,5.31099,0.108571,29.266,0.107143,All
6.93616,0.108571,26.9791,0.108571,5.31643,0.11,29.3272,0.108571,All
6.94489,0.11,27.0049,0.11,5.39398,0.111429,29.413,0.11,All
6.95454,0.111429,27.0235,0.111429,5.41308,0.112857,29.4238,0.111429,All
6.97578,0.112857,27.06,0.112857,5.42629,0.114286,29.596,0.112857,All
6.97776,0.114286,27.1065,0.114286,5.44035,0.115714,29.618,0.114286,All
6.97899,0.115714,27.1069,0.115714,5.44437,0.117143,30.004,0.115714,All
6.98218,0.117143,27.2112,0.117143,5.49433,0.118571,30.0237,0.117143,All
6.98836,0.118571,27.2176,0.118571,5.51173,0.12,30.0327,0.118571,All
6.99875,0.12,27.2643,0.12,5.51803,0.121429,30.0892,0.12,All
7.00916,0.121429,27.5122,0.121429,5.55345,0.122857,30.1879,0.121429,All
7.01541,0.122857,27.5748,0.122857,5.57115,0.124286,30.3429,0.122857,All
7.01863,0.124286,27.7038,0.124286,5.61361,0.125714,30.3603,0.124286,All
7.03636,0.125714,27.7154,0.125714,5.61778,0.127143,30.3798,0.125714,All
7.04662,0.127143,27.725,0.127143,5.70728,0.128571,30.3992,0.127143,All
7.05605,0.128571,27.7593,0.128571,5.71265,0.13,30.4299,0.128571,All
7.06218,0.13,27.7766,0.13,5.87061,0.131429,30.6445,0.13,All
7.1127,0.131429,27.7826,0.131429,5.90205,0.132857,30.6959,0.131429,All
7.13454,0.132857,27.8542,0.132857,5.93182,0.134286,30.7376,0.132857,All
7.14798,0.134286,27.8544,0.134286,5.9375,0.135714,30.7941,0.134286,All
7.14985,0.135714,27.9411,0.135714,5.94122,0.137143,30.8121,0.135714,All
7.16444,0.137143,28.0134,0.137143,5.95501,0.138571,30.8374,0.137143,All
7.16958,0.138571,28.058,0.138571,6.02659,0.14,30.8437,0.138571,All
7.19829,0.14,28.1921,0.14,6.06485,0.141429,31.0378,0.14,All
7.23843,0.141429,28.209,0.141429,6.13743,0.142857,31.1556,0.141429,All
7.29957,0.142857,28.3268,0.142857,6.16579,0.144286,31.2071,0.142857,All
8.55177,0.144286,28.4672,0.144286,6.18117,0.145714,31.4805,0.144286,All
8.59371,0.145714,28.553,0.145714,6.22955,0.147143,31.7102,0.145714,All
8.77049,0.147143,28.8442,0.147143,6.25184,0.148571,31.7176,0.147143,All
8.81461,0.148571,28.8631,0.148571,6.30977,0.15,31.8064,0.148571,All
8.8171,0.15,28.8903,0.15,6.36119,0.151429,31.8532,0.15,All
8.82745,0.151429,28.9627,0.151429,6.41969,0.152857,31.864,0.151429,All
8.86884,0.152857,28.9761,0.152857,6.44721,0.154286,32.0029,0.152857,All
8.91184,0.154286,29.0817,0.154286,6.47474,0.155714,32.0456,0.154286,All
8.96643,0.155714,29.119,0.155714,6.56323,0.157143,32.223,0.155714,All
8.97769,0.157143,29.1634,0.157143,6.57294,0.158571,32.2859,0.157143,All
8.9804,0.158571,29.4075,0.158571,6.5824,0.16,32.3191,0.158571,All
8.99761,0.16,29.411,0.16,6.61706,0.161429,32.5469,0.16,All
9.00091,0.161429,29.5371,0.161429,6.80931,0.162857,32.5647,0.161429,All
9.00789,0.162857,29.5398,0.162857,6.87263,0.164286,32.6049,0.162857,All
9.01565,0.164286,29.5562,0.164286,6.89234,0.165714,32.659,0.164286,All
9.0263,0.165714,29.6391,0.165714,6.93379,0.167143,32.9184,0.165714,All
9.06313,0.167143,29.945,0.167143,6.97547,0.168571,32.9492,0.167143,All
9.0773,0.168571,30.0192,0.168571,6.981,0.17,33.3646,0.168571,All
9.08925,0.17,30.1891,0.17,7.02385,0.171429,33.4768,0.17,All
9.08941,0.171429,30.2949,0.171429,7.04847,0.172857,33.4843,0.171429,All
9.11964,0.172857,30.5838,0.172857,7.12796,0.174286,33.5321,0.172857,All
9.1278,0.174286,30.6186,0.174286,7.17692,0.175714,33.7293,0.174286,All
9.12994,0.175714,30.7111,0.175714,7.39806,0.177143,33.8532,0.175714,All
9.13467,0.177143,31.0446,0.177143,7.44334,0.178571,34.1538,0.177143,All
9.14092,0.178571,31.046,0.178571,7.48018,0.18,34.5903,0.178571,All
9.16909,0.18,31.1368,0.18,7.66319,0.181429,34.6364,0.18,All
9.17959,0.181429,31.1625,0.181429,7.73257,0.182857,34.6974,0.181429,All
9.18931,0.182857,31.1967,0.182857,7.74892,0.184286,34.8085,0.182857,All
9.19959,0.184286,31.3454,0.184286,7.86667,0.185714,34.8344,0.184286,All
9.22228,0.185714,31.6514,0.185714,7.89336,0.187143,34.8426,0.185714,All
9.23317,0.187143,31.652,0.187143,7.8943,0.188571,34.9299,0.187143,All
9.24103,0.188571,31.6769,0.188571,7.9002,0.19,35.041,0.188571,All
9.24952,0.19,31.7213,0.19,7.96076,0.191429,35.0891,0.19,All
9.25393,0.191429,31.7709,0.191429,7.98214,0.192857,35.1203,0.191429,All
9.26349,0.192857,31.8486,0.192857,7.98568,0.194286,35.2208,0.192857,All
9.26804,0.194286,31.9352,0.194286,8.01803,0.195714,35.2393,0.194286,All
9.29435,0.195714,31.9501,0.195714,8.02416,0.197143,35.3854,0.195714,All
9.34307,0.197143,32.1551,0.197143,8.02738,0.198571,35.4779,0.197143,All
9.34736,0.198571,32.2223,0.198571,8.0282,0.2,35.5787,0.198571,All
9.36967,0.2,32.2954,0.2,8.14607,0.201429,35.5875,0.2,All
9.37019,0.201429,32.3404,0.201429,8.19107,0.202857,35.7891,0.201429,All
9.37088,0.202857,32.3555,0.202857,8.24049,0.204286,35.8026,0.202857,All
9.37378,0.204286,32.393,0.204286,8.24762,0.205714,35.8617,0.204286,All
9.37613,0.205714,32.4045,0.205714,8.26093,0.207143,35.8762,0.205714,All
9.39356,0.207143,32.4279,0.207143,8.29374,0.208571,35.9718,0.207143,All
9.41108,0.208571,32.4887,0.208571,8.33759,0.21,36.0108,0.208571,All
9.42017,0.21,32.6285,0.21,8.34321,0.211429,36.0677,0.21,All
9.42571,0.211429,32.6357,0.211429,8.34356,0.212857,36.2472,0.211429,All
9.42791,0.212857,32.94,0.212857,8.35547,0.214286,36.4168,0.212857,All
9.45237,0.214286,33.0833,0.214286,8.398,0.215714,36.508,0.214286,All
9.45268,0.215714,33.0846,0.215714,8.40809,0.217143,36.5959,0.215714,All
9.47589,0.217143,33.1624,0.217143,8.4973,0.218571,36.6415,0.217143,All
9.47952,0.218571,33.229,0.218571,8.50948,0.22,36.7271,0.218571,All
9.47966,0.22,33.2882,0.22,8.60134,0.221429,36.8736,0.22,All
9.48165,0.221429,33.3495,0.221429,8.60569,0.222857,36.9241,0.221429,All
9.51796,0.222857,33.3862,0.222857,8.62296,0.224286,37.0648,0.222857,All
9.52214,0.224286,33.4901,0.224286,8.63613,0.225714,37.0841,0.224286,All
9.5242,0.225714,33.4955,0.225714,8.65834,0.227143,37.1081,0.225714,All
9.53057,0.227143,33.5278,0.227143,8.66631,0.228571,37.1512,0.227143,All
9.53483,0.228571,33.5385,0.228571,8.68465,0.23,37.3163,0.228571,All
9.54367,0.23,33.5611,0.23,8.69761,0.231429,37.3325,0.23,All
9.55518,0.231429,33.6264,0.231429,8.71438,0.232857,37.3595,0.231429,All
9.55698,0.232857,33.6713,0.232857,8.74485,0.234286,37.3611,0.232857,All
9.56666,0.234286,33.7082,0.234286,8.83804,0.235714,37.4217,0.234286,All
9.56692,0.235714,33.7692,0.235714,8.89787,0.237143,37.4505,0.235714,All
9.57823,0.237143,33.8205,0.237143,8.90354,0.238571,37.465,0.237143,All
9.58268,0.238571,33.8573,0.238571,8.95082,0.24,37.4937,0.238571,All
9.59148,0.24,33.9464,0.24,8.96258,0.241429,37.5061,0.24,All
9.59215,0.241429,34.0597,0.241429,8.97097,0.242857,37.5774,0.241429,All
9.60297,0.242857,34.0769,0.242857,8.97961,0.244286,37.5899,0.242857,All
9.61007,0.244286,34.0838,0.244286,8.98687,0.245714,37.6173,0.244286,All
9.61659,0.245714,34.0891,0.245714,8.99346,0.247143,37.7456,0.245714,All
9.61842,0.247143,34.1351,0.247143,9.11432,0.248571,37.7631,0.247143,All
9.61848,0.248571,34.175,0.248571,9.20966,0.25,37.8006,0.248571,All
9.63488,0.25,34.2128,0.25,9.21417,0.251429,37.9343,0.25,All
9.63641,0.251429,34.2259,0.251429,9.25934,0.252857,37.9734,0.251429,All
9.64008,0.252857,34.2511,0.252857,9.29383,0.254286,38.0382,0.252857,All
9.64489,0.254286,34.266,0.254286,9.30814,0.255714,38.0466,0.254286,All
9.65262,0.255714,34.298,0.255714,9.31119,0.257143,38.0749,0.255714,All
9.66107,0.257143,34.3715,0.257143,9.34533,0.258571,38.0837,0.257143,All
9.66991,0.258571,34.4114,0.258571,9.36583,0.26,38.2064,0.258571,All
9.68138,0.26,34.4742,0.26,9.36621,0.261429,38.3455,0.26,All
9.6834,0.261429,34.5104,0.261429,9.40175,0.262857,38.3758,0.261429,All
9.68732,0.262857,34.6305,0.262857,9.42472,0.264286,38.4469,0.262857,All
9.69874,0.264286,34.6344,0.264286,9.48238,0.265714,38.6147,0.264286,All
9.71631,0.265714,34.6659,0.265714,9.50655,0.267143,38.6346,0.265714,All
