simulations,OFV
500,950.931
1000,949.316
1500,949.552
2000,949.192
2500,950.05
3000,949.248
3500,948.215
4000,943.261
4500,943.821
5000,944.345
5500,944.585
6000,944.885
6500,944.954
7000,945.241
7500,945.533
8000,945.741
8500,946.136
9000,945.902
9500,945.876
10000,945.627
10500,945.77
11000,946.041
11500,946.098
12000,945.96
12500,945.964
13000,945.647
13500,945.613
14000,945.746
14500,945.795
15000,945.91
15500,946.117
16000,946.171
16500,945.804
17000,945.983
17500,945.853
18000,945.636
18500,945.783
19000,945.305
19500,944.9
20000,944.716
20500,944.78
21000,944.611
21500,944.697
22000,944.776
22500,944.839
23000,944.746
23500,944.799
24000,944.831
24500,944.875
25000,944.863
25500,944.922
26000,944.971
26500,945.032
27000,945.059
27500,945.109
28000,945.184
28500,945.248
29000,945.351
29500,945.461
30000,945.488
