iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,632.05,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,596.473,1,11.0184,14.0394,33.7501,64.7036,0.24,0.894427,0.949019,0.894427,0.894427
3,554.976,1,10.8383,13.9445,32.1906,64.048,0.192,0.8,0.995526,0.8,0.917206
4,530.718,1,10.7549,14.469,35.2052,73.3123,0.1536,0.715542,0.99755,0.715542,0.825513
5,493.686,1,10.8615,12.2132,37.497,71.5189,0.132359,0.64,0.992765,0.64,0.742293
6,465.785,1,10.7393,12.5302,34.3932,63.6658,0.114135,0.572433,0.903493,0.572433,0.712745
7,438.009,1,10.644,12.8453,33.6141,64.5358,0.103216,0.512,0.883431,0.512,0.736126
8,421.198,1,10.6687,12.0608,34.3118,64.4442,0.0989478,0.457947,0.790165,0.457947,0.741785
9,403.856,1,10.6709,11.4306,35.7391,61.694,0.0926704,0.4096,0.747711,0.4096,0.754357
10,391.641,1,10.8067,11.3239,36.122,58.9908,0.0902233,0.366357,0.668773,0.399441,0.748294
11,380.95,1,10.7022,10.8408,35.5706,58.8433,0.0863899,0.32768,0.655268,0.391956,0.717969
12,364.659,1,10.7531,10.991,35.9086,56.4259,0.0803261,0.293086,0.677319,0.383956,0.731702
13,364.386,1,10.7263,11.0851,34.6599,57.0736,0.0794212,0.262144,0.721058,0.411642,0.707907
14,353.425,1,10.715,11.1346,34.9774,57.1812,0.0749323,0.234469,0.764883,0.416964,0.698929
15,344.443,1,10.7416,11.2539,35.1132,55.6808,0.0723642,0.209715,0.811543,0.40833,0.644375
16,330.636,1,10.9083,11.6513,34.7555,53.5584,0.0713831,0.187575,0.84406,0.377153,0.576347
17,325.661,1,10.9134,11.498,34.0918,53.54,0.0708924,0.168636,0.811911,0.356136,0.521788
18,322.886,1,10.9719,12.0663,34.6375,48.7189,0.0706241,0.164117,0.786052,0.344196,0.539646
19,316.831,1,10.9308,11.7065,35.6187,47.7162,0.0687327,0.170026,0.775963,0.336642,0.5128
20,317.455,1,10.9459,12.0186,35.7325,49.1522,0.0684673,0.170196,0.809671,0.325267,0.53689
21,309.96,1,10.9875,11.797,35.8121,50.4958,0.0671375,0.166252,0.838853,0.319783,0.488753
22,305.059,1,10.9747,10.9789,35.7168,52.5062,0.0664024,0.163194,0.841847,0.319397,0.444937
23,299.921,1,10.9513,10.7467,35.54,52.2964,0.0647774,0.162852,0.775225,0.321333,0.473
24,298.843,1,10.9674,10.9152,36.1197,55.6931,0.0650577,0.164729,0.714255,0.338198,0.453146
25,301.652,1,10.9228,11.1969,35.4066,55.5007,0.0651519,0.171857,0.745721,0.345085,0.43311
26,307.007,1,10.9117,11.1196,35.7974,54.8544,0.0657988,0.172671,0.793629,0.343648,0.464791
27,301.444,1,10.9315,11.4265,35.4706,55.8761,0.0648285,0.172738,0.795273,0.326484,0.438551
28,303.831,1,10.9643,10.6263,35.795,51.835,0.0651516,0.170485,0.759628,0.350822,0.467177
29,306.447,1,10.9925,11.1841,36.1825,51.4591,0.0641849,0.17234,0.790873,0.356254,0.545174
30,305.414,1,10.93,10.4106,36.6889,50.3093,0.0648007,0.168615,0.799986,0.334558,0.51168
31,299.521,1,10.8996,9.85888,37.1285,54.1724,0.0638722,0.166068,0.730463,0.346886,0.4945
32,299.358,1,10.8913,9.37846,37.1776,54.9804,0.0644374,0.166542,0.694654,0.355609,0.474133
33,304.628,1,10.9193,9.54127,37.2328,56.6412,0.0653513,0.163535,0.719016,0.343974,0.543136
34,310.434,1,10.8798,9.26047,37.9017,58.7581,0.0664734,0.162067,0.729231,0.355534,0.554749
35,308.155,1,10.8508,9.20888,37.6837,60.4668,0.0658113,0.155918,0.715968,0.35404,0.587105
36,305.634,1,10.8884,9.42644,37.4709,59.0793,0.0666523,0.162756,0.69059,0.333974,0.525123
37,305.843,1,10.8322,8.8797,37.9028,56.0736,0.0658834,0.163167,0.653042,0.354687,0.536538
38,299.685,1,10.8886,8.78664,38.0391,55.1565,0.0642726,0.1604,0.648357,0.353302,0.552704
39,302.2,1,10.8461,8.80475,38.3736,58.2056,0.0657794,0.160708,0.616395,0.348488,0.537153
40,305.383,1,10.8137,8.65733,38.3919,56.5444,0.0673658,0.166768,0.629856,0.344946,0.480444
41,313.738,1,10.8695,9.05961,38.528,57.6852,0.0706519,0.163843,0.651685,0.355376,0.444215
42,311.743,1,10.8939,8.72606,38.0997,54.9573,0.069953,0.168819,0.631412,0.360746,0.44529
43,310.586,1,10.8914,8.75335,37.831,57.907,0.0696144,0.160196,0.641139,0.363134,0.459122
44,304.659,1,10.9066,8.88866,38.1601,62.2162,0.068384,0.159835,0.683974,0.354892,0.410651
45,307.001,1,10.8794,9.06751,37.897,59.246,0.0686179,0.159277,0.703885,0.341096,0.424254
46,305.975,1,10.8927,8.71513,38.2486,58.2834,0.0683852,0.162209,0.705139,0.342479,0.419537
47,306.264,1,10.889,8.88935,38.1311,57.5641,0.067855,0.162865,0.679287,0.344687,0.456552
48,304.015,1,10.8689,8.80904,38.0012,55.9917,0.0667446,0.171605,0.656466,0.356504,0.441057
49,305.216,1,10.8849,9.21798,37.6539,56.8049,0.0675022,0.168071,0.637645,0.361102,0.437088
50,307.148,1,10.9134,8.88184,38.2834,57.4713,0.0686753,0.166119,0.623688,0.35283,0.4479
51,307.337,1,10.8907,8.73519,38.4257,58.3201,0.0687352,0.161202,0.62998,0.33908,0.483227
52,302.041,1,10.8437,8.70362,38.0039,54.6111,0.0661302,0.162438,0.622201,0.342234,0.509049
53,306.178,1,10.8409,8.93931,37.7662,56.3967,0.0676712,0.162371,0.632548,0.347978,0.478213
54,303.254,1,10.8689,8.59585,38.6744,58.5871,0.0676528,0.171074,0.598695,0.33872,0.461485
55,303.939,1,10.8877,8.7114,38.7972,62.0242,0.0676263,0.163485,0.606584,0.334629,0.497923
56,300.276,1,10.8743,8.67025,38.6271,62.3524,0.0648767,0.165977,0.651402,0.343836,0.524245
57,291.511,1,10.8532,8.37744,38.935,64.2966,0.064509,0.161938,0.595455,0.335338,0.468899
58,298.072,1,10.714,7.97317,38.7322,64.5258,0.0655635,0.175672,0.562713,0.333666,0.469326
59,300.045,1,10.7423,8.10709,39.3809,65.5054,0.0658762,0.169506,0.581607,0.343075,0.488123
60,304.07,1,10.7716,8.19366,39.315,64.0308,0.0685817,0.158634,0.579192,0.331656,0.475106
61,307.119,1,10.7588,8.27119,38.5304,65.1718,0.0688396,0.16092,0.584963,0.338218,0.496484
62,304.36,1,10.7522,8.35622,38.3132,60.0214,0.0678005,0.157079,0.574413,0.345328,0.497678
63,304.493,1,10.7424,7.90273,38.9373,62.4251,0.067621,0.167978,0.590807,0.345949,0.467697
64,300.191,1,10.8079,8.23386,39.3544,66.7919,0.0687912,0.158844,0.546376,0.336598,0.433575
65,301.478,1,10.8056,8.63831,38.9371,64.8156,0.0671638,0.165237,0.564374,0.348813,0.477512
66,302.76,1,10.806,8.76334,38.1116,63.1206,0.0678203,0.165528,0.56187,0.334404,0.487949
67,307.386,1,10.734,8.47102,38.8011,65.4089,0.068479,0.166793,0.557202,0.333959,0.525623
68,303.812,1,10.8148,8.5027,39.4396,63.4375,0.0680229,0.173767,0.541461,0.344958,0.482645
69,313.924,1,10.7709,8.58911,39.1506,63.8088,0.0708755,0.164064,0.587939,0.339186,0.492219
70,310.179,1,10.7645,8.55911,39.4581,69.2009,0.0708903,0.169218,0.611317,0.343459,0.440254
71,303.933,1,10.8264,8.16955,39.6626,72.9736,0.0687032,0.173537,0.605353,0.342965,0.426692
72,306.674,1,10.7819,8.04001,39.7727,73.6471,0.0686433,0.18047,0.586311,0.343227,0.459161
73,306.864,1,10.7283,8.18228,39.2249,67.3851,0.0687169,0.175178,0.582815,0.340965,0.446518
74,313.965,1,10.7097,8.37997,38.131,64.7846,0.0691105,0.182981,0.626807,0.358182,0.467036
75,307.25,1,10.75,8.32767,38.7958,72.35,0.069,0.174935,0.604998,0.344573,0.43747
76,305.097,1,10.7529,8.484,38.6858,73.5915,0.067653,0.180202,0.640895,0.356858,0.409478
77,300.952,1,10.7246,8.48965,39.0788,76.1672,0.0655946,0.181887,0.654831,0.357424,0.425988
78,298.506,1,10.7221,8.35912,39.2168,79.2201,0.0652659,0.185629,0.639184,0.34616,0.428455
79,300.758,1,10.6677,8.66794,38.2006,78.2788,0.0655698,0.180986,0.601326,0.341642,0.474668
80,304.949,1,10.6827,8.86487,38.4001,77.9507,0.0657748,0.185912,0.619331,0.353106,0.493506
81,304.844,1,10.7002,8.81017,38.3628,75.5702,0.0660857,0.184322,0.6312,0.34041,0.494469
82,304.599,1,10.815,8.79756,38.7229,74.5531,0.0673106,0.181648,0.655699,0.34093,0.442266
83,303.502,1,10.7944,8.97757,38.5877,74.0064,0.0664631,0.186649,0.708852,0.331913,0.418271
84,295.447,1,10.8045,9.29131,38.367,71.0276,0.0628701,0.183305,0.774256,0.313845,0.461465
85,302.003,1,10.8436,9.51763,38.164,73.4229,0.0647879,0.185414,0.794434,0.3197,0.464797
86,299.107,1,10.7857,9.65413,37.3902,69.9163,0.0634674,0.187928,0.78127,0.319381,0.453893
87,293.83,1,10.8212,8.82942,38.6626,68.2961,0.0642271,0.181503,0.698789,0.329956,0.405974
88,288.105,1,10.8907,8.86857,38.5404,66.3271,0.0625592,0.173908,0.711428,0.328544,0.405466
89,297.875,1,10.8994,9.24738,38.2293,64.7878,0.0662072,0.174689,0.709819,0.312124,0.39986
90,291.678,1,10.8542,8.74876,38.0265,64.3201,0.0654485,0.168273,0.681214,0.316638,0.366062
91,295.093,1,10.8611,8.69278,37.9003,60.8111,0.0668352,0.161721,0.702023,0.323313,0.347146
92,292.254,1,10.896,8.97628,38.2399,60.1512,0.0653376,0.16724,0.756539,0.333204,0.322974
93,296.447,1,10.8154,8.43963,38.5463,62.878,0.0662072,0.167334,0.711528,0.34307,0.344412
94,300.621,1,10.8547,8.39822,38.174,62.6248,0.0686601,0.16703,0.655395,0.349501,0.335111
95,296.268,1,10.8751,8.47983,38.2345,64.6799,0.0672425,0.170827,0.675728,0.346725,0.327681
96,288.871,1,10.9095,8.53817,38.7232,62.651,0.0659438,0.170583,0.661613,0.340774,0.296647
97,285.37,1,10.8784,8.37409,39.2062,64.212,0.0661541,0.169169,0.649409,0.352971,0.265329
98,287.321,1,10.8903,8.52531,39.0771,64.534,0.0668638,0.16627,0.637256,0.353949,0.257261
99,287.522,1,10.8637,8.27898,39.229,64.1187,0.0660922,0.169036,0.607668,0.326059,0.317483
100,288.848,1,10.8448,8.23887,39.5038,62.5144,0.0658508,0.175214,0.601907,0.342032,0.315307
101,288.055,1,10.7768,8.35737,38.6338,62.4537,0.065087,0.174429,0.625151,0.350868,0.299046
102,290.786,1,10.7525,8.04977,38.7715,65.7222,0.0682284,0.17294,0.608687,0.320022,0.272749
103,284.274,1,10.7613,7.97893,39.0347,74.8015,0.0679562,0.172763,0.574512,0.326041,0.243954
104,289.929,1,10.7766,7.9012,39.2882,75.547,0.0687754,0.179341,0.608342,0.336981,0.237968
105,292.418,1,10.7922,8.14715,39.8775,74.3473,0.0687226,0.176053,0.639085,0.320431,0.265643
106,285.16,1,10.8026,8.45842,38.4323,73.0304,0.0673492,0.170136,0.606037,0.325606,0.252148
107,284.014,1,10.8357,8.23633,38.9235,72.5527,0.0665295,0.170846,0.631474,0.328284,0.257805
108,281.35,1,10.7887,8.12195,39.8336,72.7657,0.0646069,0.169046,0.660109,0.33192,0.269386
109,286.28,1,10.8436,8.1206,40.1035,69.4626,0.0673974,0.163967,0.652979,0.320302,0.257421
110,291.664,1,10.796,7.69812,39.5649,71.6011,0.0694403,0.169438,0.653945,0.334588,0.234939
111,290.88,1,10.7868,7.8232,39.2357,71.4332,0.069569,0.172339,0.64962,0.318488,0.232658
112,296.559,1,10.8086,7.72055,39.4548,72.6718,0.0717487,0.172963,0.645733,0.324424,0.233059
113,295.673,1,10.7513,7.77125,39.3803,70.5718,0.0710863,0.178565,0.642194,0.322296,0.226962
114,295.204,1,10.7701,8.41501,38.5303,71.0153,0.0707158,0.176904,0.663352,0.321347,0.224471
115,285.936,1,10.8784,8.61169,38.5621,70.6231,0.0699387,0.174009,0.678432,0.309139,0.200773
116,283.245,1,10.8403,8.12887,38.7749,68.1405,0.0684329,0.180818,0.656025,0.307022,0.199562
117,282.289,1,10.8522,8.87447,38.9096,67.2603,0.0672193,0.175942,0.689777,0.302144,0.208328
118,289.223,1,10.8709,8.58623,39.1031,68.1805,0.0677,0.178476,0.692917,0.313074,0.246109
