iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1229.69,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1225.08,1,11.3162,11.2255,47.1915,72.6957,0.95,0.95,0.285,0.285,0.958775,0.974679,1.09285,0.974679,0.974679,0.974679
3,1194.54,1,11.0343,12.0311,45.8293,71.3125,0.9025,0.9025,0.27075,0.27075,0.94822,0.95,1.08191,0.95,1.06325,0.95
4,1180.89,1,11.1359,11.6642,45.7606,57.883,0.857375,0.857375,0.257212,0.257212,0.928573,0.925945,1.05452,0.925945,1.1461,0.925945
5,1162.14,1,11.1873,10.3051,47.8452,60.0715,0.814506,0.814506,0.244352,0.244352,0.92634,0.9025,1.02782,0.9025,1.12592,0.9025
6,1143.23,1,11.0416,10.9986,46.421,54.5292,0.773781,0.773781,0.232134,0.232134,0.911838,0.879648,1.00179,0.879648,1.09741,0.879648
7,1127.74,1,10.758,10.35,46.8463,62.5704,0.735092,0.735092,0.220528,0.220528,0.927868,0.857375,1.03214,0.857375,1.18354,0.857375
8,1106.77,1,10.8617,9.78022,48.3294,56.8239,0.698337,0.698337,0.209501,0.209501,0.93155,0.835666,1.006,0.835666,1.15358,0.835666
9,1090.34,1,10.8148,9.67069,48.6049,64.2373,0.66342,0.66342,0.199026,0.199026,0.928641,0.814506,0.98053,0.814506,1.12437,0.814506
10,1071.8,1,10.5377,8.88166,46.8734,57.5803,0.630249,0.630249,0.189075,0.189075,0.922987,0.793882,0.955703,0.793882,1.14971,0.793882
11,1068.78,1,10.6165,9.10783,48.4378,52.669,0.598737,0.598737,0.179621,0.179621,0.932611,0.773781,0.949609,0.773781,1.20535,0.773781
12,1053.62,1,10.602,8.82906,48.6958,50.111,0.5688,0.5688,0.17064,0.17064,0.950867,0.754188,0.964498,0.754188,1.26043,0.754188
13,1030.06,1,10.6548,8.5888,50.3156,65.1464,0.54036,0.54036,0.162108,0.162108,0.948506,0.735092,0.940076,0.735092,1.22852,0.735092
14,1019.39,1,10.7991,8.41977,49.7166,65.105,0.513342,0.513342,0.154003,0.154003,0.957017,0.716479,0.916273,0.716479,1.19741,0.716479
15,999.086,1,10.5847,8.96864,50.6127,77.0061,0.487675,0.487675,0.146302,0.146302,0.943234,0.698337,0.893073,0.698337,1.16709,0.698337
16,994.626,1,10.5772,8.39549,50.8626,79.8045,0.463291,0.463291,0.138987,0.138987,0.964517,0.680655,0.894568,0.680655,1.15949,0.680655
17,971.515,1,10.3823,8.01332,50.2554,82.7173,0.440127,0.440127,0.132038,0.132038,0.951652,0.66342,0.871917,0.66342,1.13013,0.66342
18,972.865,1,10.4262,8.00638,50.4077,74.7054,0.41812,0.369332,0.125436,0.131255,0.936225,0.646622,0.849839,0.646622,1.13605,0.646622
19,968.551,1,10.3133,7.66558,49.8822,74.1803,2.22045e-16,0.477162,0.14903,0.120847,0.957762,0.630249,0.848942,0.630249,1.10729,0.630249
20,945.913,1,10.4696,7.1248,50.1671,73.8028,2.10942e-16,0.479166,0.141578,0.124004,0.95348,0.614291,0.827447,0.614291,1.20217,0.614291
21,929.527,1,10.6142,7.58779,50.6526,76.7287,2.00395e-16,0.46803,0.134499,0.119053,0.949544,0.598737,0.806495,0.598737,1.17173,0.598737
22,926.457,1,10.6101,8.34816,50.2088,78.6232,2.22045e-16,0.424236,0.128262,0.126942,0.95708,0.583577,0.786074,0.583577,1.17294,0.583577
23,931.063,1,10.645,8.96479,49.8017,75.5657,2.22045e-16,0.403214,0.128084,0.134561,0.963525,0.5688,0.766171,0.5688,1.16193,0.5688
24,926.018,1,10.6181,9.31455,50.2816,74.5327,2.22045e-16,0.435646,0.125621,0.131191,0.958174,0.554398,0.746771,0.554398,1.13251,0.554398
25,918.786,1,10.6308,9.15439,49.5242,66.0522,2.22045e-16,0.443465,0.125302,0.12793,0.944681,0.54036,0.727862,0.54036,1.12305,0.54036
26,913.582,1,10.7043,8.5776,48.9178,71.1967,2.22045e-16,0.411871,0.120352,0.133503,0.947358,0.526678,0.775594,0.526678,1.10769,0.526678
27,909.64,1,10.7633,9.13799,48.4981,70.3546,2.22045e-16,0.452392,0.122665,0.126461,0.951831,0.513342,0.773277,0.513342,1.16884,0.513342
28,914.623,1,10.7006,9.34486,48.5676,70.4005,2.22045e-16,0.42015,0.123118,0.133603,0.972765,0.500344,0.753697,0.500344,1.1463,0.500344
29,909.784,1,10.5872,9.58654,48.6316,69.0411,2.22045e-16,0.398579,0.123239,0.129742,0.954359,0.487675,0.734613,0.487675,1.21243,0.487675
30,901.866,1,10.6065,9.72789,46.4609,79.1282,2.22045e-16,0.35694,0.12203,0.134938,0.956516,0.475327,0.716012,0.475327,1.18173,0.475327
31,900.841,1,10.5444,9.41468,47.3573,80.4361,2.22045e-16,0.368742,0.120267,0.135249,0.958256,0.463291,0.702869,0.463291,1.15181,0.463291
32,905.276,1,10.4865,9.30147,48.1712,80.1064,2.22045e-16,0.475641,0.119354,0.128902,0.952767,0.45156,0.760323,0.45156,1.12265,0.45156
33,902.669,1,10.4273,9.10038,46.8666,79.4008,2.22045e-16,0.377676,0.121487,0.135913,0.953483,0.440127,0.744605,0.440127,1.09422,0.440127
34,891.146,1,10.4081,9.05821,47.8159,83.3826,2.22045e-16,0.419574,0.117921,0.131378,0.939757,0.428982,0.757045,0.428982,1.06651,0.428982
35,893.56,1,10.4671,8.74908,48.0679,78.8565,2.22045e-16,0.403679,0.118631,0.134899,0.93969,0.41812,0.744004,0.41812,1.03951,0.41812
36,889.113,1,10.5254,8.72342,48.2083,77.6808,2.22045e-16,0.411435,0.119465,0.128377,0.949092,0.407533,0.740704,0.407533,1.13277,0.407533
37,889.704,1,10.4685,9.00613,47.8499,83.3214,2.22045e-16,0.348405,0.117728,0.138041,0.949675,0.397214,0.752805,0.397214,1.10409,0.397214
38,889.616,1,10.6341,8.64357,48.9461,81.6685,2.22045e-16,0.335866,0.123205,0.138315,0.946736,0.387157,0.736394,0.387157,1.07614,0.387157
39,877.773,1,10.382,8.53107,48.5163,89.8574,2.10942e-16,0.388605,0.117045,0.133698,0.942293,0.377354,0.722006,0.377354,1.0508,0.377354
40,877.26,1,10.4083,8.97491,48.9611,95.5793,2.22045e-16,0.369175,0.120235,0.127013,0.941012,0.367799,0.793491,0.367799,1.08144,0.367799
41,887.142,1,10.4241,9.05604,49.3035,90.2328,2.22045e-16,0.518721,0.123249,0.116467,0.955704,0.358486,0.858156,0.358486,1.11648,0.358486
42,884.138,1,10.4614,9.05136,48.4678,96.5621,2.22045e-16,0.539356,0.119968,0.122049,0.949469,0.349409,0.836427,0.349409,1.08843,0.349409
43,889.332,1,10.3531,8.77768,48.7739,100.415,2.22045e-16,0.488065,0.122396,0.126807,0.957352,0.340562,0.815248,0.340562,1.14071,0.340562
44,887.333,1,10.2977,9.04835,47.6664,89.8163,2.22045e-16,0.546741,0.120966,0.122311,0.954272,0.331938,0.794605,0.331938,1.11183,0.331938
45,880.078,1,10.4004,8.99146,47.7814,89.0128,2.22045e-16,0.47229,0.120175,0.125093,0.949938,0.323534,0.822766,0.323534,1.09951,0.323534
46,871.494,1,10.5012,8.86702,47.1422,81.9147,2.22045e-16,0.452773,0.119001,0.124529,0.948538,0.315341,0.823744,0.315341,1.07167,0.315341
47,876.615,1,10.5583,9.25893,48.1114,78.6562,2.22045e-16,0.461638,0.123697,0.122456,0.949407,0.307357,0.84363,0.307357,1.04454,0.307357
48,868.243,1,10.6124,8.88184,47.7559,75.2665,2.22045e-16,0.42096,0.121195,0.128666,0.937132,0.299574,0.822269,0.299574,1.01809,0.299574
49,872.686,1,10.544,9.04209,48.9452,83.2366,2.22045e-16,0.580953,0.124053,0.116713,0.946934,0.291989,0.801448,0.291989,1.01046,0.291989
50,867.18,1,10.6466,9.21671,49.212,82.5123,2.22045e-16,0.558797,0.12558,0.118283,0.955624,0.284596,0.781155,0.284596,0.984878,0.284596
51,852.594,1,10.6836,8.8199,49.4054,83.872,2.10942e-16,0.501468,0.119301,0.122213,0.955187,0.27739,0.761376,0.27739,0.959941,0.27739
