simulations,OFV
500,1010.57
1000,1010.44
1500,1010.45
2000,1010.47
2500,1010.59
3000,1010.28
3500,1010.17
4000,1009.96
4500,1010.23
5000,1010.28
5500,1010.32
6000,1010.37
6500,1010.38
7000,1010.61
7500,1010.7
8000,1010.73
8500,1010.85
9000,1010.69
9500,1010.65
10000,1010.58
10500,1010.51
11000,1010.6
11500,1010.56
12000,1010.52
12500,1010.52
13000,1010.53
13500,1010.56
14000,1010.59
14500,1010.52
15000,1010.56
15500,1010.61
16000,1010.65
16500,1010.59
17000,1010.54
17500,1010.56
18000,1010.49
18500,1010.55
19000,1010.52
19500,1010.42
20000,1010.36
20500,1010.35
21000,1010.21
21500,1010.19
22000,1010.2
22500,1010.18
23000,1010.14
23500,1010.14
24000,1010.1
24500,1010.1
25000,1010.12
25500,1010.13
26000,1010.1
26500,1010.1
27000,1010.1
27500,1010.05
28000,1010.06
28500,1010.06
29000,1010.08
29500,1010.1
30000,1010.11
