simulations,OFV
500,949.523
1000,950.503
1500,949.961
2000,949.03
2500,949.987
3000,950.473
3500,950.474
4000,950.514
4500,950.81
5000,950.574
5500,950.203
6000,950.082
6500,949.679
7000,949.755
7500,949.435
8000,949.558
8500,949.793
9000,949.543
9500,949.208
10000,949.075
10500,948.915
11000,948.927
11500,948.843
12000,948.781
12500,948.498
13000,948.248
13500,948.12
14000,948.01
14500,947.878
15000,947.842
15500,947.904
16000,947.931
16500,947.694
17000,947.764
17500,947.862
18000,947.701
18500,947.776
19000,947.783
19500,947.713
20000,947.576
20500,947.429
21000,947.363
21500,947.384
22000,947.509
22500,947.565
23000,947.357
23500,947.266
24000,947.277
24500,947.327
25000,947.349
25500,947.232
26000,947.28
26500,947.27
27000,947.209
27500,947.263
28000,947.351
28500,947.346
29000,947.409
29500,947.434
30000,947.492
