simulations,OFV
500,962.192
1000,962.685
1500,962.633
2000,960.24
2500,960.376
3000,960.937
3500,960.44
4000,960.789
4500,961.228
5000,961.402
5500,961.384
6000,961.604
6500,961.259
7000,961.213
7500,961.247
8000,961.49
8500,961.658
9000,961.469
9500,961.267
10000,961.056
10500,960.943
11000,960.972
11500,960.858
12000,960.463
12500,960.573
13000,960.123
13500,960.073
14000,959.964
14500,960.006
15000,960.071
15500,959.935
16000,960.074
16500,959.964
17000,960.033
17500,960.057
18000,959.698
18500,959.848
19000,959.719
19500,959.613
20000,959.448
20500,959.329
21000,959.125
21500,959.225
22000,959.37
22500,959.348
23000,959.168
23500,959.045
24000,958.871
24500,958.802
25000,958.867
25500,958.91
26000,958.856
26500,958.804
27000,958.726
27500,958.788
28000,958.911
28500,958.923
29000,959.053
29500,959.134
30000,959.225
