iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1462.4,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1452.49,1,5.49568,23.2592,8.65337,28.6162,0.974679,0.974679,1.00559,0.974679,0.998761,0.974679,0.974679
3,1444.4,1,5.4835,23.8141,8.93894,29.8126,0.95,0.95,1.07432,0.95,0.998761,0.95,0.95
4,1436.04,1,4.85471,22.8934,10.4203,28.7262,0.925945,0.925945,1.16876,0.925945,0.998761,0.925945,0.925945
5,1411.76,1,5.17827,22.8085,8.5355,28.4066,0.9025,0.9025,1.13916,0.9025,0.998761,0.9025,0.9025
6,1404.02,1,5.22605,22.347,8.55329,27.7409,0.879648,0.879648,1.11032,0.879648,0.998761,0.879648,0.879648
7,1388.95,1,5.63229,23.0393,10.1797,28.4442,0.857375,0.857375,1.08221,0.857375,0.998761,0.857375,0.857375
8,1368.69,1,5.76951,21.5281,9.7026,26.4009,0.835666,0.835666,1.0548,0.835666,0.998761,0.835666,0.835666
9,1367.06,1,5.71008,25.4458,9.24921,31.1217,0.814506,0.814506,1.09046,0.814506,0.998761,0.814506,0.814506
10,1354.06,1,5.82174,24.2578,9.21486,29.6264,0.793882,0.793882,1.09374,0.793882,0.998761,0.793882,0.793882
11,1340.79,1,5.57399,24.6673,6.95351,30.0547,0.773781,0.773781,1.06605,0.773781,0.998761,0.773781,0.773781
12,1323.59,1,5.56091,22.9248,7.55191,27.8042,0.754188,0.754188,1.09866,0.754188,0.998761,0.754188,0.754188
13,1312.28,1,5.65229,23.7311,9.44783,28.7471,0.735092,0.735092,1.07084,0.735092,0.998761,0.735092,0.735092
14,1304.81,1,5.48865,22.8429,8.06381,27.6112,0.716479,0.716479,1.04372,0.716479,0.998761,0.716479,0.716479
15,1290.15,1,6.03552,22.8526,9.35359,27.5489,0.698337,0.698337,1.0173,0.698337,0.998761,0.698337,0.698337
16,1291.15,1,5.50963,21.5101,9.59616,26.0739,0.680655,0.680655,1.01018,0.680655,0.998761,0.680655,0.680655
17,1268.85,1,5.65572,22.3497,8.8994,27.0378,0.66342,0.66342,0.984599,0.66342,0.998761,0.66342,0.66342
18,1263.64,1,5.63023,23.9356,8.69852,28.9395,0.646622,0.646622,0.959669,0.646622,0.998761,0.646622,0.646622
19,1249.53,1,5.66653,22.6427,7.89662,27.5056,0.630249,0.630249,0.935369,0.630249,0.998761,0.630249,0.630249
20,1238.61,1,5.69914,22.3311,7.44262,26.9534,0.614291,0.614291,0.926538,0.614291,0.998761,0.614291,0.614291
21,1227.51,1,5.70578,22.0612,7.6267,26.7783,0.598737,0.598737,0.903078,0.598737,0.998761,0.598737,0.598737
22,1213.39,1,5.78095,23.2791,6.61872,28.4511,0.583577,0.583577,0.880211,0.583577,0.998761,0.583577,0.583577
23,1194.17,1,5.87434,22.8169,6.7454,28.0149,0.5688,0.5688,0.857924,0.5688,0.998761,0.5688,0.5688
24,1179.11,1,5.93982,22.1106,6.65666,26.9565,0.554398,0.554398,0.836201,0.554398,0.998761,0.554398,0.554398
25,1180.55,1,5.8109,21.5477,5.925,26.1933,0.54036,0.54036,0.882361,0.54036,0.998761,0.54036,0.54036
26,1158.35,1,5.86666,20.9557,7.10383,25.4778,0.526678,0.526678,0.86002,0.526678,0.998761,0.526678,0.526678
27,1148.42,1,5.76251,20.1635,7.7826,24.578,0.513342,0.513342,0.838243,0.513342,0.998761,0.513342,0.513342
28,1134.16,1,5.8314,20.57,8.82073,24.9316,0.500344,0.500344,0.817019,0.500344,0.998761,0.500344,0.500344
29,1130.91,1,5.80988,20.6942,8.74162,24.9811,0.487675,0.487675,0.868728,0.487675,0.998761,0.487675,0.487675
30,1109.65,1,5.77651,20.4532,7.62128,24.7448,0.475327,0.475327,0.846731,0.475327,0.998761,0.475327,0.475327
31,1107.15,1,5.68541,20.7007,7.34291,24.9911,0.463291,0.463291,0.825292,0.463291,0.998761,0.463291,0.463291
32,1098.93,1,5.77923,20.875,6.45,25.2393,0.45156,0.45156,0.804395,0.45156,0.998761,0.45156,0.45156
33,1087.23,1,5.67175,21.0704,5.30517,25.435,0.440127,0.440127,0.784027,0.440127,0.998761,0.440127,0.440127
34,1075.83,1,5.6252,21.5192,5.13055,25.9546,0.428982,0.428982,0.817274,0.428982,0.998761,0.428982,0.428982
35,1063.98,1,5.6255,21.4587,5.56482,25.8491,0.41812,0.41812,0.846503,0.41812,0.998761,0.41812,0.41812
36,1053.38,1,5.78136,20.8174,6.76686,24.9926,0.407533,0.407533,0.825069,0.407533,0.998761,0.407533,0.407533
37,1047.45,1,5.74995,19.8135,6.66029,23.7465,0.397214,0.397214,0.832122,0.397214,0.998761,0.397214,0.397214
38,1030.54,1,5.68975,19.3919,6.31517,23.1989,0.387157,0.387157,0.811052,0.387157,0.998761,0.387157,0.387157
39,1026.23,1,5.66458,19.3375,7.0739,23.1942,0.377354,0.377354,0.790516,0.377354,0.998761,0.377354,0.377354
40,1021.19,1,5.73569,20.0741,7.32282,23.9942,0.367799,0.367799,0.828161,0.367799,0.998761,0.367799,0.367799
41,1011.83,1,5.69986,20.4435,7.62724,24.459,0.358486,0.358486,0.807192,0.358486,0.998761,0.358486,0.358486
42,1002.02,1,5.83919,20.7921,8.1125,24.9005,0.349409,0.367974,0.791457,0.365354,0.998761,0.349409,0.349409
