simulations, -2LL
1000,558.294
2000,558.007
3000,557.893
4000,557.977
5000,557.881
6000,557.785
7000,557.764
8000,557.829
9000,557.766
10000,557.585
11000,557.572
12000,557.595
13000,557.576
14000,557.617
15000,557.59
16000,557.609
17000,557.643
18000,557.543
19000,557.572
20000,557.55
21000,557.51
22000,557.546
23000,557.517
24000,557.512
25000,557.522
26000,557.532
27000,557.531
28000,557.526
29000,557.511
30000,557.505
