simulations,OFV
500,1361.11
1000,1359.32
1500,1359.09
2000,1359.37
2500,1359.43
3000,1360
3500,1360.21
4000,1360.18
4500,1360.42
5000,1360.4
5500,1360.46
6000,1360.4
6500,1360.51
7000,1360.6
7500,1360.72
8000,1360.66
8500,1360.66
9000,1360.54
9500,1360.52
10000,1360.54
10500,1360.57
11000,1360.65
11500,1360.63
12000,1360.6
12500,1360.64
13000,1360.63
13500,1360.72
14000,1360.72
14500,1360.66
15000,1360.69
15500,1360.72
16000,1360.67
16500,1360.64
17000,1360.59
17500,1360.59
18000,1360.53
18500,1360.59
19000,1360.56
19500,1360.49
20000,1360.49
20500,1360.47
21000,1360.36
21500,1360.29
22000,1360.29
22500,1360.25
23000,1360.22
23500,1360.23
24000,1360.2
24500,1360.21
25000,1360.2
25500,1360.23
26000,1360.2
26500,1360.19
27000,1360.16
27500,1360.16
28000,1360.17
28500,1360.14
29000,1360.12
29500,1360.13
30000,1360.14
