simulations, -2LL
1000,596.467
2000,594.447
3000,594.775
4000,594.891
5000,595.072
6000,594.951
7000,595.151
8000,595.187
9000,594.639
10000,594.678
11000,594.673
12000,594.713
13000,594.864
14000,594.935
15000,595.007
16000,595.111
17000,595.177
18000,595.23
19000,595.291
20000,595.28
21000,595.295
22000,595.362
23000,595.374
24000,595.342
25000,595.288
26000,595.337
27000,595.352
28000,595.327
29000,595.357
30000,595.383
