simulations,OFV
500,939.192
1000,940.828
1500,940.411
2000,939.495
2500,940.575
3000,941.024
3500,941.27
4000,941.435
4500,941.672
5000,941.183
5500,941.398
6000,941.584
6500,941.336
7000,941.34
7500,941.693
8000,941.888
8500,942.154
9000,942.057
9500,942.029
10000,941.499
10500,941.442
11000,941.647
11500,941.64
12000,941.083
12500,940.666
13000,940.76
13500,940.761
14000,940.84
14500,940.846
15000,940.848
15500,940.912
16000,941.043
16500,941.045
17000,941.122
17500,941.235
18000,941.245
18500,941.298
19000,941.326
19500,941.29
20000,941.22
20500,941.084
21000,940.987
21500,941.038
22000,941.094
22500,941.08
23000,941.012
23500,940.982
24000,941.012
24500,941.035
25000,941.12
25500,941.123
26000,940.981
26500,940.946
27000,940.945
27500,940.967
28000,941.057
28500,941.017
29000,941.109
29500,941.159
30000,941.224
