simulations,OFV
500,1399.58
1000,1400.73
1500,1400.88
2000,1399.79
2500,1401.06
3000,1400.69
3500,1400.83
4000,1400.77
4500,1401.12
5000,1400.74
5500,1400.74
6000,1401.07
6500,1400.7
7000,1400.83
7500,1401.04
8000,1401.12
8500,1401.38
9000,1401.18
9500,1401.18
10000,1400.82
10500,1400.9
11000,1401.1
11500,1401.24
12000,1400.37
12500,1399.87
13000,1399.93
13500,1399.91
14000,1400.05
14500,1399.95
15000,1400.05
15500,1400.1
16000,1400.25
16500,1400.08
17000,1400.18
17500,1400.14
18000,1400
18500,1400.14
19000,1399.95
19500,1399.92
20000,1399.75
20500,1399.66
21000,1399.39
21500,1399.45
22000,1399.53
22500,1399.52
23000,1399.46
23500,1399.53
24000,1399.5
24500,1399.53
25000,1399.6
25500,1399.6
26000,1399.43
26500,1399.46
27000,1399.48
27500,1399.49
28000,1399.53
28500,1399.53
29000,1399.58
29500,1399.63
30000,1399.71
