iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,782.929,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,776.609,1,4.83734,1.62194,28.8627,6.16491,39.2385,1.46202,1.46202,0.974679,0.62,0.285
3,774.522,1,4.98003,1.21342,27.5188,7.43639,59.3482,1.425,1.425,1.14453,0.62,0.27075
4,767.036,1,4.59264,1.45916,26.4134,7.62077,76.4108,1.38892,1.38892,1.11555,0.62,0.257212
5,749.13,1,4.31641,1.74551,20.2408,7.94285,76.4108,1.35375,1.35375,1.0873,0.62,0.244352
6,743.506,1,4.50341,1.78382,26.4892,10.371,71.874,1.31947,1.31947,1.05977,0.62,0.232134
7,731.117,1,4.4572,1.41017,22.2089,11.4261,93.4361,1.28606,1.28606,1.03293,0.62,0.220528
8,717.922,1,4.64431,1.75154,19.837,10.3356,84.6765,1.2535,1.2535,1.00678,0.62,0.209501
9,702.392,1,4.43414,1.92389,20.36,11.1426,68.7997,1.22176,1.22176,0.981288,0.62,0.199026
10,699.864,1,4.28249,2.20876,20.2416,11.0771,56.5447,1.19082,1.19082,0.956441,0.62,0.189075
11,693.504,1,4.45526,1.7151,19.6251,10.564,61.4924,1.16067,1.16067,0.932223,0.62,0.179621
12,678.557,1,4.52049,1.72764,19.4779,8.90661,48.4253,1.13128,1.13128,0.908619,0.62,0.17064
13,672.963,1,4.54245,1.99742,17.7823,10.5063,41.4641,1.10264,1.10264,0.934175,0.62,0.162108
14,653.049,1,4.65855,1.53307,16.344,11.1838,35.3093,1.07472,1.07472,0.910521,0.62,0.154003
15,639.067,1,4.74256,1.22615,16.316,10.5522,30.8956,1.04751,1.04751,0.887466,0.62,0.146302
16,631.124,1,4.66401,1.37354,14.6254,13.5351,29.206,1.02098,1.02098,0.864995,0.62,0.138987
17,624.021,1,4.65244,1.32166,12.5813,13.1807,29.6167,0.995131,0.995131,0.887174,0.62,0.132038
18,620.755,1,4.8292,1.06053,10.9777,15.3838,31.5603,0.969933,0.969933,0.86471,0.62,0.125436
19,601.201,1,4.65952,1.40261,10.8025,15.6537,30.6974,0.945374,0.945374,0.842815,0.62,0.119164
20,593.756,1,4.66264,1.21293,10.5683,17.6486,31.177,0.921437,0.921437,0.821474,0.62,0.113206
