time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.0906751,1,0.367408,1,0.117645,7.01482,0.278313,4.02332,0.00417878,7.01482,-0.0811275,All
1.05006,0.0890011,1.05006,0.358825,1.05006,0.113956,7.25638,0.274488,4.2369,-0.0165609,7.25638,-0.0873454,All
1.10263,0.0872433,1.10263,0.349811,1.10263,0.110083,7.50625,0.26996,4.46182,-0.0384015,7.50625,-0.0931961,All
1.15782,0.0853974,1.15782,0.340346,1.15782,0.106016,7.63697,0.267318,4.69867,-0.0610991,7.63697,-0.095857,All
1.21,0.0836525,1.21,0.331399,1.21,0.102172,7.76473,0.264621,4.9481,-0.0778327,7.76473,-0.0982893,All
1.21578,0.0834592,1.21578,0.330408,1.21578,0.101746,8.03211,0.258572,5.0114,-0.0816368,8.03211,-0.102366,All
1.27664,0.0814239,1.27664,0.319971,1.27664,0.0972614,8.25913,0.253228,5.21078,-0.0917049,8.25913,-0.104512,All
1.34055,0.0792867,1.34055,0.309013,1.34055,0.0925526,8.3087,0.252058,5.48739,-0.103324,8.3087,-0.104951,All
1.40766,0.0770426,1.40766,0.297506,1.40766,0.0876081,8.59481,0.245342,5.77869,-0.111103,8.59481,-0.106793,All
1.42,0.0766299,1.42,0.29539,1.42,0.0866988,8.88128,0.238927,5.99948,-0.115242,8.88128,-0.106634,All
1.47813,0.0746861,1.47813,0.285423,1.47813,0.082416,8.89077,0.238727,6.08546,-0.116154,8.89077,-0.106588,All
1.55212,0.0722117,1.55212,0.272735,1.55212,0.076964,9.19693,0.23256,6.4085,-0.116703,9.19693,-0.104442,All
1.62982,0.0708673,1.62982,0.259505,1.62982,0.0735299,9.50343,0.227433,6.7487,-0.115104,9.50343,-0.100119,All
1.63,0.0708661,1.63,0.259475,1.63,0.0735255,9.51363,0.227273,6.98756,-0.113181,9.51363,-0.0999548,All
1.71141,0.0703396,1.71141,0.24568,1.71141,0.071539,9.84123,0.223024,7.10696,-0.111388,9.84123,-0.0930961,All
1.79708,0.0697855,1.79708,0.231162,1.79708,0.0694484,10.1256,0.220181,7.48423,-0.10435,10.1256,-0.0856564,All
1.84,0.069508,1.84,0.223889,1.84,0.0684011,10.1801,0.219635,7.88154,-0.0953764,10.1801,-0.0842295,All
1.88704,0.0692037,1.88704,0.215917,1.88704,0.0672532,10.5307,0.217027,7.97564,-0.0931715,10.5307,-0.0735748,All
1.98151,0.0685928,1.98151,0.19991,1.98151,0.064948,10.7477,0.215777,8.29993,-0.0855167,10.7477,-0.0664344,All
2.05,0.0696649,2.05,0.195443,2.05,0.0637154,10.8933,0.21495,8.74054,-0.0754638,10.8933,-0.0616336,All
2.0807,0.0703966,2.0807,0.194624,2.0807,0.0632357,11.2684,0.213163,8.96372,-0.0705477,11.2684,-0.0489771,All
2.18486,0.0728792,2.18486,0.191847,2.18486,0.0616082,11.3699,0.212694,9.20453,-0.0652993,11.3699,-0.0455881,All
2.26,0.0746702,2.26,0.189843,2.26,0.060434,11.6564,0.211317,9.69316,-0.0550275,11.6564,-0.0362798,All
2.29423,0.0754861,2.29423,0.188931,2.29423,0.0598991,11.992,0.209301,9.9518,-0.0496819,11.992,-0.0266275,All
2.40908,0.0782234,2.40908,0.185868,2.40908,0.0581045,12.0578,0.208899,10.2077,-0.0445114,12.0578,-0.0247545,All
2.47,0.0796754,2.47,0.184244,2.47,0.0571526,12.473,0.205738,10.7496,-0.0337923,12.473,-0.0145709,All
2.52968,0.0810978,2.52968,0.182653,2.52968,0.0562201,12.6142,0.20425,10.9399,-0.0300858,12.6142,-0.0121922,All
2.65631,0.0841161,2.65631,0.179276,2.65631,0.0542413,12.9025,0.201007,11.3202,-0.0227642,12.9025,-0.00787166,All
2.68,0.0846807,2.68,0.178645,2.68,0.0538712,13.2363,0.197165,11.9212,-0.0113067,13.2363,-0.00312073,All
2.78929,0.0872854,2.78929,0.175731,2.78929,0.0521635,13.3469,0.195625,11.928,-0.0111781,13.3469,-0.00230776,All
2.89,0.0896859,2.89,0.173045,2.89,0.0505898,13.8065,0.189161,12.554,0.000697481,13.8065,0.000881547,All
2.92892,0.0906135,2.92892,0.172008,2.92892,0.0499817,13.8585,0.188378,12.916,0.00755421,13.8585,0.00108211,All
3.07554,0.0941081,3.07554,0.168098,3.07554,0.0476906,14.2819,0.181699,13.2205,0.0133114,14.2819,0.00159739,All
3.1,0.0946912,3.1,0.167446,3.1,0.0473084,14.4806,0.178496,13.9041,0.0262163,14.4806,0.00155756,All
3.2295,0.0977777,3.2295,0.163993,3.2295,0.0452849,14.7737,0.173632,13.9223,0.0265581,14.7737,0.000805679,All
3.31,0.0996964,3.31,0.161847,3.31,0.0440269,15.1028,0.168116,14.6613,0.0404676,15.1028,-0.000524023,All
3.39116,0.101631,3.39116,0.159683,3.39116,0.0427587,15.2824,0.165107,14.8922,0.044802,15.2824,-0.00144348,All
3.52,0.104702,3.52,0.156247,3.52,0.0407455,15.7249,0.157785,15.4396,0.0550455,15.7249,-0.00408745,All
3.56093,0.105677,3.56093,0.155156,3.56093,0.040106,15.8087,0.156503,15.8803,0.063279,15.8087,-0.00457812,All
3.73,0.110939,3.73,0.157825,3.73,0.037625,16.3471,0.149853,16.2593,0.0703323,16.3471,-0.00670091,All
3.73918,0.111235,3.73918,0.15803,3.73918,0.0374916,16.353,0.14978,16.8684,0.081631,16.353,-0.00672434,All
3.92637,0.11727,3.92637,0.162198,3.92637,0.034772,16.9162,0.142825,17.1224,0.0863245,16.9162,-0.00894448,All
3.94,0.117709,3.94,0.162502,3.94,0.0345739,16.9692,0.14217,17.8564,0.0997856,16.9692,-0.00915378,All
4.12292,0.12235,4.12292,0.160569,4.12292,0.0316946,17.4987,0.135631,18.0313,0.102993,17.4987,-0.0112411,All
4.15,0.122946,4.15,0.159849,4.15,0.0312523,17.5914,0.134486,18.8445,0.11788,17.5914,-0.0116067,All
4.32931,0.126894,4.32931,0.15508,4.32931,0.0283237,18.1012,0.128859,18.9885,0.120493,18.1012,-0.0128786,All
4.36,0.12757,4.36,0.154263,4.36,0.0278225,18.2135,0.128208,19.8326,0.135675,18.2135,-0.0125106,All
4.54603,0.131666,4.54603,0.149315,4.54603,0.0247841,18.7246,0.127003,19.9966,0.138578,18.7246,-0.00849804,All
4.57,0.132194,4.57,0.148678,4.57,0.0243926,18.8357,0.126795,20.8207,0.152947,18.8357,-0.00755283,All
4.77361,0.136677,4.77361,0.143263,4.77361,0.0210672,19.3693,0.126987,21.0581,0.156991,19.3693,-0.00139575,All
4.78,0.136817,4.78,0.143093,4.78,0.0209628,19.4579,0.127174,21.8087,0.169302,19.4579,-0.000163015,All
4.99,0.141441,4.99,0.137507,4.99,0.017533,20.0363,0.129233,22.176,0.175104,20.0363,0.00907882,All
5.01257,0.141938,5.01257,0.136907,5.01257,0.0171643,20.08,0.129448,22.7968,0.184715,20.08,0.00986207,All
5.2,0.146065,5.2,0.131922,5.2,0.0141031,20.7022,0.132874,23.3532,0.192652,20.7022,0.0215691,All
5.2635,0.147463,5.2635,0.130233,5.2635,0.013066,20.7263,0.133029,23.7849,0.198481,20.7263,0.0220583,All
5.41,0.150688,5.41,0.126337,5.41,0.0106733,21.3243,0.136977,24.5929,0.208255,21.3243,0.0344321,All
5.52699,0.153264,5.52699,0.123225,5.52699,0.00876257,21.44,0.13775,24.773,0.21024,21.44,0.0368746,All
