iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,793.388,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,779.919,1,5.03613,1.35859,26.6558,6.59775,81.305,1.46202,1.46202,0.974679,0.62,0.285
3,772.197,1,5.19448,1.90014,32.6772,8.25795,93.7548,1.425,1.425,1.10089,0.62,0.27075
4,774.066,1,4.4652,2.38923,28.3303,6.67013,101.079,1.38892,1.38892,1.07302,0.62,0.257212
5,748.875,1,4.59873,1.36167,26.7683,7.56771,123.191,1.35375,1.35375,1.04585,0.62,0.244352
6,753.208,1,4.57543,1.9321,34.7264,9.14596,126.655,1.31947,1.31947,1.11373,0.62,0.232134
7,743.467,1,4.30838,1.99584,25.5664,12.4348,147.237,1.28606,1.28606,1.08553,0.62,0.220528
8,717.856,1,4.45292,1.87619,25.6008,13.1208,146.086,1.2535,1.2535,1.05804,0.62,0.209501
9,723.664,1,4.11748,1.68033,23.2658,13.0906,146.315,1.22176,1.22176,1.07169,0.62,0.199026
10,708.285,1,4.06999,1.84752,21.8299,11.8171,153.859,1.19082,1.19082,1.04455,0.62,0.189075
11,697.691,1,3.70125,2.00637,19.657,11.8935,168.764,1.16067,1.16067,1.0181,0.62,0.179621
12,682.299,1,3.49348,1.87817,19.8316,10.2865,177.993,1.13128,1.13128,0.992324,0.62,0.17064
13,679.617,1,3.42311,1.46285,21.2065,11.263,181.887,1.10264,1.10264,0.967198,0.62,0.162108
14,662.701,1,3.62678,1.55588,22.0453,8.52501,175.635,1.07472,1.07472,0.942708,0.62,0.154003
15,651.322,1,3.51339,1.71027,23.8773,8.64427,179.34,1.04751,1.04751,0.918838,0.62,0.146302
16,644.017,1,3.45622,1.45293,22.2266,8.75186,185.925,1.02098,1.02098,0.895572,0.62,0.138987
17,628.607,1,3.39661,1.39539,21.8931,8.11694,175.757,0.995131,0.995131,0.872896,0.62,0.132038
18,617.366,1,3.25445,1.63139,19.7496,6.96142,165.321,0.969933,0.969933,0.850794,0.62,0.125436
19,599.21,1,3.45755,1.23517,20.4469,5.78643,168.034,0.945374,0.945374,0.829251,0.62,0.119164
20,592.068,1,3.5047,1.63441,22.7206,6.08123,175.779,0.921437,0.921437,0.808254,0.62,0.113206
21,589.333,1,3.41438,1.57258,23.5437,6.00968,178.251,0.898105,0.898105,0.787789,0.62,0.107546
22,578.82,1,3.29232,1.89211,25.0331,6.39621,190.227,0.875365,0.875365,0.767841,0.62,0.102168
23,571.956,1,3.17548,1.64557,23.6415,5.7077,204.197,0.8532,0.8532,0.748399,0.62,0.0970601
24,554.809,1,3.30529,1.65732,25.6623,5.29029,194.147,0.831597,0.831597,0.729449,0.62,0.0922071
25,547.93,1,3.25965,1.68229,23.4481,5.67314,187.776,0.81054,0.81054,0.710979,0.62,0.0875967
26,531.721,1,3.28126,1.62069,22.9117,5.46067,186.309,0.790017,0.790017,0.692977,0.62,0.0832169
27,529.994,1,3.3126,1.67889,23.6094,6.21137,184.635,0.770013,0.770013,0.67543,0.62,0.079056
28,521.136,1,3.30571,1.63951,22.6519,5.92484,183.265,0.750516,0.750516,0.658328,0.62,0.0751032
29,520.131,1,3.21153,1.81295,22.9731,5.53919,190.066,0.731512,0.731512,0.641659,0.62,0.0713481
30,503.749,1,3.28444,1.54061,23.9231,5.48214,192.516,0.71299,0.71299,0.625412,0.62,0.0677807
31,489.236,1,3.24445,1.74554,23.2113,5.2348,191.463,0.694937,0.694937,0.609576,0.62,0.0643916
32,473.957,1,3.2338,1.70246,24.3235,5.2056,193.856,0.677341,0.677341,0.594141,0.62,0.061172
33,465.177,1,3.19236,1.65066,22.9321,4.98354,188.025,0.66019,0.66019,0.579097,0.62,0.0581134
34,458.056,1,3.23478,1.57295,23.6452,4.53634,188.98,0.643474,0.643474,0.564434,0.62,0.0552078
