iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2017.98,1,5.18207,2.88311,31.5191,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,1996.92,1,4.37501,3.77878,30.9471,27.3007,2.92404,2.92404,0,1.46202,1.5214,1.53659,1.46202
3,1992.01,1,4.4373,4.63252,33.6422,41.7905,2.85,2.85,0,1.425,1.63767,1.49768,1.52885
4,1967.2,1,2.97828,5.31833,58.4047,70.145,2.77784,2.77784,0,1.38892,1.59621,1.45976,1.49014
5,1966.03,1,2.76386,5.53179,98.9805,67.9875,2.7075,2.7075,0,1.35375,1.55579,1.4228,1.45241
6,1957.56,1,3.04152,3.65723,98.682,81.1486,2.63894,2.63894,0,1.31947,1.5164,1.38677,1.67712
7,1943.74,1,2.62111,3.71972,109.285,125.152,2.57212,2.57212,0,1.28606,1.55197,1.35166,1.63465
8,1934.28,1,2.2336,3.76767,113.143,107.693,2.507,2.507,0,1.2535,1.51267,1.31743,1.72063
9,1932.2,1,2.31374,3.06091,99.1825,115.364,2.44352,2.44352,0,1.22176,1.84207,1.28407,1.67707
10,1924.77,1,2.02552,3.23109,88.4497,150.483,2.38165,2.38165,0,1.19082,1.79543,1.25156,1.6346
11,1912.01,1,2.65449,2.3474,106.451,135.518,2.32134,2.32134,0,1.16067,1.74997,1.21987,1.82934
12,1896.37,1,2.59869,2.23453,118.681,107.962,2.26257,2.26257,0,1.13128,1.73135,1.18898,1.78302
13,1892.89,1,2.79274,3.49127,86.5825,171.096,2.20528,2.20528,0,1.10264,1.74337,1.15888,1.91186
14,1885.28,1,2.65814,2.30823,104.905,151.777,2.14944,2.14944,0,1.07472,1.92172,1.12953,1.90285
15,1863.06,1,2.57203,2.46746,82.3974,147.046,2.09501,2.09501,0,1.04751,1.94485,1.10093,1.85467
16,1859.62,1,2.78468,3.32941,90.1296,87.5364,2.04197,2.04197,0,1.02098,1.89561,1.07306,1.8077
17,1838.11,1,2.71658,2.43745,75.954,129.988,1.99026,1.99026,0,0.995131,1.84761,1.04589,1.76193
18,1845.24,1,3.17553,2.61621,69.6001,90.9317,1.93987,1.93987,0,0.969933,1.81414,1.0194,1.99916
19,1823.72,1,3.54586,2.01584,68.5869,92.5991,1.89075,1.89075,0,0.945374,1.76821,1.00329,1.94854
20,1809.72,1,4.02124,1.65368,81.6712,88.7916,1.84287,1.84287,0,0.921437,1.72343,0.977891,1.8992
21,1801.06,1,3.89322,2.29377,70.1243,86.72,1.79621,1.79621,0,0.898105,1.6798,0.95313,1.9051
22,1787.94,1,3.321,2.27162,63.5432,108.379,1.75073,1.75073,0,0.875365,1.63726,0.928996,1.85686
23,1784.39,1,3.10794,2.23727,61.5993,141.446,1.7064,1.7064,0,0.8532,1.65948,0.996611,1.80984
24,1768.77,1,3.55914,2.32075,64.4301,198.096,1.66319,1.66319,0,0.831597,1.61746,0.971376,1.76402
25,1754.62,1,4.24507,2.75763,52.8871,140.149,1.62108,1.62108,0,0.81054,1.5765,0.94678,1.71935
26,1738.66,1,4.08428,2.75632,49.4415,185.376,1.58003,1.58003,0,0.790017,1.58631,0.922807,1.67582
27,1729.96,1,3.99112,2.9945,47.4345,188.027,1.54003,1.54003,0,0.770013,1.73486,0.899441,1.63338
28,1712.14,1,4.24583,2.41922,65.4437,107.024,1.50103,1.50103,0,0.750516,1.69093,0.876667,1.59203
29,1712.31,1,4.60569,2.01374,56.4774,76.9934,1.46302,1.46302,0,0.731512,1.77024,0.854469,1.55172
30,1692.88,1,5.11966,1.38847,51.8952,80.7826,1.42598,1.42598,0,0.71299,1.72542,0.832837,1.51243
31,1683.75,1,4.66099,1.2926,50.1448,79.7181,1.38987,1.38987,0,0.694937,1.69062,0.811749,1.4759
32,1672.71,1,4.6052,1.34981,49.3647,74.2863,1.35468,1.35468,0,0.677341,1.65548,0.791195,1.43853
33,1664.7,1,4.69041,1.21291,40.8721,80.4955,1.32038,1.32038,0,0.66019,1.65595,0.771162,1.45861
34,1650.31,1,4.41815,1.53155,43.8435,76.3878,1.28695,1.28695,0,0.643474,1.74694,0.751635,1.42168
35,1635.01,1,4.60785,1.83486,34.3498,101.944,1.25436,1.25436,0,0.627181,1.70271,0.732604,1.38568
36,1626.16,1,4.1234,3.32782,35.844,96.6376,1.2226,1.2226,0,0.6113,1.65959,0.714054,1.3506
37,1613.21,1,4.29532,3.14767,41.7056,87.6547,1.19164,1.19164,0,0.595821,1.7538,0.695973,1.3164
