simulations,OFV
500,979.228
1000,978.466
1500,979.13
2000,979.303
2500,979.502
3000,979.69
3500,979.855
4000,979.875
4500,979.857
5000,979.934
5500,979.883
6000,979.09
6500,979.068
7000,979.145
7500,979.11
8000,979.097
8500,979.18
9000,979.015
9500,978.917
10000,978.993
10500,979.032
11000,979.04
11500,978.968
12000,978.882
12500,978.973
13000,978.915
13500,978.873
14000,978.871
14500,978.78
15000,978.792
15500,978.87
16000,978.834
16500,978.774
17000,978.765
17500,978.795
18000,978.791
18500,978.833
19000,978.888
19500,978.951
20000,978.983
20500,977.985
21000,977.978
21500,978.013
22000,977.974
22500,978.034
23000,978.027
23500,978.091
24000,978.167
24500,978.159
25000,978.219
25500,978.241
26000,978.257
26500,978.292
27000,978.278
27500,978.297
28000,978.313
28500,978.332
29000,978.357
29500,978.39
30000,978.431
