time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.9284,1.6853,0.903215,1.19389,1.36361,1.49622,1.62453,1.74914,1.88549,2.05191,2.2849,2.72017,All
-59.8569,3.29961,1.77676,2.34764,2.67949,2.9363,3.17994,3.42423,3.68126,4.00025,4.43913,5.25985,All
-59.7853,4.85319,2.61704,3.46369,3.94304,4.32174,4.67428,5.02432,5.39554,5.85554,6.48754,7.64527,All
-59.7137,6.33742,3.42777,4.54199,5.16414,5.65219,6.10621,6.55422,7.03453,7.6196,8.42237,9.91121,All
-59.6421,7.76865,4.20925,5.58271,6.34454,6.93671,7.48202,8.02401,8.60773,9.31028,10.2704,12.0439,All
-59.5706,9.13405,4.96385,6.59045,7.47991,8.1764,8.80408,9.43989,10.1155,10.9194,12.0319,14.0785,All
-59.499,10.4447,5.68798,7.56767,8.58203,9.37146,10.0789,10.7895,11.5606,12.4527,13.7041,16.0158,All
-59.4274,11.7096,6.38122,8.50326,9.65468,10.5181,11.3072,12.0906,12.9388,13.9441,15.3012,17.8552,All
-59.3559,12.931,7.05084,9.41413,10.6752,11.6229,12.4983,13.3457,14.2644,15.3628,16.8255,19.5906,All
-59.2843,14.0988,7.69304,10.2881,11.67,12.6991,13.6447,14.5643,15.5387,16.7428,18.2964,21.2501,All
-59.2127,15.2437,8.31453,11.1604,12.632,13.7417,14.741,15.7198,16.7733,18.0562,19.7113,22.8571,All
-59.1411,16.3384,8.91804,12.0011,13.5633,14.7507,15.7978,16.8438,17.9623,19.345,21.0566,24.3819,All
-59.0696,17.404,9.47605,12.8206,14.471,15.717,16.8237,17.9429,19.1117,20.5727,22.3567,25.8628,All
-58.998,18.428,10.0362,13.6188,15.3575,16.665,17.8285,18.9813,20.2289,21.7505,23.642,27.3074,All
-58.9264,19.4223,10.5798,14.3829,16.2026,17.5779,18.7969,20.0097,21.3072,22.8832,24.8525,28.7125,All
