time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.9284,1.3291,0.712315,0.941556,1.07541,1.17999,1.28118,1.37945,1.48698,1.61823,1.80197,2.14524,All
-59.8569,2.60221,1.40123,1.85145,2.11316,2.31569,2.50784,2.7005,2.9032,3.15477,3.50089,4.14814,All
-59.7853,3.82744,2.06391,2.73162,3.10965,3.40831,3.68634,3.9624,4.25516,4.61793,5.11636,6.02939,All
-59.7137,4.99797,2.70329,3.58201,4.07266,4.45757,4.81562,5.16894,5.54774,6.00915,6.64225,7.81642,All
-59.6421,6.1267,3.3196,4.40277,5.00359,5.47059,5.90065,6.32808,6.78843,7.3425,8.09972,9.49838,All
-59.5706,7.20351,3.91471,5.19751,5.89898,6.44827,6.94328,7.44471,7.97755,8.61153,9.48887,11.1029,All
-59.499,8.23718,4.48579,5.9682,6.76817,7.39074,7.94866,8.50908,9.11723,9.82077,10.8076,12.6307,All
-59.4274,9.23471,5.03251,6.70604,7.6141,8.29504,8.91738,9.53514,10.2041,10.9969,12.0672,14.0814,All
-59.3559,10.198,5.5606,7.42439,8.4189,9.16632,9.8567,10.525,11.2495,12.1157,13.2693,15.45,All
-59.2843,11.1189,6.06707,8.11367,9.20347,10.0151,10.7608,11.4861,12.2545,13.2041,14.4293,16.7588,All
-59.2127,12.0218,6.5572,8.80158,9.96212,10.8373,11.6254,12.3973,13.2281,14.2399,15.5452,18.0261,All
-59.1411,12.8852,7.03316,9.4646,10.6966,11.633,12.4588,13.2838,14.1658,15.2563,16.6061,19.2287,All
-59.0696,13.7256,7.47323,10.1109,11.4125,12.3951,13.2679,14.1506,15.0723,16.2245,17.6315,20.3965,All
-58.998,14.5331,7.91499,10.7403,12.1116,13.1428,14.0603,14.9695,15.9534,17.1534,18.6451,21.5358,All
-58.9264,15.3172,8.34367,11.343,12.7781,13.8627,14.824,15.7805,16.8038,18.0467,19.5998,22.6439,All
-58.8549,16.0714,8.75713,11.922,13.4214,14.5475,15.5751,16.5667,17.6229,18.9237,20.5193,23.6729,All
-58.7833,16.8046,9.16568,12.5063,14.0594,15.2303,16.2829,17.3177,18.3982,19.7621,21.4207,24.6675,All
-58.7117,17.5217,9.56251,13.0604,14.6771,15.8855,16.9756,18.0499,19.1666,20.5723,22.2987,25.6441,All
-58.6401,18.2209,9.91764,13.6092,15.2676,16.5187,17.6555,18.7596,19.9236,21.3492,23.1605,26.6138,All
-58.5686,18.8929,10.2938,14.1398,15.8514,17.1429,18.3195,19.4417,20.6444,22.1243,23.966,27.5091,All
-58.497,19.5505,10.6361,14.6554,16.42,17.7574,18.9568,20.1092,21.3492,22.8876,24.752,28.3925,All
-58.4254,20.1913,10.9683,15.154,16.9665,18.3363,19.5808,20.7616,22.0333,23.6023,25.5274,29.2371,All
-58.3539,20.8137,11.2935,15.6359,17.4954,18.9136,20.2021,21.3952,22.6965,24.3013,26.273,30.0811,All
-58.2823,21.4107,11.5971,16.1182,18.0242,19.4742,20.7803,22.0211,23.3385,24.9866,26.995,30.8843,All
-58.2107,21.9905,11.9067,16.5814,18.533,20.0131,21.3463,22.625,23.9663,25.6545,27.7202,31.6799,All
-58.1391,22.5661,12.2185,17.0308,19.0358,20.5492,21.9077,23.2155,24.5807,26.29,28.4195,32.455,All
-58.0676,23.1295,12.5227,17.4765,19.5228,21.0571,22.472,23.7899,25.1896,26.935,29.0825,33.2048,All
-57.996,23.5872,12.802,17.8511,19.9293,21.4929,22.9197,24.271,25.6871,27.4457,29.633,33.8326,All
-57.9244,22.7657,12.9272,17.3032,19.2771,20.791,22.1349,23.4216,24.7757,26.441,28.578,32.5102,All
-57.8529,21.9997,12.975,16.8179,18.6725,20.12,21.4041,22.6429,23.9176,25.5096,27.542,31.2778,All
-57.7813,21.2542,12.962,16.3551,18.093,19.485,20.6948,21.8658,23.1367,24.624,26.6279,30.169,All
-57.7097,20.5849,12.9598,15.9156,17.5464,18.891,20.0317,21.1879,22.379,23.8101,25.7325,29.1571,All
-57.6381,19.9308,12.8821,15.5207,17.0721,18.3189,19.4183,20.5165,21.6732,23.0783,24.9418,28.1672,All
-57.5666,19.3379,12.7927,15.1373,16.6156,17.8039,18.824,19.8928,21.0056,22.3413,24.1415,27.3001,All
-57.495,18.786,12.6515,14.7756,16.1789,17.2928,18.2729,19.3051,20.3808,21.6694,23.4157,26.4468,All
-57.4234,18.2589,12.5115,14.4658,15.7672,16.8177,17.7743,18.7512,19.79,21.0423,22.7307,25.6599,All
-57.3519,17.7725,12.3309,14.1415,15.3659,16.3998,17.2986,18.2357,19.2527,20.4599,22.076,24.9178,All
-57.2803,17.3068,12.1023,13.8295,15.0067,15.9929,16.866,17.7624,18.7418,19.8826,21.4679,24.2127,All
-57.2087,16.8768,11.896,13.5437,14.6513,15.6025,16.4419,17.3104,18.2558,19.3783,20.8862,23.5328,All
-57.1371,16.4615,11.6867,13.2499,14.32,15.2446,16.0565,16.885,17.8011,18.8848,20.3364,22.9316,All
-57.0656,16.0791,11.4576,12.9517,14.0128,14.8955,15.6944,16.4805,17.3853,18.4452,19.8587,22.3569,All
-56.994,15.7126,11.2163,12.667,13.6907,14.5647,15.3408,16.1055,16.9844,18.0172,19.3938,21.812,All
-56.9224,15.3605,10.9864,12.4062,13.3838,14.2515,14.9951,15.7564,16.6068,17.6122,18.9558,21.3251,All
-56.8509,15.0379,10.7514,12.1477,13.0876,13.9359,14.6753,15.4298,16.2483,17.2356,18.5387,20.8658,All
-56.7793,14.719,10.5164,11.8832,12.8126,13.6347,14.3766,15.1029,15.9099,16.8927,18.1716,20.4773,All
-56.7077,14.4251,10.2787,11.627,12.5388,13.3418,14.067,14.793,15.597,16.5588,17.8243,20.0957,All
-56.6361,14.1273,10.0344,11.3769,12.269,13.0692,13.7751,14.4913,15.2825,16.2383,17.4785,19.7465,All
-56.5646,13.8493,9.81726,11.1437,12.0136,12.8022,13.4876,14.1978,15.0026,15.9405,17.1422,19.3753,All
-56.493,13.5718,9.58416,10.8959,11.7668,12.5419,13.2238,13.9313,14.7243,15.6601,16.8406,19.1001,All
-56.4214,13.3091,9.38282,10.662,11.5296,12.2852,12.9701,13.6696,14.4431,15.389,16.5669,18.8412,All
-56.3498,13.0611,9.17871,10.4331,11.2962,12.0529,12.7166,13.4209,14.1728,15.1209,16.3067,18.6309,All
-56.2783,12.8188,8.96539,10.2161,11.0537,11.8127,12.4757,13.1682,13.9228,14.8557,16.0527,18.4493,All
-56.2067,12.5779,8.76873,10.0139,10.8357,11.5737,12.2381,12.9243,13.6896,14.596,15.8134,18.2363,All
-56.1351,12.3415,8.57754,9.79989,10.6297,11.3348,12.014,12.6896,13.4616,14.3543,15.5852,18.0494,All
-56.0636,12.1147,8.40064,9.60208,10.4226,11.1151,11.7951,12.4622,13.2372,14.1194,15.3673,17.8894,All
-55.992,11.8969,8.22371,9.41469,10.218,10.9079,11.5798,12.2513,13.0016,13.887,15.1341,17.7348,All
-55.9204,11.6766,8.05008,9.23415,10.0232,10.7101,11.3643,12.0144,12.7568,13.6238,14.8348,17.3309,All
-55.8488,11.4683,7.88563,9.05896,9.83103,10.5209,11.1534,11.7911,12.5259,13.3712,14.5623,16.9662,All
-55.7773,11.2665,7.72054,8.89626,9.65652,10.337,10.9509,11.5899,12.3037,13.135,14.2955,16.584,All
-55.7057,11.0691,7.56312,8.732,9.48013,10.1471,10.7548,11.3877,12.0884,12.9046,14.0348,16.2337,All
-55.6341,10.8755,7.42183,8.57696,9.31182,9.96583,10.5668,11.197,11.882,12.6853,13.7912,15.9346,All
-55.5626,10.6885,7.27027,8.41453,9.14153,9.79657,10.3928,11.0089,11.6816,12.4656,13.5547,15.6229,All
-55.491,10.504,7.12977,8.26071,8.98147,9.63388,10.2204,10.8211,11.4887,12.2468,13.3232,15.3252,All
-55.4194,10.3367,6.98529,8.1153,8.82588,9.47077,10.0534,10.6473,11.2944,12.0507,13.0921,15.0341,All
-55.3478,10.1738,6.84217,7.97825,8.67836,9.31081,9.88952,10.4729,11.1189,11.8522,12.8772,14.7747,All
-55.2763,10.0157,6.6997,7.83147,8.53385,9.15377,9.73474,10.2958,10.9404,11.6733,12.6675,14.5416,All
-55.2047,9.85531,6.57044,7.69311,8.38966,9.00623,9.57621,10.1385,10.7672,11.4915,12.4795,14.3041,All
-55.1331,9.70365,6.44393,7.56052,8.25431,8.86279,9.41907,9.98037,10.6026,11.3212,12.2916,14.0863,All
-55.0616,9.55629,6.33209,7.43126,8.12395,8.72643,9.27601,9.82371,10.4427,11.1563,12.1073,13.892,All
-54.99,9.4145,6.21549,7.30447,7.99947,8.59106,9.13244,9.66813,10.2937,10.9889,11.9286,13.6932,All
-54.9184,9.27176,6.09484,7.1827,7.87661,8.46696,8.99549,9.52682,10.1432,10.8329,11.7578,13.4908,All
-54.8468,9.13371,5.97566,7.06351,7.75147,8.34173,8.8639,9.39053,9.99228,10.6748,11.5987,13.2999,All
-54.7753,9.00513,5.86088,6.94335,7.64103,8.21457,8.73375,9.25364,9.8489,10.5198,11.4416,13.1022,All
-54.7037,8.86929,5.76107,6.8285,7.52397,8.09861,8.6072,9.12275,9.70951,10.3737,11.2907,12.9328,All
-54.6321,8.73941,5.65778,6.71318,7.41906,7.98063,8.48304,9.00147,9.57506,10.2321,11.1413,12.7638,All
-54.5606,8.61736,5.55416,6.609,7.31375,7.86223,8.36381,8.87609,9.43976,10.0984,10.997,12.6016,All
