Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.75346,0,27.6023,0,0.355411,0.00714286,25.3125,0,All
4.67027,0.00714286,37.893,0.00714286,0.617483,0.0142857,39.4145,0.00714286,All
4.8826,0.0142857,38.3506,0.0142857,1.01432,0.0214286,39.8405,0.0142857,All
4.97063,0.0214286,39.0089,0.0214286,1.02198,0.0285714,39.8583,0.0214286,All
5.02918,0.0285714,39.0553,0.0285714,1.38035,0.0357143,40.2839,0.0285714,All
5.0612,0.0357143,39.1897,0.0357143,1.45282,0.0428571,41.6926,0.0357143,All
5.16955,0.0428571,39.5066,0.0428571,1.53564,0.05,41.7454,0.0428571,All
5.19237,0.05,39.55,0.05,1.60868,0.0571429,42.2024,0.05,All
5.23978,0.0571429,39.6169,0.0571429,1.64838,0.0642857,42.4541,0.0571429,All
5.3478,0.0642857,39.6352,0.0642857,1.66676,0.0714286,43.1151,0.0642857,All
5.46799,0.0714286,39.7743,0.0714286,1.69806,0.0785714,43.1853,0.0714286,All
6.39968,0.0785714,39.9649,0.0785714,2.09128,0.0857143,43.3089,0.0785714,All
6.43607,0.0857143,40.2781,0.0857143,2.15429,0.0928571,43.4922,0.0857143,All
6.6146,0.0928571,40.3688,0.0928571,2.17584,0.1,43.5819,0.0928571,All
6.70843,0.1,40.6461,0.1,2.25678,0.107143,43.8928,0.1,All
6.86809,0.107143,40.7697,0.107143,2.60823,0.114286,44.1239,0.107143,All
6.92702,0.114286,40.8496,0.114286,2.61173,0.121429,44.1399,0.114286,All
7.14347,0.121429,40.8533,0.121429,2.90879,0.128571,44.7535,0.121429,All
7.18043,0.128571,40.8587,0.128571,3.01273,0.135714,44.8313,0.128571,All
7.18079,0.135714,41.2032,0.135714,3.09716,0.142857,45.1873,0.135714,All
7.2232,0.142857,41.2178,0.142857,3.30638,0.15,45.3103,0.142857,All
8.60408,0.15,41.3846,0.15,3.38432,0.157143,45.8099,0.15,All
9.01095,0.157143,41.4675,0.157143,3.5013,0.164286,45.8619,0.157143,All
9.05537,0.164286,41.5034,0.164286,3.67314,0.171429,45.8765,0.164286,All
9.07884,0.171429,41.5068,0.171429,3.83496,0.178571,46.2933,0.171429,All
9.10233,0.178571,41.5569,0.178571,3.89579,0.185714,46.3866,0.178571,All
9.14313,0.185714,41.5708,0.185714,4.01408,0.192857,46.489,0.185714,All
9.14767,0.192857,41.5846,0.192857,4.02411,0.2,46.6107,0.192857,All
9.24341,0.2,41.6032,0.2,4.3155,0.207143,46.7638,0.2,All
9.25076,0.207143,41.6095,0.207143,4.66329,0.214286,46.7821,0.207143,All
9.30482,0.214286,41.7218,0.214286,4.88603,0.221429,46.8043,0.214286,All
9.39761,0.221429,41.7403,0.221429,4.925,0.228571,46.8165,0.221429,All
9.47096,0.228571,41.7515,0.228571,4.99796,0.235714,47.0828,0.228571,All
9.48269,0.235714,41.791,0.235714,5.02781,0.242857,47.2676,0.235714,All
9.49681,0.242857,41.9286,0.242857,5.52786,0.25,47.302,0.242857,All
9.61782,0.25,42.0366,0.25,6.00486,0.257143,47.31,0.25,All
9.6383,0.257143,42.0554,0.257143,6.105,0.264286,47.3836,0.257143,All
9.74867,0.264286,42.0985,0.264286,6.38184,0.271429,47.3924,0.264286,All
9.77657,0.271429,42.2473,0.271429,6.56245,0.278571,47.8011,0.271429,All
