pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-3.04277,0.0217759,-4.13849,0.0194745,-2.60794,0.0237246,All
-2.51658,0,-3.91763,0.0243431,-2.12496,0,All
-1.99038,0.0435518,-3.69678,0.00486862,-1.64199,0.0711737,All
-1.46419,0.0871036,-3.47592,0,-1.15902,0.284695,All
-0.937998,0.326639,-3.25506,0.00486862,-0.676043,0.450767,All
-0.411804,0.566174,-3.03421,0.0146059,-0.19307,0.616839,All
0.114389,0.609725,-2.81335,0.0438176,0.289904,0.474491,All
0.640582,0.283087,-2.59249,0.0632921,0.772877,0.237246,All
1.16678,0.130655,-2.37163,0.0194745,1.25585,0.0948982,All
1.69297,0.0217759,-2.15078,0.0535549,1.73882,0.0237246,All
,,-1.92992,0.0535549,,,All
,,-1.70906,0.038949,,,All
,,-1.48821,0,,,All
,,-1.26735,0.00973725,,,All
,,-1.04649,0.155796,,,All
,,-0.825637,0.379753,,,All
,,-0.60478,0.457651,,,All
,,-0.383923,0.67187,,,All
,,-0.163066,0.740031,,,All
,,0.0577904,0.457651,,,All
,,0.278647,0.311592,,,All
,,0.499504,0.296986,,,All
,,0.720361,0.253168,,,All
,,0.941218,0.170402,,,All
,,1.16207,0.077898,,,All
,,1.38293,0.0973725,,,All
,,1.60379,0.116847,,,All
,,1.82465,0.0827666,,,All
,,2.0455,0.00486862,,,All
,,2.26636,0.0243431,,,All
,,2.48722,0.0243431,,,All
