pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.99421,0.0223617,-3.96411,0.00467514,-1.84855,0.0242477,All
-1.4818,0.111809,-3.73411,0.00467514,-1.376,0.145486,All
-0.969393,0.469596,-3.50411,0.00467514,-0.903449,0.557698,All
-0.456985,0.424873,-3.27412,0.00467514,-0.430896,0.436459,All
0.0554235,0.536681,-3.04412,0.00467514,0.0416567,0.557698,All
0.567832,0.290702,-2.81412,0.00467514,0.514209,0.290973,All
1.08024,0.0894469,-2.58413,0.00935028,0.986762,0.0727432,All
1.59265,0.0447234,-2.35413,0.00467514,1.45931,0.0484955,All
2.10506,0.111809,-2.12413,0.0280508,1.93187,0.096991,All
2.61747,0.0447234,-1.89413,0.0420763,2.40442,0.096991,All
,,-1.66414,0.0607768,,,All
,,-1.43414,0.144929,,,All
,,-1.20414,0.210381,,,All
,,-0.974146,0.275833,,,All
,,-0.744148,0.378686,,,All
,,-0.514151,0.378686,,,All
,,-0.284154,0.383361,,,All
,,-0.0541568,0.425438,,,All
,,0.17584,0.369336,,,All
,,0.405838,0.350635,,,All
,,0.635835,0.313234,,,All
,,0.865832,0.308559,,,All
,,1.09583,0.289859,,,All
,,1.32583,0.201031,,,All
,,1.55582,0.102853,,,All
,,1.78582,0.0888276,,,All
,,2.01582,0.0233757,,,All
,,2.24582,0.0280508,,,All
,,2.47581,0.0187006,,,All
,,2.70581,0.0140254,,,All
,,2.93581,0.00935028,,,All
