parameter,value
Cl_pop,5.66819252033322
beta_Cl_logtWTKG,0.744467468825895
beta_Cl_tCLCRMLMIN,0.6114940199977
V1_pop,39.5219582544299
Q_pop,13.8753357127612
V2_pop,46.6076664355864
omega_Cl,0.184972269963436
omega_V1,0.293263890965831
omega_Q,0.690323150305941
omega_V2,0.316235364447898
corr_V2_V1,0.998875862847004
a1,0.305755204829607
a2,0.0553368252524985
