simulations,OFV
500,1205.92
1000,1205.99
1500,1205.66
2000,1204.06
2500,1204.52
3000,1204.55
3500,1204.22
4000,1204.39
4500,1204.78
5000,1204.91
5500,1205.02
6000,1205.39
6500,1204.94
7000,1204.75
7500,1204.59
8000,1204.65
8500,1204.91
9000,1204.74
9500,1204.47
10000,1204.05
10500,1203.83
11000,1203.84
11500,1203.6
12000,1203.33
12500,1203.46
13000,1203.2
13500,1203.13
14000,1202.98
14500,1202.85
15000,1203.02
15500,1202.85
16000,1203.03
16500,1203.03
17000,1203.09
17500,1203.09
18000,1202.78
18500,1202.95
19000,1202.69
19500,1202.52
20000,1202.23
20500,1202.23
21000,1201.97
21500,1202.08
22000,1202.22
22500,1202.11
23000,1201.92
23500,1201.89
24000,1201.77
24500,1201.59
25000,1201.67
25500,1201.71
26000,1201.63
26500,1201.69
27000,1201.62
27500,1201.64
28000,1201.74
28500,1201.77
29000,1201.88
29500,1201.97
30000,1202.03
