P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"L[3,3]",1.5016775315690118,0.18417849650515591,1.7874280103938573,0.23521494398863244,0.7457986714453804,0.9482749163266841,1.5415835130144107,6.287017233171703,94.18446430672883,1.052015560022495
"L[3,4]",0,NA,0,0,0,0,0,0,NA,NA
"L[4,1]",0,NA,0,0,0,0,0,0,NA,NA
"L[4,2]",0,NA,0,0,0,0,0,0,NA,NA
"L[4,3]",0,NA,0,0,0,0,0,0,NA,NA
"L[4,4]",6.683134677352108,5.91221904404532,12.911588510082877,0.23189093694760318,0.7296208995686079,1.163772144885952,2.2635746532046466,37.73734612698847,4.769340412423746,2.7399739837118715
CL[1],17.961160297936846,16.72092295776521,23.720888302374878,1.459543094207117,3.7918007047131272,4.527865314156447,22.68534661068265,63.26994938657619,2.012525562239391,13.096150198920874
CL[2],15.826621450159978,12.471525711983213,17.77700605145975,1.9994502157190714,4.611256642095329,5.239257824966018,26.060224270077136,49.802545716363376,2.031786487374231,8.150356692651078
CL[3],14.817222033932156,7.620702831665549,11.397520535294108,3.2152780494297466,5.79718059812609,6.632253440670432,30.13463389368497,34.73340568998818,2.2368183317247636,3.1219561644779503
CL[4],15.427054376619404,11.415604231989697,16.32079456904889,2.1956597303327627,4.830118648467266,5.461404037804739,27.606591591841852,46.575703728015284,2.0440183440460458,6.929526413794675
CL[5],17.619983242673847,16.11997804491324,22.875971797006763,1.5211366909624564,3.903525839986277,4.613034812403017,22.961030558649973,61.34261912207075,2.0138643453183773,12.428850878944502
CL[6],15.23017928124048,10.808400109155606,15.491230661122671,2.314699661950101,4.964109497895917,5.596812066187731,28.689539544593657,44.701602932348166,2.0542297509986676,6.251156336266067
CL[7],14.82089889348794,7.597862916189926,11.37213068530009,3.2273653791310215,5.80505904249504,6.645246277791301,30.058381092514693,34.66012583234783,2.240272132294983,3.1020119600424354
CL[8],14.963058214248536,7.108887936776686,10.874149509843605,3.498214881779692,6.011957872647455,6.961787906829883,28.71795105069395,34.034092086163845,2.3398459394145936,2.6703694154021194
CL[9],16.955459209359635,14.887320107604461,21.14605054688636,1.6681841190743583,4.136627811902219,4.814858465153,23.703298436607547,57.418056569063005,2.0175554454794966,11.01047926359786
CL[10],15.74827181565679,12.277560972189782,17.508478703225308,2.0299887445984885,4.651538963219576,5.2801020992143695,26.316035173078113,49.20061608689225,2.033633209395057,7.9230824202445325
CL[11],15.130243254859067,10.462171882872118,15.021755514227507,2.3845225462069295,5.041734896548983,5.673427043905782,29.383036771297192,43.65299784121837,2.0615680607159157,5.874389950399939
CL[12],14.832792633607074,9.028923835102702,13.120906350029987,2.7461924231719532,5.391091241779739,6.070004332395078,30.515390766611716,39.21373676262685,2.1118141355378186,4.40814406969605
CL[13],14.853613698364251,7.433408195990642,11.193744476235278,3.319565383117185,5.864631073207533,6.743815020313148,29.829259642011372,34.278552813707066,2.26764367742322,2.958432585543709
CL[14],16.115654302242014,13.148150651494085,18.716581642051516,1.9108244811842825,4.485085768314503,5.108772315308858,25.254802967652502,51.90993277847406,2.0263932158870817,8.94987982853684
Q[1],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[2],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[3],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[4],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[5],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[6],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[7],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[8],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[9],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[10],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[11],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[12],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[13],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
Q[14],11318020068638.615,12263591835347.883,162875701003331.47,0.017432672122996932,4.38758653125741,7.472494714710308,50.286978591496954,447.0274627589668,176.39132418949706,1.0192868149398868
V1[1],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[2],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[3],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[4],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[5],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[6],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[7],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[8],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[9],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[10],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[11],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[12],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[13],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V1[14],140.89786613166135,145.1723059194701,211.58831967748824,2.7218434542564607,19.89887085254037,24.345176923809493,152.23679777862714,628.5225122087545,2.124299900836419,4.245465119335489
V2[1],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[2],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[3],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[4],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[5],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[6],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[7],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[8],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[9],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[10],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[11],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[12],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[13],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
V2[14],1353083721939.266,1352406306082.2427,121023484794039.73,3.292232069979856e-13,3.3168150957061497,28.391624452324685,76.84981170217375,416.2975255821605,8008.016028029545,1.0000000000165996
cHat[1],20.541342962823553,7.831331990117048,14.638346030104648,1.424375331200342,4.949895685452502,25.107642142175703,27.529903259814347,48.02688027816408,3.493918318179791,1.5639905428103462
cHat[2],30.72946068881183,11.783288814113645,23.19121045640138,2.035164190925061,7.376621725947776,36.43679868245825,39.710317238698266,78.7990599525682,3.8735912312051406,1.4762590045706252
cHat[3],19.16670591323933,7.325905570794658,13.846891064334034,1.6591563613015194,5.761673016335331,21.978477162515144,24.270499169034608,49.412316485024824,3.5725796352096117,1.547887799886425
cHat[4],13.4888128750827,5.0146921703264775,8.797368521313649,1.3585918829267605,4.515620219519419,16.003962094904168,17.28113245772462,31.156192775841674,3.0776342915967243,1.731694959749663
