P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"logTheta[3,1]",1.653453768243041,5.646736082116096e-4,0.05050293245136833,1.555469727073104,1.6187757751210954,1.6537112210582299,1.6871767946659808,1.7536748473941508,7999.046328036443,1.000199207709197
"logTheta[3,2]",3.147672980122511,0.001083862207576305,0.09619155199653419,2.9557923094485283,3.083159741794118,3.1493329291336423,3.213444957960817,3.331959610100087,7876.362882402552,0.9999883974210363
"logTheta[4,1]",1.6361019429024386,4.2160838248994485e-4,0.037335194888559096,1.5608523952632587,1.6112459054818618,1.6370757041278527,1.6613373753355534,1.7074971655583013,7841.847120609945,1.000122108966626
"logTheta[4,2]",3.0123066604648083,8.480963536036267e-4,0.07609208406850178,2.8606235634361696,2.9616655434266774,3.0134026125101636,3.0635952938371314,3.15760801657335,8049.864426881297,1.0000573157767456
"logTheta[5,1]",1.7256670037727353,7.340731469190022e-4,0.06506172881640829,1.5999119962131643,1.6812778903990862,1.7258140512986477,1.769541403859613,1.854748642657634,7855.476312170109,1.000121167638874
"logTheta[5,2]",3.100740776482476,0.0015384539427055533,0.1370755309442982,2.8035675260887727,3.0150373126820056,3.109461580091054,3.1953410487056297,3.3438987576846677,7938.727140727812,1.0008151508841794
"logTheta[6,1]",1.7810113901712337,3.01812949421146e-4,0.027149501510888335,1.7264482843151094,1.7634815308788403,1.7816408818312839,1.799317290816441,1.8323542919599038,8091.85293387245,0.999796525152879
"logTheta[6,2]",3.391010705415075,0.0017681863124079948,0.15837783803564923,3.065650913082909,3.286572902605313,3.398570957201077,3.5007598717783264,3.681090498424262,8022.925728853908,0.9997749335516962
"logTheta[7,1]",1.5733762900180688,5.959882487528566e-4,0.0527757227769222,1.4699763274803836,1.5382881567661888,1.5733337322593677,1.6090425486224076,1.6776081520716757,7841.388765403952,0.999957167944074
"logTheta[7,2]",2.5933769919243277,7.846937814052631e-4,0.0692453949746261,2.4555256700764425,2.547040218610014,2.593556264385322,2.6404850805699924,2.7292805430551383,7787.200770010891,0.999774272350076
"logTheta[8,1]",1.673659089838873,6.926446420689622e-4,0.0609204570360771,1.5543307352407771,1.6326805439092276,1.6733151761861502,1.7144558931007345,1.7933541417579946,7735.802038031687,1.000552157375031
"logTheta[8,2]",3.078372598344437,9.928551548823042e-4,0.0899108397518318,2.8954122277997483,3.0207777389228454,3.0806176976003288,3.1397141091691902,3.246473541823179,8200.726306166458,0.9999311807651577
"logTheta[9,1]",1.7714314265300852,6.16521570071105e-4,0.05511112149473055,1.6649127518217959,1.7340414072364472,1.771290717683804,1.8086541186854386,1.8796766579555182,7990.647015820779,0.9998751631175635
"logTheta[9,2]",2.9947329396383537,0.0014739222391074488,0.13262697259172088,2.7168767407044436,2.910618587755922,3.0003103515699054,3.0872870767664624,3.238158918158789,8096.821577661791,0.9998062155261267
"logTheta[10,1]",1.2738564538724904,5.025291857406361e-4,0.04617317646343431,1.1830297424557725,1.2424338105284616,1.273410770197565,1.3056129812991646,1.363451746734883,8442.225065629784,0.9998922233749714
"logTheta[10,2]",2.8741476156529364,0.0010625392996244294,0.09554834786772164,2.6774573945439624,2.8117835830229296,2.8753664642230152,2.9379012219515293,3.0558605645267107,8086.421221393191,0.9997381970006547
"logTheta[11,1]",1.8516843911569372,3.6813001413873113e-4,0.031464034306674694,1.7885596007377322,1.8307382717688574,1.8518569107182858,1.873292786737958,1.9115498712882748,7305.103254013156,1.0001156004073042
"logTheta[11,2]",3.217963794332866,0.0011289057395642867,0.09758261808408768,3.009531243890348,3.1606563984415024,3.222749168089389,3.2836435051560238,3.395241937381645,7471.874512121654,0.9999281749254436
"logTheta[12,1]",1.528449799568146,3.9143237957631655e-4,0.03477380304068554,1.4586638406254475,1.5055582985549165,1.5292600183814455,1.5522187551820044,1.5943786064701488,7892.069187797855,1.0003453998741647
"logTheta[12,2]",3.0920513053201315,0.0016560937852647527,0.14872116417110431,2.7835634971526373,2.9974181230916184,3.099970720977782,3.192845882130336,3.3615031279802863,8064.467535124057,1.0002518085703123
"logTheta[13,1]",1.4958371946541045,6.26209832452631e-4,0.05589694068287779,1.3837252382789371,1.4595680396728126,1.496468305110792,1.534228024444245,1.6051384888989586,7967.761267560752,1.0003423025422709
"logTheta[13,2]",3.0945770113844007,0.0017322354304089103,0.1538547283911276,2.708308636566825,3.0174303716732194,3.118456808955028,3.1989210351529476,3.3344198644218013,7888.743971744894,0.9998906895147069
"logTheta[14,1]",1.906769115286641,5.002131815918963e-4,0.04436755343081494,1.8183142059806017,1.8777121717180814,1.9068288958904118,1.9363755114222427,1.9930517622985902,7867.209182890257,1.0006082432303405
"logTheta[14,2]",3.196802815809371,7.943545186598334e-4,0.07181242094039562,3.053595944316997,3.1489005109544665,3.1973608029781175,3.2466689018875154,3.3352870387852875,8172.791039750984,1.0001957845139133
logThetaQ[1],2.038720319653545,0.004188592824408705,0.3743292479046775,1.272346599389337,1.798453671324743,2.0485550644746455,2.2916047167101885,2.755542134563822,7986.771041173752,0.9997144538566952
logThetaQ[2],1.4485052039299144,0.003228245204754988,0.2842060114624714,0.9750893333838454,1.2681887546819335,1.422661740109807,1.5927272255614917,2.1096892961170486,7750.567276558874,1.0000452225670664
logThetaQ[3],1.8288837579275372,0.002396397597334949,0.2055396080814784,1.457802023278095,1.688954855372892,1.8177457631864424,1.9528195823794756,2.27105042129233,7356.5348586871005,0.9998707288800425
logThetaQ[4],0.8873792281106032,0.002868265929887925,0.2566037779310764,0.35083775567807596,0.7267382126713535,0.8989561757947248,1.0613025703499313,1.3623221707647581,8003.634797108693,1.000002168821859
logThetaQ[5],2.0504959945103347,0.0042131090859927126,0.3814063891798811,1.3329224494216794,1.7920484088802602,2.0358942588373625,2.2995637546103787,2.829658153855088,8195.406875095678,1.0001637211261154
logThetaQ[6],2.665319942255445,0.005375704021454599,0.4703651655703227,1.7696540632803806,2.341389643105183,2.6519207833440004,2.987764356478086,3.5922754507886405,7655.959091338446,0.9999438918855312
logThetaQ[7],0.8081636510519669,0.0012774835193885997,0.11492390710680485,0.5822456109700217,0.7318869316105168,0.8070506556751559,0.8831218942067286,1.03922870427917,8093.011410166672,0.9997448898404787
logThetaQ[8],1.5277170443055281,0.0023867553403693702,0.21209027429422603,1.1502152123920288,1.3869547476181876,1.515699639632821,1.656404746818911,1.9765086643776753,7896.337485743723,0.999936041875067
logThetaQ[9],2.109635536847893,0.003349199243625525,0.2983157787921584,1.5497131436470646,1.9036263020832251,2.1050149248457273,2.3040684417798305,2.711718311705461,7933.603306587316,0.9999612471275797
logThetaQ[10],0.8829026454663979,0.0032634176488746387,0.298084272486029,0.26157668808810686,0.704027606179962,0.8953004277983557,1.0755588402561398,1.4315262626962721,8343.202968770638,0.9998290524526239
logThetaQ[11],1.6216832191758834,0.003180129564713191,0.27982733500003143,1.1660891554755437,1.4400821066632963,1.59340743828433,1.7641167131999835,2.2909998396250657,7742.668118372722,0.9999456027790362
logThetaQ[12],2.2943006978764884,0.00425256853929008,0.38578671665739755,1.5825315856352726,2.0259442743431224,2.2784706914518535,2.546536808218329,3.07237851804317,8229.84955417677,1.0002107598288612
logThetaQ[13],1.8484758603990272,0.005439629478648116,0.48344978956754264,1.1168064152998456,1.507107493329086,1.7501683857381563,2.1075068046937413,3.005664346902668,7898.854494954752,0.9997479837213341
logThetaQ[14],0.5586607704598564,0.0024973688435425377,0.2241455459157827,0.06474815051260725,0.4292945722817347,0.5721543884850946,0.7110744517994925,0.9536679154277208,8055.543513945341,0.9998333023798779
thetaHat[1],5.187807975460299,0.0025589898728982183,0.22032066918563056,4.766708639742805,5.0350709543967085,5.186362448643068,5.334852155115176,5.621534536532734,7412.647524047579,1.0002140629180023
thetaHat[2],21.258674431043346,0.012045804129494464,1.0724260995897639,19.16163732138495,20.542510070569925,21.252352285925703,21.96038765528863,23.427197971599128,7926.165852706856,0.9998627117190091
thetaHat[3],5.071411110772635,0.008539409567301365,0.7648907507217692,3.6971611612450137,4.530393361830074,5.034272389738196,5.567119542167956,6.67100634519511,8023.117106895561,0.9996517605521892
thetaHat[4],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
"Omega[1,1]",0.054495635789652726,1.8686257629114817e-4,0.01679080909439193,0.031126572820582264,0.0436065304970841,0.05165625206067198,0.06168398455687481,0.09671107454827058,8074.182905925626,0.9996716041351962
"Omega[1,2]",0.02765753478065044,1.6980076054372146e-4,0.015427740804863987,-1.1435255084143081e-4,0.01756382848456563,0.026835882008785814,0.03638373424397893,0.06057676198756904,8255.158295759089,0.9996276654019538
"Omega[2,1]",0.02765753478065044,1.6980076054372146e-4,0.015427740804863987,-1.1435255084143082e-4,0.01756382848456563,0.02683588200878581,0.03638373424397893,0.06057676198756905,8255.158295759089,0.9996276654019538
"Omega[2,2]",0.05750391752539034,2.477791103565668e-4,0.022436292383842857,0.026930883338462237,0.042951583319927135,0.053263794626152036,0.06686433426141306,0.11299440732325727,8199.22498245067,1.0004140119587186
CL[1],2.4625771029077197,0.001393869488892078,0.12352316395379057,2.220642835768431,2.3812585702051194,2.463568804366213,2.5446588992964565,2.7105971069078607,7853.307288873197,1.000408402917611
CL[2],6.498158721137744,0.0024970583270342074,0.21152019495578603,6.0863101884722095,6.354506715947737,6.498894580039433,6.63844503685298,6.923901031720934,7175.4030765535545,1.000089451511947
CL[3],6.117592556843473,0.0020186085784811474,0.18050985737905348,5.761456695053399,5.997694152527426,6.116821059885689,6.239275250356723,6.469452476394455,7996.457199693257,1.0001064349432893
CL[4],4.917736278391522,0.001953954496996255,0.1728092293816285,4.578494691389918,4.802217488112918,4.917501045970511,5.03352809017068,5.261133908073372,7821.76881349174,1.000053347818791
CL[5],4.4871229231735965,0.0017097390797863017,0.1495007464873595,4.188361635278572,4.388380177915026,4.49077211128815,4.591106831445647,4.77305598078471,7645.872388783083,0.999707612112711
CL[6],5.838938981954485,0.00175240613304876,0.15700619689273848,5.5307831375941,5.736911294047653,5.840722969084001,5.94552818734044,6.140286273011445,8027.199544178749,0.9998178620974255
CL[7],5.6573501771778405,0.002181471940690953,0.1962136291303695,5.271555424532976,5.526740493170369,5.654969230575552,5.785662804410104,6.049776209308284,8090.19665544114,0.9995672501253412
CL[8],6.522052476286278,0.002442861060085031,0.21664589999565417,6.09695707324301,6.3789681300486105,6.521195297984898,6.667529910796651,6.9618051252675714,7865.08490647352,1.0000966034154146
CL[9],4.905419383087128,0.0017560997107777469,0.1511014838079166,4.603344791319373,4.804129503822756,4.90737676518378,5.00795631809717,5.1965879959783665,7403.534686831612,0.9999277075279446
CL[10],3.300890167169336,0.001480731063508244,0.13658768136708133,3.037270236774003,3.207507985655319,3.2988992683407474,3.391928732754005,3.5713057119518283,8508.846535947076,0.99976671646222
CL[11],6.368120470490571,0.002345628320676594,0.2001083284472837,5.975099043926653,6.23274280749521,6.3661062110175894,6.504533987926048,6.758111473794774,7277.998056302434,1.0001114659101176
CL[12],4.950563429625161,0.001675907780409362,0.1495308940738358,4.648586277373273,4.8536025690526605,4.952512498300003,5.052584060104094,5.237995115225113,7960.890048789831,1.0001490002948568
CL[13],5.302940722285714,0.0021741025501785744,0.1956420679246921,4.914220977083892,5.169049542340184,5.30233523666069,5.438761732562673,5.68182208565345,8097.751372348298,0.9997978780599531
CL[14],5.9988818409849625,0.0021919371414191612,0.19963823044464954,5.617894764065759,5.861520924566697,5.998752947114847,6.130384764190742,6.3952889447057615,8295.28348155262,1.0002655640760403
Q[1],8.227115617337429,0.035126852503227605,3.116082259729861,3.5692182970837725,6.040300114823227,7.756685117990523,9.890796883159187,15.729566188832962,7869.358912475155,0.9997377909872512
Q[2],4.455513010426419,0.0188486720888998,1.631501975934084,2.6514040629988824,3.554408870384277,4.148147048140043,4.917140819171481,8.245679013520794,7492.2746642310485,1.0003030282846186
Q[3],6.364092452687308,0.016311966954266007,1.3917741396077483,4.296505531419093,5.413819522886921,6.157961289017102,7.048533517151726,9.689573613358625,7279.890708936065,0.9998875785013417
Q[4],2.507800115355992,0.007044691829198284,0.6316795100782777,1.4202568913772768,2.0683231699462503,2.457037058595367,2.890133142966233,3.905251843546115,8040.250513146492,0.99999708854338
Q[5],8.36999693454648,0.03768554269081665,3.412463146826862,3.792109457893239,6.001733898542302,7.659098309828288,9.969832213235414,16.939669077950143,8199.48153761908,1.0002708871199768
Q[6],16.080471925084733,0.09267453250383283,8.219820375379069,5.868822768930873,10.395672812550956,14.181251635881889,19.841274931179335,36.3166190752614,7866.90392796654,1.000150595967112
Q[7],2.2586787372652712,0.002895367224869156,0.261312385606005,1.790053685130535,2.0789998420175846,2.24128789928055,2.418438041546784,2.827035702500336,8145.404977554143,0.9997617959168854
Q[8],4.717587819847439,0.012529545031087752,1.1068133475147848,3.1588726651752577,4.002642423390282,4.552605197446837,5.240436242441579,7.217500249130778,7803.297650415992,0.9998900238869438
Q[9],8.624380299244258,0.030084991140514092,2.67636694503885,4.7101188872782895,6.71018354148441,8.207225500261934,10.014844510262561,15.055122930383318,7913.917871122782,1.0000298265809844
Q[10],2.5243873357897693,0.008124545458238503,0.7443376848561385,1.2989765728276215,2.0218797046080326,2.4480711719993673,2.9316307567908404,4.18508249006683,8393.476303939857,0.999827869016441
Q[11],5.288823286324642,0.021278609379794967,1.8728008480052207,3.209416533970648,4.221042391606923,4.920486650926226,5.836414877845567,9.884816268634697,7746.342772664995,1.0000248887457306
Q[12],10.700644855992683,0.04909457870136663,4.426343769996804,4.867262119666084,7.58326825540745,9.761740296961685,12.762827150149581,21.593201463098215,8128.739486199677,1.000117129050979
Q[13],7.245173051643874,0.04952474624063765,4.392013862623422,3.055081974491876,4.5136561284407275,5.755571763242173,8.227702423252712,20.199631864529618,7864.713138254758,1.0000272140827553
Q[14],1.7911280953265902,0.004282860615046334,0.3853124416177149,1.066890294772075,1.536173481883772,1.7720806921673264,2.036177859404941,2.595211239255578,8093.906511354121,0.9997392696915037
V1[1],15.309015962814842,0.02889629891961698,2.5590885323028716,10.506509305677906,13.545300644312633,15.208890338341103,16.97128079297653,20.553863386525283,7843.071584138384,0.9997222818349384
V1[2],25.0869827914977,0.027041172059799296,2.3288563776109927,20.316108903964963,23.629376167557865,25.148873170627766,26.576732770498815,29.551593195354517,7417.104350441804,1.0001071856802868
V1[3],23.38940402822809,0.025241096242414243,2.2438245611624263,19.21694254597467,21.827262061715338,23.320503004469803,24.864596340787052,27.99314378513958,7902.442956312057,0.9999444658367262
V1[4],20.39305650169094,0.017237654248543042,1.5486952083048309,17.472418734418646,19.330140167058627,20.356547667157084,21.404374003682378,23.51428283152946,8071.896384939563,1.0000540573416403
V1[5],22.420021853034452,0.03366126222750131,3.001427111743207,16.50341824998713,20.38985173705715,22.408975717088364,24.41850019359978,28.329360994175182,7950.506705232218,1.0007632109345252
V1[6],30.066828943146536,0.05270265675638047,4.715873999363693,21.44841860323813,26.75102800291844,29.92131067214531,33.14062518546481,39.68965245702323,8006.807153097502,0.9997317325023912
V1[7],13.406946253620783,0.010529737174538742,0.9287865471992477,11.652557340588547,12.769253605162142,13.37726018616856,14.020002789482415,15.321859676946179,7780.307650231196,0.9997791692025404
V1[8],21.810398977090287,0.021546652327146188,1.9459022496725213,18.090957516391747,20.507234758655528,21.77184666327171,23.097262619738583,25.699551536908448,8156.097940946635,0.9999273795586046
V1[9],20.153858477139533,0.029200224953133576,2.6266651290756378,15.132984282463642,18.36815737388725,20.09177147536542,21.917536669920718,25.486755337908722,8091.648758883716,0.9998151026523505
V1[10],17.79106814717387,0.01886176961335246,1.6956245876782425,14.548056267528455,16.639569824242663,17.731921045899195,18.876187785005232,21.239455633874403,8081.547674537471,0.9997381780878715
V1[11],25.09426879783603,0.02771422588721776,2.393163005502698,20.277892371153637,23.58607271467386,25.097021357742683,26.672778277627373,29.82186763225134,7456.569268610419,0.9998814290204864
V1[12],22.263313781552963,0.036138326735684005,3.254820774359955,16.17656357545762,20.033745428885553,22.197301377021603,24.357647949667403,28.832497476229634,8111.815762171801,1.0003229107294926
V1[13],22.32850612274846,0.03635741324646891,3.2240083602266187,15.003877039466103,20.438704276138154,22.61145890882686,24.50607473496165,28.06209869260964,7863.327529198935,0.999789512132084
V1[14],24.517259548760073,0.019480174326500798,1.759245439143539,21.191410725111886,23.310420943495327,24.4678693816318,25.704572693450814,28.086443966865048,8155.811685391211,1.0001736088306912
V2[1],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[2],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[3],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[4],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[5],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[6],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[7],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[8],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[9],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[10],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[11],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[12],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[13],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
V2[14],28.460966822367133,0.028582845076301187,2.600990978257295,23.815024201734126,26.63264127745208,28.31197754531938,30.15749824425327,33.91869932947174,8280.69485086255,0.9998766062787986
cHat[1],43.579082254689375,0.029787217555600043,2.6497294103779363,38.81313174385569,41.73476488111181,43.44699155896137,45.27402541338625,49.21439829231885,7913.036657346226,0.9997050861423371
cHat[2],57.15972020354854,0.04130312892490327,3.651502232855419,50.472464287865016,54.659100159373565,57.014694639440265,59.44835025957621,64.80901364749789,7815.868343680308,0.9998239187695042
cHat[3],35.80902981520256,0.0225412007658427,1.9593206707908157,32.38437390880539,34.42355731096208,35.64017793049772,36.99608171530968,40.12479813320103,7555.391032756245,1.0003987970649453
cHat[4],29.5849887490612,0.016065371236954645,1.4430078819113885,26.908027263673024,28.600156838632188,29.53811033076914,30.509971421038127,32.61597881915139,8067.813964706061,1.0004093777775271
cHat[5],25.756694495469336,0.016497230597515598,1.512618794520223,22.917627728461415,24.736856659828412,25.721967832329003,26.73751775097535,28.891442396571474,8406.919609961311,1.0002078360702464
cHat[6],20.664951891170215,0.013102928130899208,1.1216886170244458,18.577392570738176,19.91001284825142,20.603460275800614,21.379479154727175,23.01437726120036,7328.378761604691,1.0000609656950517
cHat[7],31.15781109113603,0.018648674690898225,1.5641314563812554,28.207475917226766,30.103679792416443,31.09725294691011,32.15818022350858,34.39214695484774,7034.7805505232745,1.00014007008849
cHat[8],16.500141977780526,0.010571032990628405,0.9247847159447271,14.444092685034716,15.933624350163475,16.55520392669694,17.128208979984095,18.17437885016539,7653.259347068162,0.9999678617499458
cHat[9],10.462961602823922,0.00481928152633109,0.42802813170949505,9.713390417777122,10.157533991069387,10.434254727217741,10.739158146245373,11.378625295593258,7888.2384980600755,1.000359439311677
cHat[10],7.571161853909467,0.0022493350156223262,0.20094167768242124,7.206785104018619,7.428444958577623,7.562993090896627,7.695696300859979,7.997036222195297,7980.530464628577,1.0009654336466751
cHat[11],5.938508353914121,0.0018478392544857422,0.16571146384912755,5.631175876886572,5.822893890122639,5.933180659307518,6.04742220093611,6.276497778618549,8042.234455736474,1.0002945449277707
cHat[12],5.1000519523533505,0.0017890955135670661,0.1605467420788459,4.793705028188721,4.991642842947527,5.097439166201868,5.205280024482574,5.422109617516374,8052.596550243974,1.000029964359794
cHat[13],22.00723998234911,0.013812882843943292,1.2304790112227102,19.740293973166853,21.153190804835354,21.957668370511048,22.813243122439577,24.527025137314507,7935.599908520237,1.0000745942208777
cHat[14],32.05614989958667,0.019350084398996686,1.7223755677522472,28.832667820880577,30.853373591632092,31.994764571343328,33.169936495352935,35.596728808394516,7923.006010282514,1.0000477321587282
cHat[15],16.527973497876907,0.008432526589792636,0.7465951105259904,15.116777193095206,16.0107404598404,16.512916118067828,17.033528265283373,18.02091489065009,7838.894945203062,0.9999347545421275
cHat[16],11.140692123818917,0.0036546645793286326,0.3198926715942395,10.534611628042859,10.928980101147616,11.129218433432412,11.343573315881601,11.806659881606935,7661.495198202481,0.9997279529372276
cHat[17],8.594944007043406,0.002599470525494774,0.22912282834453465,8.166412829513797,8.437375630824237,8.586585352386322,8.743275988621521,9.067036265632868,7769.032324592199,0.9997807986702137
cHat[18],6.998608816164416,0.0021813896846337223,0.19467166394379115,6.633474249856326,6.865484255510405,6.994870469537291,7.127802653646478,7.395075131735032,7964.1415767121825,0.9998312812326816
cHat[19],6.08359137103089,0.0019784846135523656,0.17846894039857553,5.746878473764858,5.96287766602493,6.0777263719885735,6.201475398934685,6.442028910144356,8136.917936706539,0.9998388067324613
cHat[20],26.064583771043104,0.01565968328668929,1.3991858761034461,23.478779337192435,25.112350976989973,26.010742025492,26.95588384674538,28.98999811605899,7983.344610493855,1.0000898905688953
cHat[21],34.886117678674005,0.02027909611048377,1.8087038053274835,31.520594841284893,33.649416613730494,34.80927074699016,36.06741726975495,38.55582106067063,7954.95482267387,1.0001181124046032
cHat[22],25.01261356746857,0.01317551347862035,1.1637716453609601,22.74115890519644,24.23565064050485,25.017596871163768,25.778334808225075,27.31955244852265,7801.901159793985,0.9999804912099584
cHat[23],15.210291572265655,0.008086151381444326,0.716294266883167,13.833143224190659,14.715254174620364,15.200248647969048,15.68524673869572,16.636210965811024,7846.919823894464,0.9997888102025915
cHat[24],10.382857293122843,0.003792043547020407,0.34029612950463617,9.750920379016799,10.150834564907633,10.366708925317816,10.604597109675947,11.078275956224068,8053.179640668827,0.9997096224501243
cHat[25],7.823776441447323,0.002868638807998401,0.2595450853594637,7.3403663102680206,7.647220425942014,7.813029536577168,7.987970429344517,8.370048262762419,8186.040340629534,1.0002380615743505
cHat[26],7.310518978144579,0.0030767695191662387,0.2784296951820765,6.795892879651993,7.123164183189223,7.300994809091342,7.490378740520853,7.886934478165992,8189.194290091087,1.0003187595232599
cHat[27],26.40610013001898,0.016309119132072475,1.4411098231296489,23.760407037357005,25.402407781346,26.35517358490712,27.335601603192707,29.43742931788413,7807.880302005494,1.0000082284197966
cHat[28],36.86113238244217,0.02346572071526758,2.0703479390101913,33.02702711977446,35.423654181492935,36.80072329241678,38.1945238340996,41.15847560791999,7784.287755285869,0.999685165893293
cHat[29],21.79492591068369,0.013400322774173013,1.1903177342956894,19.872271533557626,20.90706060338453,21.648937725801687,22.559085467250544,24.394040727953413,7890.33222119917,0.9999739527508121
cHat[30],16.5245694779194,0.006055517234390095,0.5405341247920923,15.568647765446622,16.16043893139105,16.487763903493253,16.85032606821973,17.691766045453733,7967.897611977668,0.999940734649709
cHat[31],13.61836617110275,0.00496159589848478,0.4423637350161863,12.788019151776291,13.315313482238928,13.603269987993894,13.9043998578302,14.528646175999675,7949.068744185332,0.9998523455161151
cHat[32],11.549937821888392,0.00457173087305089,0.4085750709036012,10.772642784375984,11.269702551347336,11.54069885106104,11.818749639250697,12.388942442213814,7986.976678333877,0.9997383624409674
