simulations,OFV
500,956.736
1000,957.445
1500,956.293
2000,957.395
2500,957.864
3000,957.725
3500,956.893
4000,956.346
4500,956.632
5000,956.611
5500,956.692
6000,955.988
6500,955.449
7000,955.512
7500,955.214
8000,955.292
8500,955.461
9000,955.129
9500,954.881
10000,954.759
10500,954.856
11000,954.585
11500,954.691
12000,954.601
12500,953.754
13000,953.136
13500,953.228
14000,953.404
14500,953.083
15000,953.109
15500,953.255
16000,953.305
16500,953.248
17000,953.341
17500,953.378
18000,953.398
18500,953.494
19000,953.55
19500,953.602
20000,953.578
20500,953.657
21000,953.635
21500,953.656
22000,953.74
22500,953.81
23000,953.782
23500,953.665
24000,953.742
24500,953.768
25000,953.794
25500,953.561
26000,953.596
26500,953.317
27000,953.361
27500,953.282
28000,953.379
28500,953.408
29000,953.398
29500,953.424
30000,953.461
