iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1215.16,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1201.47,1,9.5296,11.2816,50.8618,96.687,0.95,0.95,0.285,0.285,0.865779,0.974679,1.06301,0.974679,0.985813,0.974679
3,1190.84,1,9.58758,10.3757,50.4609,97.9308,0.9025,0.9025,0.27075,0.27075,0.889898,0.95,1.09834,0.95,1.01593,0.95
4,1164.41,1,9.91119,11.107,50.3235,74.8874,0.857375,0.857375,0.257212,0.257212,0.877269,0.925945,1.12236,0.925945,1.03189,0.925945
5,1148.21,1,9.81833,11.0705,55.3363,79.8383,0.814506,0.814506,0.244352,0.244352,0.860241,0.9025,1.0943,0.9025,1.00576,0.9025
6,1127.97,1,9.50937,13.083,45.4366,81.1005,0.773781,0.773781,0.232134,0.232134,0.872604,0.879648,1.0826,0.879648,0.980291,0.879648
7,1115.01,1,9.57817,12.8785,48.3583,78.9547,0.735092,0.735092,0.220528,0.220528,0.88804,0.857375,1.05519,0.857375,0.955469,0.857375
8,1105.03,1,9.56684,12.72,48.3925,76.2294,0.698337,0.698337,0.209501,0.209501,0.875516,0.835666,1.05085,0.835666,0.931276,0.835666
9,1087.15,1,9.42921,14.3587,44.5257,79.2373,0.66342,0.66342,0.199026,0.199026,0.862015,0.814506,1.02425,0.814506,0.907696,0.814506
10,1060.74,1,9.36664,14.9862,44.5124,79.4018,0.630249,0.630249,0.189075,0.189075,0.874279,0.793882,0.998311,0.793882,0.884713,0.793882
11,1047.14,1,9.43837,13.6122,47.3405,71.5343,0.598737,0.598737,0.179621,0.179621,0.875975,0.773781,0.973033,0.773781,0.893528,0.773781
12,1031.23,1,9.42759,13.6652,46.4848,77.2054,0.5688,0.5688,0.17064,0.17064,0.887163,0.754188,0.948395,0.754188,0.938768,0.754188
13,1017.37,1,9.45665,13.7168,48.0043,76.0761,0.54036,0.54036,0.162108,0.162108,0.887757,0.735092,0.938452,0.735092,0.951763,0.735092
14,1002.08,1,9.60905,14.2491,45.4262,77.2018,0.513342,0.513342,0.154003,0.154003,0.881939,0.716479,0.948099,0.716479,0.927664,0.716479
15,989.205,1,9.71579,13.0466,47.6361,86.534,0.487675,0.487675,0.146302,0.146302,0.890984,0.698337,0.924092,0.698337,0.904175,0.698337
16,979.452,1,9.49736,12.8778,47.8709,93.276,0.463291,0.463291,0.138987,0.138987,0.892481,0.680655,0.900694,0.680655,0.881281,0.680655
17,964.078,1,9.36709,13.3831,46.0342,98.0752,0.440127,0.318113,0.132038,0.140628,0.889289,0.66342,0.91543,0.66342,0.866498,0.66342
18,953.137,1,9.35255,12.7762,49.4291,98.3348,0.41812,0.323528,0.125436,0.135733,0.880859,0.646622,0.892251,0.646622,0.867004,0.646622
19,931.979,1,9.23987,11.0909,48.4943,98.2316,0.397214,0.318546,0.119164,0.129121,0.888211,0.630249,0.869659,0.630249,0.845051,0.630249
20,927.307,1,9.25821,11.327,49.4669,100.432,0.377354,0.311441,0.113206,0.129466,0.882354,0.614291,0.847639,0.614291,0.823654,0.614291
21,918.461,1,9.16629,11.0696,50.5249,110.875,0.358486,0.382558,0.107546,0.132285,0.889089,0.598737,0.845321,0.598737,0.802798,0.598737
22,915.143,1,9.18459,10.6199,48.7558,106.454,0.340562,0.307877,0.102168,0.136152,0.891102,0.583577,0.828516,0.583577,0.782471,0.583577
23,913.262,1,9.26651,10.8387,49.024,93.0279,0.323534,0.303006,0.0970601,0.13927,0.890403,0.5688,0.807537,0.5688,0.762658,0.5688
24,904.87,1,9.26022,11.1714,49.9217,94.3785,2.22045e-16,0.282826,0.114905,0.141118,0.882813,0.554398,0.78709,0.554398,0.752799,0.554398
25,895.031,1,9.27922,11.1366,49.7911,89.9834,2.22045e-16,0.329256,0.110305,0.136149,0.881401,0.54036,0.76716,0.54036,0.827006,0.54036
26,892.002,1,9.33853,11.6295,47.6971,91.5909,2.22045e-16,0.346528,0.105973,0.137623,0.888667,0.526678,0.782592,0.526678,0.833932,0.526678
