iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2019.08,1,5.18207,2.88311,31.5191,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1995.78,1,4.16031,3.64182,37.2954,36.7585,2.92404,2.92404,0,1.46202,1.48729,1.46202,1.46202
3,1988.17,1,4.35919,4.52268,38.5406,58.671,2.85,2.85,0,1.425,1.59562,1.425,1.50028
4,1970.5,1,3.13894,5.11012,53.2772,85.6988,2.77784,2.77784,0,1.38892,1.55522,1.40404,1.46229
5,1961.39,1,2.82626,5.36504,90.8735,89.9236,2.7075,2.7075,0,1.35375,1.51584,1.36849,1.42526
6,1955.58,1,3.1758,3.82163,100.413,95.4211,2.63894,2.63894,0,1.31947,1.51996,1.33384,1.56327
7,1945.65,1,2.37748,4.26127,114.835,141.792,2.57212,2.57212,0,1.28606,1.48147,1.30007,1.62389
8,1928.82,1,2.3517,4.29044,102.242,111.927,2.507,2.507,0,1.2535,1.44396,1.26715,1.68054
9,1929.99,1,2.31139,3.31169,99.0261,124.601,2.44352,2.44352,0,1.22176,1.83006,1.2508,1.63798
10,1925.3,1,1.89418,3.71809,90.1237,159.591,2.38165,2.38165,0,1.19724,1.86386,1.22619,1.59651
11,1917.48,1,2.24646,2.42959,114.747,143.887,2.32134,2.32134,0,1.16693,1.85665,1.19514,1.76347
12,1899.13,1,2.32092,2.47066,123.474,117.766,2.26257,2.26257,0,1.13738,1.80964,1.16488,1.71882
13,1891.91,1,2.551,4.00533,92.1361,185.928,2.20528,2.20528,0,1.10858,1.85035,1.13538,1.77558
14,1881.86,1,2.43792,2.91058,113.567,208.149,2.14944,2.14944,0,1.08051,1.89645,1.10663,1.79006
15,1863.77,1,2.29983,2.93896,94.6221,193.052,2.09501,2.09501,0,1.05315,1.85662,1.07861,1.74474
16,1858.97,1,2.55627,4.19452,90.9787,131.661,2.04197,2.04197,0,1.02649,1.80961,1.0513,1.70056
17,1837.39,1,2.6893,3.15025,69.2403,150.793,1.99026,1.99026,0,1.0005,1.76379,1.02468,1.6575
18,1837.17,1,3.25154,3.49446,65.5388,120.88,1.93987,1.93987,0,0.975162,1.71913,1.04773,1.74975
19,1810.03,1,3.47522,2.87474,62.1095,131.082,1.89075,1.89075,0,0.95047,1.6756,1.0212,1.70544
20,1802.97,1,3.70929,2.61702,67.8524,132.681,1.84287,1.84287,0,0.926404,1.63317,0.995342,1.66819
21,1799.45,1,3.17248,3.55541,79.66,126.504,1.79621,1.79621,0,0.902947,1.59182,0.971878,1.62596
22,1779.81,1,2.70684,3.6529,76.285,174.201,1.75073,1.75073,0,0.880084,1.55151,0.947269,1.58479
23,1778.07,1,2.69458,3.65333,68.5991,234.245,1.7064,1.7064,0,0.8578,1.51223,0.923635,1.54466
24,1758.2,1,3.28089,3.41463,71.337,296.071,1.66319,1.66319,0,0.83608,1.61168,0.900248,1.50555
25,1751.72,1,3.84142,3.02817,57.5059,259.822,1.62108,1.62108,0,0.81491,1.57087,0.904939,1.47876
26,1735.04,1,4.12653,2.72841,51.3317,313.611,1.58003,1.58003,0,0.794276,1.5311,0.882026,1.45698
27,1724.5,1,3.85139,2.48605,52.8378,336.538,1.54003,1.54003,0,0.774164,1.49233,0.859692,1.42009
28,1705.63,1,3.93748,2.3109,68.6163,230.878,1.50103,1.50103,0,0.754562,1.45454,0.837925,1.38413
29,1697.33,1,4.12298,2.34287,54.9579,167.541,1.46302,1.46302,0,0.735456,1.41771,0.816708,1.34909
30,1686.29,1,4.28799,2.07592,50.3054,224.177,1.42598,1.42598,0,0.716834,1.39632,0.796028,1.31493
31,1679.26,1,3.88787,1.63719,42.8674,228.548,1.38987,1.38987,0,0.698683,1.36096,0.775872,1.28163
