simulations,OFV
500,951.059
1000,952.702
1500,953.615
2000,954.28
2500,954.227
3000,953.839
3500,952.637
4000,952.5
4500,952.523
5000,952.664
5500,952.4
6000,952.373
6500,951.791
7000,952.034
7500,951.625
8000,951.684
8500,951.95
9000,951.733
9500,951.577
10000,951.202
10500,951.339
11000,951.254
11500,951.281
12000,951.094
12500,951.227
13000,950.867
13500,950.418
14000,950.509
14500,950.252
15000,950.212
15500,950.279
16000,950.353
16500,950.326
17000,950.498
17500,950.606
18000,950.519
18500,950.652
19000,950.609
19500,950.664
20000,950.501
20500,950.353
21000,950.314
21500,950.255
22000,950.233
22500,950.273
23000,950.116
23500,949.951
24000,949.988
24500,949.962
25000,949.977
25500,949.854
26000,949.902
26500,949.926
27000,949.939
27500,949.925
28000,949.836
28500,949.83
29000,949.902
29500,949.923
30000,949.991
