iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1451.26,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1436.98,1,4.80677,1.42257,0.774042,48.5452,16.9365,57.5849,0.974679,0.974679,1.07456,0.974679,0.998743,0.974679,0.974679
3,1426.95,1,4.31704,2.04575,0.914294,49.4851,15.9084,59.3537,0.95,0.95,1.04735,0.95,0.998743,0.95,0.95
4,1420.95,1,3.78663,1.6485,0.981582,48.8353,18,58.2856,0.925945,0.925945,1.03242,0.925945,0.998743,0.925945,0.925945
5,1408.84,1,6.02962,1.51984,0.517763,48.2414,15.2778,57.2555,0.9025,0.9025,1.0921,0.9025,0.998743,0.9025,0.9025
6,1395.79,1,3.60319,1.33176,1.01296,51.7317,15.6591,61.8454,0.879648,0.879648,1.13782,0.879648,0.998743,0.879648,0.879648
7,1384.69,1,4.1376,1.31567,0.913775,50.9897,18.5021,60.6403,0.857375,0.857375,1.10901,0.857375,0.998743,0.857375,0.857375
8,1369.97,1,4.35022,1.28505,0.824658,52.2188,18.9143,61.7875,0.835666,0.835666,1.08093,0.835666,0.998743,0.835666,0.835666
9,1370.11,1,6.79229,1.36048,0.415231,56.8405,19.4012,67.6023,0.814506,0.814506,1.08796,0.814506,0.998743,0.814506,0.814506
10,1352.99,1,7.32309,0.948275,0.365649,54.2764,17.5517,64.5121,0.793882,0.793882,1.06041,0.793882,0.998743,0.793882,0.793882
11,1340.6,1,5.31499,1.66767,0.739841,54.4444,17.7035,64.6034,0.773781,0.773781,1.03356,0.773781,0.998743,0.773781,0.773781
12,1325.53,1,4.41852,1.8067,0.876886,52.2868,15.5215,62.1009,0.754188,0.754188,1.00739,0.754188,0.998743,0.754188,0.754188
13,1330.58,1,5.23691,1.38276,0.704986,53.1547,19.4364,63.1514,0.735092,0.735092,1.04389,0.735092,0.998743,0.735092,0.735092
14,1316.74,1,5.38436,1.28921,0.649905,49.5425,18.5798,58.8147,0.716479,0.716479,1.05006,0.716479,0.998743,0.716479,0.716479
15,1293.91,1,6.78021,1.1146,0.462085,46.6957,20.2414,55.4872,0.698337,0.698337,1.11924,0.698337,0.998743,0.698337,0.698337
16,1300.2,1,5.42488,1.24643,0.613177,42.8297,22.5642,50.6105,0.680655,0.680655,1.34677,0.680655,0.998743,0.680655,0.680655
