iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1232.2,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1213.02,1,9.60462,15.8878,40.1074,90.1647,0.95,0.95,0.285,0.285,0.898449,0.974679,0.974679,0.974679,0.974679,0.974679
3,1195.66,1,9.49949,16.0355,38.073,80.5675,0.9025,0.9025,0.27075,0.27075,0.864547,0.95,0.95,0.95,0.95,0.95
4,1168.33,1,9.74685,14.9882,42.4962,70.8834,0.857375,0.857375,0.257212,0.257212,0.883297,0.925945,0.925945,0.925945,0.948038,0.925945
5,1151.98,1,9.47997,14.0278,43.2298,72.4335,0.814506,0.814506,0.244352,0.244352,0.858846,0.9025,0.9025,0.9025,0.924033,0.9025
6,1136.44,1,9.13544,17.2398,40.2465,78.398,0.773781,0.773781,0.232134,0.232134,0.8241,0.879648,0.916146,0.879648,0.956994,0.879648
7,1108.83,1,9.32294,15.0795,42.52,75.1408,0.735092,0.735092,0.220528,0.220528,0.847724,0.857375,0.892948,0.857375,0.932762,0.857375
8,1080.09,1,9.33775,14.9783,43.2132,69.0509,0.698337,0.698337,0.209501,0.209501,0.849451,0.835666,0.870338,0.835666,0.909144,0.835666
9,1063.77,1,9.40778,14.1927,44.5638,76.8644,0.66342,0.66342,0.199026,0.199026,0.857089,0.814506,0.848301,0.814506,0.886124,0.814506
10,1042.11,1,9.51509,14.3954,44.244,71.5905,0.630249,0.630249,0.189075,0.189075,0.869572,0.793882,0.826821,0.793882,0.863687,0.793882
11,1017.54,1,9.52632,14.4805,43.6489,68.2424,0.598737,0.598737,0.179621,0.179621,0.887847,0.773781,0.805886,0.773781,0.841818,0.773781
12,1012.14,1,9.64005,13.4631,43.8671,57.3416,0.5688,0.5688,0.17064,0.17064,0.881451,0.754188,0.790945,0.754188,0.855315,0.754188
13,986.296,1,9.8074,12.421,46.9135,62.3248,0.54036,0.54036,0.162108,0.162108,0.874175,0.735092,0.780302,0.735092,0.833658,0.735092
14,974.5,1,9.58681,13.4931,44.5199,63.0202,0.513342,0.513342,0.154003,0.154003,0.867063,0.716479,0.760544,0.716479,0.812549,0.716479
15,954.168,1,9.51771,13.7282,44.2881,71.5224,0.487675,0.487675,0.146302,0.146302,0.869865,0.698337,0.741287,0.698337,0.791975,0.698337
16,938.063,1,9.46728,12.7824,44.0926,75.5753,0.463291,0.463291,0.138987,0.138987,0.879596,0.680655,0.722517,0.680655,0.771922,0.680655
17,915.806,1,9.48652,13.6162,43.8204,76.0581,0.440127,0.440127,0.132038,0.132038,0.88032,0.66342,0.704223,0.66342,0.752376,0.66342
18,902.511,1,9.67197,13.7095,42.5621,71.8176,0.41812,0.41812,0.125436,0.125436,0.872321,0.646622,0.686391,0.646622,0.733326,0.646622
19,894.203,1,9.74984,14.0676,42.8807,65.6616,0.397214,0.397214,0.119164,0.119164,0.883819,0.630249,0.733687,0.630249,0.714757,0.630249
20,875.99,1,9.73872,13.699,42.9567,64.8569,0.377354,0.377354,0.113206,0.113206,0.876801,0.614291,0.715109,0.614291,0.696659,0.614291
21,864.188,1,9.75803,13.6902,43.2912,69.7573,0.358486,0.0533697,0.107546,0.128236,0.886106,0.598737,0.697002,0.598737,0.679019,0.598737
22,843.656,1,9.83601,14.1479,42.2077,71.6338,0.340562,2.22045e-16,0.102168,0.129269,0.88882,0.583577,0.679354,0.583577,0.661826,0.583577
23,819.73,1,9.81278,15.4273,41.0923,68.484,0.323534,2.10942e-16,0.0970601,0.122806,0.889585,0.5688,0.662152,0.5688,0.645068,0.5688
24,816.508,1,9.74932,16.3093,41.6014,66.3114,0.307357,2.22045e-16,0.0922071,0.118181,0.878363,0.554398,0.645386,0.554398,0.628735,0.554398
25,816.928,1,9.80838,15.9107,41.5892,66.216,0.291989,2.22045e-16,0.0875967,0.120399,0.879334,0.54036,0.629044,0.54036,0.612815,0.54036
26,806.308,1,9.75944,15.8885,40.7728,67.5224,0.27739,2.22045e-16,0.0832169,0.121546,0.882555,0.526678,0.617784,0.526678,0.63569,0.526678
27,794.972,1,9.75196,15.5677,41.1525,68.4141,0.26352,2.22045e-16,0.079056,0.124775,0.872985,0.513342,0.602142,0.513342,0.619594,0.513342
28,794.27,1,9.77303,16.1921,39.8724,67.2422,0.250344,2.22045e-16,0.0751032,0.130377,0.87748,0.500344,0.604986,0.500344,0.603905,0.500344
29,787.142,1,9.69413,15.7993,39.3893,72.748,0.237827,2.22045e-16,0.0713481,0.129173,0.884891,0.487675,0.600479,0.487675,0.588614,0.487675
30,774.38,1,9.76563,15.4343,39.6632,74.4421,0.225936,2.22045e-16,0.0677807,0.129498,0.885529,0.475327,0.594744,0.475327,0.57371,0.475327
31,768.448,1,9.733,14.7299,41.2325,75.1312,0.214639,2.22045e-16,0.0643916,0.130551,0.889726,0.463291,0.62964,0.463291,0.559184,0.463291
32,762.447,1,9.73562,14.9091,40.5378,75.3432,0.203907,2.22045e-16,0.061172,0.134006,0.894536,0.45156,0.647344,0.45156,0.545025,0.45156
33,751.174,1,9.81326,14.9365,40.868,78.7559,0.193711,2.22045e-16,0.0581134,0.132653,0.892833,0.440127,0.630953,0.440127,0.531224,0.440127
34,748.912,1,9.80464,14.4093,41.2838,74.2505,0.184026,2.22045e-16,0.0552078,0.137247,0.878225,0.428982,0.630727,0.428982,0.517773,0.428982
35,743.209,1,9.83603,14.2858,41.8342,71.6635,0.214667,2.22045e-16,0.0522747,0.133587,0.898279,0.41812,0.614757,0.41812,0.504663,0.41812
36,747.9,1,9.77988,14.2856,41.1128,70.8654,0.22066,2.22045e-16,0.053372,0.132609,0.891957,0.407533,0.613392,0.407533,0.532631,0.407533
37,749.532,1,9.75611,13.7345,41.0284,73.877,0.263494,2.22045e-16,0.0496187,0.137204,0.888984,0.397214,0.613821,0.397214,0.519194,0.397214
38,743.524,1,9.81961,13.7845,42.1014,67.622,0.247872,2.22045e-16,0.0504686,0.135384,0.898318,0.387157,0.598279,0.387157,0.525944,0.387157
39,734.198,1,9.77453,13.3955,41.6387,70.7347,0.183441,2.22045e-16,0.0533058,0.136827,0.887695,0.377354,0.58313,0.377354,0.512626,0.377354
40,731.383,1,9.78916,13.4951,42.4551,70.2595,0.151142,2.22045e-16,0.05455,0.138677,0.875332,0.367799,0.601934,0.367799,0.506353,0.367799
41,742.432,1,9.74392,13.7227,42.4115,69.4218,0.18192,2.22045e-16,0.0550349,0.139714,0.883112,0.358486,0.636394,0.358486,0.493532,0.358486
42,746.643,1,9.74782,13.2383,41.7311,69.2258,0.234798,2.22045e-16,0.0512321,0.143351,0.875929,0.349409,0.657272,0.349409,0.489856,0.349409
43,730.895,1,9.74224,13.1948,41.6767,71.3591,0.184342,2.22045e-16,0.0522593,0.137175,0.888237,0.340562,0.64063,0.340562,0.477452,0.340562
44,730.302,1,9.76744,13.3658,41.6787,73.1261,0.190986,2.22045e-16,0.0532411,0.136725,0.893556,0.331938,0.642999,0.331938,0.465363,0.331938
45,719.162,1,9.81754,12.7243,42.044,70.1613,0.148971,2.22045e-16,0.0535925,0.136253,0.891538,0.323534,0.626718,0.323534,0.453579,0.323534
46,710.965,1,9.76065,13.112,41.701,68.8168,0.244341,2.22045e-16,0.0467184,0.132154,0.878208,0.315341,0.610849,0.315341,0.442095,0.315341
47,713.004,1,9.85197,13.702,41.5072,68.3044,0.227246,2.22045e-16,0.0485207,0.132931,0.894814,0.307357,0.595382,0.307357,0.433443,0.307357
48,709.261,1,9.87536,14.0733,42.1574,65.5941,0.261912,2.22045e-16,0.0455764,0.133207,0.886772,0.299574,0.580306,0.299574,0.427134,0.299574
49,708.033,1,9.88344,14.0844,41.7683,62.3034,0.247979,2.22045e-16,0.0470584,0.133865,0.887932,0.291989,0.565613,0.291989,0.416319,0.291989
50,696.709,1,9.9173,14.0736,42.1602,63.3377,0.226166,2.22045e-16,0.0477053,0.132764,0.878614,0.284596,0.551291,0.284596,0.405778,0.284596
51,690.495,1,9.89478,13.602,41.8998,62.1432,0.214858,2.22045e-16,0.04532,0.13567,0.889118,0.27739,0.537332,0.27739,0.426666,0.27739
52,692.366,1,9.86306,14.0109,41.9212,60.5982,0.21371,2.22045e-16,0.0444565,0.135483,0.885878,0.270366,0.561492,0.270366,0.415863,0.270366
53,687.974,1,9.91766,14.4812,41.1461,58.6974,0.203025,2.22045e-16,0.0422337,0.136363,0.894812,0.263619,0.547274,0.26352,0.449239,0.26352
54,690.926,1,9.88824,14.4348,40.4616,59.1305,0.247384,2.22045e-16,0.0385946,0.142077,0.894366,0.264638,0.533417,0.256848,0.437864,0.256848
55,684.304,1,9.92027,14.3199,41.3045,60.5022,0.280932,2.22045e-16,0.0376064,0.137814,0.886293,0.260803,0.521654,0.250344,0.426777,0.250344
56,689.793,1,9.91947,14.4918,40.7923,61.8226,0.283165,2.22045e-16,0.0381246,0.137491,0.894075,0.262395,0.508445,0.244005,0.445399,0.247291
57,686.929,1,9.94565,14.3367,40.5195,56.456,0.263157,2.22045e-16,0.0375161,0.137811,0.896044,0.264914,0.532357,0.237827,0.463314,0.246063
58,689.082,1,9.96495,14.6293,41.3048,57.2934,0.23481,2.22045e-16,0.0431896,0.136459,0.888607,0.258206,0.544125,0.231805,0.451582,0.239833
59,684.844,1,9.90192,13.9064,41.0822,54.4455,0.192952,2.22045e-16,0.044825,0.135858,0.88178,0.258035,0.535289,0.225936,0.440148,0.23376
60,689.919,1,9.91615,13.5586,41.5832,53.9921,0.228937,2.22045e-16,0.0438561,0.137716,0.874286,0.262606,0.525357,0.220215,0.434805,0.229788
61,681.675,1,9.9432,14.2486,41.4509,53.5225,0.229083,2.22045e-16,0.0423939,0.133183,0.886431,0.263596,0.512055,0.214639,0.460973,0.231053
62,683.131,1,9.92333,13.5556,42.1237,54.6483,0.217554,2.22045e-16,0.0440437,0.135895,0.889053,0.266628,0.499089,0.209204,0.449301,0.227888
63,684.962,1,9.95374,13.1706,42.1402,54.8427,0.307487,2.22045e-16,0.039044,0.138196,0.88147,0.263386,0.48984,0.203907,0.437925,0.230989
64,684.811,1,9.92338,13.6473,41.9622,55.9512,0.282922,2.22045e-16,0.0396673,0.137337,0.894041,0.26887,0.513959,0.198744,0.426836,0.23821
65,676.224,1,9.85885,13.2924,42.399,58.5387,0.244994,2.22045e-16,0.0394433,0.137947,0.886952,0.264673,0.500945,0.193711,0.420799,0.232179
66,676.802,1,9.8678,12.8392,42.7587,58.9481,0.266071,2.22045e-16,0.0393115,0.134962,0.88388,0.266317,0.488261,0.188807,0.431016,0.240371
67,674.907,1,9.93267,13.268,42.9192,57.0391,0.244093,2.22045e-16,0.0394012,0.138635,0.888089,0.263152,0.48161,0.184026,0.43526,0.234285
68,672.13,1,9.95446,12.8517,43.2919,57.3446,0.208973,2.22045e-16,0.0438833,0.134082,0.897101,0.264473,0.469415,0.179366,0.432577,0.229019
69,685.983,1,9.88207,12.5225,43.3178,58.7563,0.209139,2.22045e-16,0.0454788,0.136962,0.899208,0.266967,0.493058,0.174825,0.421624,0.231895
70,684.626,1,9.93988,12.3162,43.5624,56.9834,0.22741,2.22045e-16,0.0445743,0.139122,0.891568,0.26762,0.480573,0.170398,0.410948,0.226023
71,686.083,1,9.9106,12.5616,43.0519,56.803,0.137222,2.22045e-16,0.0513006,0.140146,0.89357,0.264645,0.48774,0.166083,0.400543,0.2203
72,680.205,1,9.89028,12.6759,43.3136,59.0244,0.131102,2.22045e-16,0.0513979,0.135301,0.893723,0.265081,0.47539,0.161878,0.438205,0.215709
73,677.857,1,9.91065,13.0139,42.9455,58.8694,0.151095,2.22045e-16,0.048283,0.136513,0.891928,0.264655,0.463353,0.157779,0.427109,0.236972
74,689.218,1,9.88202,12.764,43.7744,61.8108,0.111911,2.22045e-16,0.0535073,0.138583,0.88708,0.26613,0.453913,0.153784,0.480167,0.23713
75,681.739,1,9.92296,12.7302,43.9982,62.5574,0.148025,2.22045e-16,0.0495461,0.139887,0.89246,0.261862,0.442419,0.14989,0.480255,0.231126
76,683.853,1,9.88922,12.6623,44.163,62.5324,0.171232,2.22045e-16,0.04919,0.135482,0.896542,0.264029,0.431217,0.146095,0.482184,0.237276
77,683.822,1,9.82719,11.9904,44.3518,64.9764,0.208895,2.22045e-16,0.048194,0.133399,0.894114,0.267218,0.427742,0.142396,0.469975,0.231268
78,679.096,1,9.85653,12.1513,44.26,66.1289,0.146604,2.22045e-16,0.0498196,0.137348,0.896516,0.265803,0.441229,0.13879,0.458075,0.228441
79,685.915,1,9.86068,11.7491,44.2066,62.8403,0.125697,2.22045e-16,0.0515424,0.140054,0.903678,0.259073,0.466915,0.135276,0.475557,0.229884
80,680.828,1,9.89464,11.6386,45.3746,62.862,0.0908018,2.22045e-16,0.0550049,0.138109,0.903908,0.259911,0.455092,0.131851,0.468178,0.229488
81,675.118,1,9.91074,11.4048,45.6057,65.5601,0.146838,2.22045e-16,0.0516511,0.134988,0.904529,0.264482,0.443569,0.128512,0.456323,0.225457
82,675.302,1,9.89885,12.0034,45.808,67.9799,0.191962,2.22045e-16,0.0501572,0.13257,0.899767,0.269172,0.432338,0.125258,0.444769,0.229163
83,671.763,1,9.90588,11.8601,45.0727,62.3265,0.179774,2.22045e-16,0.0501115,0.134338,0.894238,0.27038,0.438267,0.122087,0.433507,0.223361
84,671.21,1,9.91467,12.11,44.885,62.1077,0.147706,2.22045e-16,0.0526683,0.130762,0.894597,0.264783,0.42717,0.126455,0.42253,0.221309
85,683.952,1,9.87379,11.9732,44.8947,60.3809,0.134658,2.22045e-16,0.0557977,0.136698,0.888561,0.266449,0.416354,0.123254,0.448592,0.238209
86,677.893,1,9.88169,11.3473,44.915,54.8077,0.0941311,2.22045e-16,0.0572762,0.135862,0.881372,0.261831,0.410155,0.120133,0.437233,0.254332
87,666.669,1,9.8775,11.6496,44.1592,53.5023,0.0894246,2.22045e-16,0.0544124,0.138571,0.880262,0.262939,0.39977,0.117091,0.426162,0.247892
88,677.223,1,9.88345,11.7956,44.5498,54.8735,0.145176,2.22045e-16,0.0525539,0.136064,0.895505,0.269183,0.398383,0.114126,0.415372,0.251459
89,681.02,1,9.88553,11.9906,43.9504,55.0184,0.182259,2.22045e-16,0.048753,0.140868,0.894005,0.269517,0.428073,0.115601,0.404854,0.245092
90,679.29,1,9.84819,12.0428,43.9539,52.7901,0.186217,2.22045e-16,0.0504464,0.135237,0.878783,0.263987,0.417234,0.116899,0.450455,0.238886
91,676.677,1,9.92904,11.9364,44.6948,55.7857,0.134692,2.22045e-16,0.053484,0.13659,0.885405,0.264999,0.406669,0.123596,0.439049,0.242015
92,675.156,1,9.89897,11.9937,43.6106,56.6828,0.198158,2.22045e-16,0.0473411,0.138683,0.882947,0.26381,0.406798,0.120467,0.427932,0.241072
93,673.026,1,9.88159,12.0637,44.1772,56.6053,0.139209,2.22045e-16,0.0515594,0.138779,0.886268,0.273234,0.396498,0.117416,0.417097,0.248475
