parameter,value,se_sa,rse_sa
Cl_pop,2.26997241857122,0.334030966727043,14.7151993563556
beta_Cl_centeredCLCR,0.525324954522131,0.178724946746996,34.0217888391719
beta_Cl_lcatCl_2,0.354896352154464,0.106348615575441,29.9661055769755
V1_pop,21.1484941186549,1.8580815136653,8.78588093904189
Q_pop,4.97003659274198,1.21091622167327,24.3643321146093
V2_pop,29.3705966201922,3.98784182366556,13.5776670635418
omega_Cl,0.144663203994273,0.0431323710326116,29.8157166727202
omega_V1,0.222832839331695,0.0560174404080701,25.1387724430895
omega_Q,0.698363085600228,0.214467273207433,30.7099956497704
corr_V1_Cl,0.799047172955902,0.162769942779188,20.3705048072513
b,0.024646845056167,0.00233025304481763,9.45456929480133
plcatCl_1,0.267212689874844,0.203441038131018,76.134497289895
plcatCl_2,0.732787310125156,0.203441038131018,27.7626311645969
