iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,776.364,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,767.795,1,5.30512,1.69523,26.7314,6.76623,26.159,1.46202,1.46202,0.974679,0.62,0.285
3,754.513,1,5.67557,1.23707,28.9642,7.47519,36.1321,1.425,1.425,1.04556,0.62,0.27075
4,749.457,1,5.2501,1.82732,27.1945,7.79353,44.036,1.38892,1.38892,1.04779,0.62,0.257212
5,728.801,1,5.33516,1.15289,22.5481,8.59359,63.3018,1.35375,1.35375,1.02126,0.62,0.244352
6,718.171,1,5.25264,1.27678,26.6748,9.24524,73.1927,1.31947,1.31947,0.995403,0.62,0.232134
7,710.085,1,5.2744,1.17281,22.1235,9.40397,75.7087,1.28606,1.28606,0.970199,0.62,0.220528
8,694.523,1,5.54202,1.10031,21.9344,9.44233,66.7183,1.2535,1.2535,0.945633,0.62,0.209501
9,697.602,1,5.51007,0.544673,23.5652,11.215,40.1352,1.22176,1.22176,1.03754,0.62,0.199026
10,676.65,1,5.4221,1.10013,20.9377,11.9513,30.9794,1.19082,1.19082,1.01127,0.62,0.189075
11,667.151,1,5.50062,0.807152,19.2302,12.3907,29.2852,1.16067,1.16067,0.985665,0.62,0.179621
12,650.009,1,5.43064,0.770876,18.6076,12.0881,30.0173,1.13128,1.13128,0.960707,0.62,0.17064
13,649.373,1,5.17816,0.837558,16.0173,13.0447,28.5633,1.10264,1.10264,0.936382,0.62,0.162108
14,629.456,1,5.22743,0.48481,14.581,13.3698,25.707,1.07472,1.07472,0.912672,0.62,0.154003
15,616.134,1,5.43485,0.342587,14.3439,14.5602,27.0727,1.04751,1.04751,0.900133,0.62,0.146302
16,606.422,1,5.30015,0.652529,14.3035,17.0101,25.994,1.02098,1.02098,0.877458,0.62,0.138987
17,594.358,1,5.24274,0.725284,11.8133,17.3231,24.5319,0.995131,0.995131,0.85524,0.62,0.132038
18,597.472,1,5.19593,0.75962,11.8461,16.3925,25.1835,0.969933,0.969933,0.833585,0.62,0.125436
19,578.546,1,5.08408,0.877175,10.8178,15.2848,24.8293,0.945374,0.945374,0.812478,0.62,0.119164
20,568.889,1,5.20582,0.769004,12.3901,15.1977,25.3337,0.921437,0.921437,0.791906,0.62,0.113206
21,557.572,1,5.19288,0.558506,12.1661,15.6833,26.3629,0.898105,0.898105,0.771854,0.62,0.107546
22,552.022,1,5.26227,0.447325,13.469,15.099,27.2691,0.875365,0.875365,0.75231,0.62,0.102168
23,540.972,1,5.14931,0.750976,14.347,14.637,24.8617,0.8532,0.8532,0.733262,0.62,0.0970601
24,519.089,1,5.28323,0.72512,14.6587,13.4089,24.4733,0.831597,0.831597,0.714695,0.62,0.0922071
25,509.481,1,5.27669,0.686216,14.0582,13.7014,25.0086,0.81054,0.81054,0.696598,0.62,0.0875967
26,502.394,1,5.26297,0.766751,13.0848,14.7794,25.0086,0.790017,0.790017,0.67896,0.62,0.0832169
27,493.69,1,5.34048,0.683443,13.7418,16.9032,24.9891,0.770013,0.770013,0.661769,0.62,0.079056
28,490.405,1,5.30505,0.675331,13.4907,16.5368,24.2082,0.750516,0.750516,0.645012,0.62,0.0751032
29,476.417,1,5.23057,0.661255,13.9002,17.077,23.8678,0.731512,0.731512,0.62868,0.62,0.0713481
30,471.147,1,5.23624,0.760667,13.5415,17.3067,23.2338,0.71299,0.71299,0.612762,0.62,0.0677807
31,455.98,1,5.21551,0.731669,13.3077,17.3054,22.9615,0.694937,0.694937,0.597246,0.62,0.0643916
32,447.323,1,5.27848,0.817227,13.9678,16.8892,23.9302,0.677341,0.677341,0.582123,0.62,0.061172
33,434.97,1,5.29571,0.68804,14.0713,15.7078,24.0704,0.66019,0.66019,0.567384,0.62,0.0581134
34,436.098,1,5.27575,0.745262,14.1265,15.4075,24.2585,0.643474,0.643474,0.570548,0.62,0.0552078
35,424.622,1,5.2796,0.616241,13.0624,15.9546,24.6849,0.627181,0.627181,0.597237,0.62,0.0524474
36,416.047,1,5.29137,0.559846,13.0068,17.3526,24.3763,0.6113,0.6113,0.582114,0.62,0.049825
