iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1453.75,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1440.18,1,4.46447,23.6841,8.10566,29.3278,0.974679,0.974679,1.01443,0.974679,0.998761,0.974679,0.974679
3,1433.2,1,4.46008,23.1172,8.41702,28.6222,0.95,0.95,1.07288,0.95,0.998761,0.95,0.95
4,1420.49,1,4.28475,23.4427,9.89888,29.0055,0.925945,0.925945,1.12329,0.925945,0.998761,0.925945,0.925945
5,1417.56,1,4.12898,24.7453,7.79846,30.5202,0.9025,0.9025,1.09485,0.9025,0.998761,0.9025,0.9025
6,1408.6,1,4.13552,25.8727,7.0868,31.9878,0.879648,0.879648,1.10678,0.879648,0.998761,0.879648,0.879648
7,1392.37,1,4.40236,26.1306,7.43364,32.219,0.857375,0.857375,1.07875,0.857375,0.998761,0.857375,0.857375
8,1375.21,1,4.31734,26.9723,7.46017,33.0977,0.835666,0.835666,1.05144,0.835666,0.998761,0.835666,0.835666
9,1377.27,1,4.43876,28.3575,7.62458,34.8279,0.814506,0.814506,1.13664,0.814506,0.998761,0.814506,0.814506
10,1355.4,1,4.64715,30.7758,5.52216,37.7709,0.793882,0.793882,1.10785,0.793882,0.998761,0.793882,0.793882
11,1356.73,1,4.84292,33.5936,4.79888,41.1503,0.773781,0.773781,1.0798,0.773781,0.998761,0.773781,0.773781
12,1335.18,1,4.84956,30.9116,4.18161,37.6552,0.754188,0.754188,1.09152,0.754188,0.998761,0.754188,0.754188
13,1336.4,1,4.89884,28.5169,5.45145,34.6732,0.735092,0.735092,1.22453,0.735092,0.998761,0.735092,0.735092
14,1323.27,1,4.64262,27.6203,5.17968,33.8163,0.716479,0.716479,1.43522,0.716479,0.998761,0.716479,0.716479
15,1318.04,1,4.54541,28.4718,5.8811,35.0086,0.698337,0.698337,1.69547,0.698337,0.998761,0.698337,0.698337
16,1311.58,1,4.43871,25.3564,6.45942,31.2956,0.680655,0.680655,1.65871,0.680655,0.998761,0.680655,0.680655
17,1300.19,1,4.52697,26.2028,5.19765,32.3723,0.66342,0.66342,1.68731,0.66342,0.998761,0.66342,0.66342
18,1288.92,1,4.5132,29.6723,4.71572,36.6374,0.646622,0.646622,1.64459,0.646622,0.998761,0.646622,0.646622
19,1268.72,1,4.49456,27.591,4.71978,33.8887,0.630249,0.630249,1.71797,0.630249,0.998761,0.630249,0.630249
20,1268.23,1,4.52447,27.3552,4.32621,33.6646,0.614291,0.614291,1.69626,0.614291,0.998761,0.614291,0.614291
21,1260.64,1,4.69749,24.557,5.63981,30.3959,0.598737,0.598737,1.65331,0.598737,0.998761,0.598737,0.598737
22,1250.51,1,4.62916,25.6391,4.23956,31.8452,0.583577,0.583577,1.64587,0.583577,0.998761,0.583577,0.583577
23,1239.97,1,4.53732,25.6157,3.63702,32.0322,0.5688,0.5688,1.6042,0.5688,0.998761,0.5688,0.5688
24,1221.84,1,4.81848,24.6223,3.23507,30.5375,0.554398,0.554398,1.68663,0.554398,0.998761,0.554398,0.554398
25,1212.09,1,4.80471,21.861,3.7589,27.1245,0.54036,0.54036,1.64392,0.54036,0.998761,0.54036,0.54036
26,1199.91,1,4.85462,23.4057,3.84833,29.2189,0.526678,0.526678,1.7051,0.526678,0.998761,0.526678,0.526678
27,1190.62,1,4.67581,23.6148,5.03536,29.2704,0.513342,0.513342,1.67793,0.513342,0.998761,0.513342,0.513342
28,1186.41,1,4.83379,23.7644,4.96078,29.286,0.500344,0.500344,1.63544,0.500344,0.998761,0.500344,0.500344
29,1180.12,1,4.77459,23.6373,4.88054,29.0685,0.487675,0.487675,1.62904,0.487675,0.998761,0.487675,0.487675
30,1153.94,1,4.7661,22.757,4.45548,27.9107,0.475327,0.475327,1.58779,0.475327,0.998761,0.475327,0.475327
31,1159.44,1,4.70047,23.6271,3.71138,28.856,0.463291,0.463291,1.54758,0.463291,0.998761,0.463291,0.463291
32,1142.02,1,4.65481,22.5998,4.23555,27.507,0.45156,0.45156,1.5084,0.45156,0.998761,0.45156,0.45156
33,1129.9,1,4.75047,23.2181,3.86599,28.0806,0.440127,0.440127,1.47021,0.440127,0.998761,0.440127,0.440127
34,1120.47,1,4.67167,24.9774,2.9447,30.2445,0.428982,0.428982,1.43298,0.428982,0.998761,0.428982,0.428982
35,1111.66,1,4.66927,23.5909,3.01657,28.5844,0.41812,0.41812,1.3967,0.41812,0.998761,0.41812,0.41812
36,1101.64,1,4.76966,22.6128,4.48992,27.4027,0.407533,0.407533,1.36133,0.407533,0.998761,0.407533,0.407533
37,1099.75,1,4.70043,21.8333,5.30915,26.4876,0.397214,0.397214,1.32686,0.397214,0.998761,0.397214,0.397214
38,1093.46,1,4.82734,22.915,4.39402,27.747,0.387157,0.387157,1.29326,0.387157,0.998761,0.387157,0.387157
39,1078.23,1,4.80113,21.3244,4.81194,25.7722,0.377354,0.377354,1.26052,0.377354,0.998761,0.377354,0.377354
40,1080.28,1,4.68589,21.8503,5.36352,26.3934,0.367799,0.386603,1.2286,0.384617,0.998761,0.367799,0.367799
41,1072.24,1,4.80291,22.0411,6.3731,26.5524,0.358486,0.376814,1.30315,0.374878,0.998761,0.358486,0.358486
42,1054.45,1,4.99358,22.7318,7.06914,27.4517,0.349409,0.367273,1.27015,0.365386,0.998761,0.349409,0.349409
43,1060.95,1,4.80089,23.1838,10.1864,28.0117,0.340562,0.357973,1.40064,0.356134,0.998761,0.340562,0.340562
44,1046.97,1,4.91373,21.914,7.20999,26.5751,0.331938,0.348909,1.36517,0.347117,0.998761,0.331938,0.331938
45,1042.7,1,4.81608,22.6868,5.63306,27.4611,0.323534,0.340074,1.33061,0.338327,0.998761,0.323534,0.323534
46,1030.15,1,4.78901,22.5772,4.31485,27.5037,0.315341,0.331464,1.29691,0.329761,0.998761,0.315341,0.315341
47,1020.26,1,4.82619,22.9484,5.40282,28.0544,0.307357,0.323071,1.26408,0.321411,0.998761,0.307357,0.307357
48,1018.47,1,4.75165,21.9597,5.00648,26.7651,0.299574,0.31489,1.23207,0.313273,0.998761,0.299574,0.299574
49,1013.88,1,4.75684,22.5484,4.75051,27.4368,0.291989,0.306917,1.20087,0.305341,0.998761,0.291989,0.291989
50,1013.13,1,4.82296,23.328,4.98922,28.414,0.284596,0.299146,1.17047,0.297609,0.998761,0.284596,0.284596
51,1003.37,1,4.83943,23.8686,4.60614,29.0487,0.27739,0.291571,1.14083,0.290074,0.998761,0.27739,0.27739
52,996.937,1,4.80698,22.9432,5.47463,27.9812,0.270366,0.284189,1.11194,0.282729,0.998761,0.270366,0.270366
53,997.074,1,4.77407,22.5176,5.66463,27.5401,0.26352,0.276993,1.08379,0.27557,0.998761,0.26352,0.26352
54,988.838,1,4.84936,23.2816,4.88223,28.4473,0.256848,0.269979,1.10832,0.268592,0.998761,0.256848,0.256848
55,984.479,1,4.82727,22.777,5.2961,27.8797,0.250344,0.264156,1.08026,0.265067,0.998761,0.250344,0.250344
