simulations,OFV
500,941.664
1000,940.872
1500,940.436
2000,939.233
2500,940.03
3000,940.484
3500,940.206
4000,940.255
4500,940.575
5000,940.697
5500,940.476
6000,940.596
6500,940.321
7000,940.446
7500,940.191
8000,940.368
8500,940.635
9000,940.303
9500,940.061
10000,939.893
10500,939.832
11000,939.876
11500,939.842
12000,939.617
12500,939.689
13000,939.535
13500,939.434
14000,939.363
14500,939.344
15000,939.38
15500,939.398
16000,939.419
16500,939.263
17000,939.324
17500,939.354
18000,939.167
18500,939.278
19000,939.188
19500,939.074
20000,938.914
20500,938.785
21000,938.737
21500,938.765
22000,938.847
22500,938.878
23000,938.616
23500,938.608
24000,938.555
24500,938.603
25000,938.633
25500,938.572
26000,938.539
26500,938.538
27000,938.498
27500,938.544
28000,938.606
28500,938.584
29000,938.68
29500,938.689
30000,938.764
