iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1510.29,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1491.92,1,4.80944,29.5389,7.39736,36.4001,0.974679,0.974679,0.974679,0.974679,0.998761,0.974679,0.974679
3,1481.57,1,5.14231,27.7412,7.18856,34.6374,0.95,0.95,0.950454,0.95,0.998761,0.95,0.95
4,1474.26,1,4.86667,26.7747,8.31717,33.3643,0.925945,0.925945,1.01579,0.925945,0.998761,0.925945,0.925945
5,1459,1,4.61762,28.3292,7.62749,35.0324,0.9025,0.9025,0.990071,0.9025,0.998761,0.9025,0.9025
6,1448.78,1,4.92504,29.4209,7.99839,36.3463,0.879648,0.879648,0.965002,0.879648,0.998761,0.879648,0.879648
7,1440.24,1,4.9204,30.3908,8.5238,37.3946,0.857375,0.857375,0.940568,0.857375,0.998761,0.857375,0.857375
8,1410.34,1,4.86895,29.6506,9.15075,36.2942,0.835666,0.835666,0.916752,0.835666,0.998761,0.835666,0.835666
9,1415.16,1,4.9078,34.0026,8.42785,41.6595,0.814506,0.814506,0.908486,0.814506,0.998761,0.814506,0.814506
10,1396.94,1,5.09524,32.9479,7.91961,40.2076,0.793882,0.793882,0.885483,0.793882,0.998761,0.793882,0.793882
11,1387.76,1,5.10048,34.2404,7.19021,41.5184,0.773781,0.773781,0.898855,0.773781,0.998761,0.773781,0.773781
12,1378.15,1,5.15808,31.9053,6.74407,38.7027,0.754188,0.754188,0.983884,0.754188,0.998761,0.754188,0.754188
13,1366.5,1,5.01611,32.5231,8.04025,39.423,0.735092,0.735092,0.958971,0.735092,0.998761,0.735092,0.735092
14,1356.86,1,4.96523,33.2083,7.49299,40.451,0.716479,0.716479,1.00355,0.716479,0.998761,0.716479,0.716479
15,1334.6,1,5.10912,30.4767,8.84515,37.2765,0.698337,0.698337,0.978138,0.698337,0.998761,0.698337,0.698337
16,1330.95,1,4.99178,24.6261,8.64784,30.1946,0.680655,0.680655,0.953371,0.680655,0.998761,0.680655,0.680655
17,1310.37,1,5.07161,23.9639,9.57343,29.4434,0.66342,0.66342,0.981046,0.66342,0.998761,0.66342,0.66342
18,1305.13,1,5.16619,25.0972,10.4102,30.7972,0.646622,0.646622,0.956205,0.646622,0.998761,0.646622,0.646622
19,1293.8,1,5.048,24.246,10.771,29.7444,0.630249,0.630249,0.996837,0.630249,0.998761,0.630249,0.630249
20,1285.23,1,5.21398,23.1813,11.97,28.3687,0.614291,0.614291,0.971596,0.614291,0.998761,0.614291,0.614291
21,1265.95,1,5.14143,22.8529,13.6769,28.107,0.598737,0.598737,0.997862,0.598737,0.998761,0.598737,0.598737
22,1255.28,1,5.3686,24.9489,12.2279,30.9013,0.583577,0.583577,0.972595,0.583577,0.998761,0.583577,0.583577
23,1243.41,1,5.33933,23.5576,11.2062,29.2924,0.5688,0.5688,0.947968,0.5688,0.998761,0.5688,0.5688
24,1229.41,1,5.3824,22.813,10.7527,28.3381,0.554398,0.554398,0.923965,0.554398,0.998761,0.554398,0.554398
25,1223.46,1,5.39453,22.8598,11.6637,28.3642,0.54036,0.54036,0.90057,0.54036,0.998761,0.54036,0.54036
26,1206.58,1,5.26215,23.2647,12.5379,28.9396,0.526678,0.526678,0.877767,0.526678,0.998761,0.526678,0.526678
27,1194.22,1,5.29348,22.3626,14.3226,27.8856,0.513342,0.513342,0.855542,0.513342,0.998761,0.513342,0.513342
28,1178.05,1,5.45788,22.8297,16.0213,28.298,0.500344,0.500344,0.833879,0.500344,0.998761,0.500344,0.500344
29,1171.23,1,5.39373,22.2147,15.842,27.4936,0.487675,0.487675,0.812764,0.487675,0.998761,0.487675,0.487675
30,1154.17,1,5.38938,22.6307,14.004,27.9373,0.475327,0.475327,0.792185,0.475327,0.998761,0.475327,0.475327
31,1152.11,1,5.38216,23.221,12.108,28.4872,0.463291,0.463291,0.84184,0.463291,0.998761,0.463291,0.463291
32,1131.5,1,5.28896,23.2747,12.6194,28.5645,0.45156,0.45156,0.820524,0.45156,0.998761,0.45156,0.45156
33,1123.32,1,5.38506,23.0963,12.5318,28.2867,0.440127,0.440127,0.799748,0.440127,0.998761,0.440127,0.440127
34,1110.88,1,5.21683,22.9931,12.4349,28.2112,0.428982,0.428982,0.779498,0.428982,0.998761,0.428982,0.428982
35,1097.35,1,5.1917,22.0692,11.8935,27.0668,0.41812,0.41812,0.75976,0.41812,0.998761,0.41812,0.41812
36,1084.01,1,5.28102,22.0183,14.368,27.0172,0.407533,0.407533,0.740523,0.407533,0.998761,0.407533,0.407533
37,1088.62,1,5.229,22.3174,12.4227,27.3226,0.397214,0.397214,0.79904,0.397214,0.998761,0.397214,0.397214
38,1075.29,1,5.28088,23.1448,12.3855,28.3374,0.387157,0.387157,0.778808,0.387157,0.998761,0.387157,0.387157
39,1057.66,1,5.42893,22.5198,13.8571,27.6217,0.377354,0.377354,0.759088,0.377354,0.998761,0.377354,0.377354
40,1041.91,1,5.37019,21.2651,14.6119,26.0788,0.367799,0.367799,0.739867,0.367799,0.998761,0.367799,0.367799
41,1036.09,1,5.36009,20.3443,15.2057,24.966,0.358486,0.358486,0.721134,0.358486,0.998761,0.358486,0.358486
42,1027.42,1,5.42093,21.1855,14.9267,26.0646,0.349409,0.349409,0.702874,0.349409,0.998761,0.349409,0.349409
43,1014.26,1,5.27891,21.8492,15.3792,26.8558,0.340562,0.340562,0.685077,0.340562,0.998761,0.340562,0.340562
44,1004.57,1,5.30563,20.7043,14.0646,25.4882,0.331938,0.331938,0.66773,0.331938,0.998761,0.331938,0.331938
45,987.45,1,5.26835,20.2876,11.9474,24.938,0.323534,0.323534,0.650823,0.323534,0.998761,0.323534,0.323534
46,980.551,1,5.22224,20.8022,11.0185,25.6409,0.315341,0.315341,0.634344,0.315341,0.998761,0.315341,0.315341
47,966.905,1,5.20213,20.6079,9.7342,25.4385,0.307357,0.307357,0.618282,0.307357,0.998761,0.307357,0.307357
48,963.489,1,5.20917,20.3595,9.65808,25.011,0.299574,0.299574,0.602627,0.299574,0.998761,0.299574,0.299574
49,953.185,1,5.17327,20.9376,9.54498,25.6648,0.291989,0.291989,0.587368,0.291989,0.998761,0.291989,0.291989
50,952.609,1,5.17291,21.4707,9.18737,26.3583,0.284596,0.285725,0.624354,0.284596,0.998761,0.284596,0.284596
51,941.121,1,5.25696,22.8154,8.2769,27.8892,0.27739,0.278624,0.608545,0.27739,0.998761,0.27739,0.27739
52,920.307,1,5.16477,22.6168,8.1405,27.6155,0.270366,0.271569,0.593136,0.270366,0.998761,0.270366,0.270366
53,915.571,1,5.14015,22.0845,7.52025,27.0758,0.26352,0.264693,0.578117,0.26352,0.998761,0.26352,0.26352
54,907.298,1,5.1536,22.3164,7.16189,27.4153,0.256848,0.257991,0.563479,0.256848,0.998761,0.256848,0.256848
55,891.529,1,5.23996,22.4679,7.63943,27.7183,0.250344,0.251458,0.549211,0.250344,0.998761,0.250344,0.250344
56,880.058,1,5.23362,22.9396,7.43483,28.3044,0.244005,0.245091,0.535305,0.244005,0.998761,0.244005,0.244005
57,872.162,1,5.27874,22.997,7.27793,28.4643,0.237827,0.238885,0.521751,0.237827,0.998761,0.237827,0.237827
58,876.911,1,5.22726,23.1308,6.92874,28.6118,0.231805,0.232837,0.50854,0.231805,0.998761,0.231805,0.231805
59,864.242,1,5.24425,22.8126,7.56576,28.1994,0.225936,0.226941,0.497456,0.225936,0.998761,0.225936,0.225936
60,853.541,1,5.22747,22.3844,8.0649,27.6324,0.22482,0.221195,0.53069,0.220215,0.998761,0.220215,0.220215
61,856.22,1,5.2243,22.2017,7.71642,27.4289,0.219128,0.215594,0.621584,0.214639,0.998761,0.214639,0.214639
62,849.175,1,5.18764,21.9304,7.9407,27.0579,0.215098,0.210135,0.61164,0.209204,0.998761,0.209204,0.209204
63,838.66,1,5.21934,21.9403,6.99747,27.0249,0.231185,0.204814,0.596153,0.203907,0.998761,0.203907,0.203907
64,831.355,1,5.16973,22.476,7.56265,27.6298,0.225331,0.199628,0.623056,0.198744,0.998761,0.198744,0.198744
65,828.613,1,5.1867,22.7681,7.61107,28.0032,0.225884,0.194574,0.63307,0.193711,0.998761,0.193711,0.193711
66,819.524,1,5.21802,22.4606,7.34151,27.6367,0.220164,0.189647,0.655203,0.188807,0.998761,0.188807,0.188807
67,812.778,1,5.22945,22.5616,7.47768,27.7845,0.221696,0.184845,0.638613,0.184026,0.998761,0.184026,0.184026
68,802.625,1,5.27255,22.6465,7.87203,27.9154,0.219802,0.180854,0.67099,0.179366,0.998761,0.179366,0.179366
69,805.109,1,5.22755,22.7813,8.50074,28.0632,0.214236,0.178702,0.724437,0.176072,0.998761,0.174825,0.174825
70,792.906,1,5.24631,22.3947,8.55757,27.6466,0.223956,0.178763,0.706094,0.175112,0.998761,0.170398,0.170398
71,788.43,1,5.24225,22.2255,8.28657,27.4857,0.218285,0.174237,0.688215,0.170678,0.998761,0.166083,0.166083
72,779.803,1,5.22572,22.2971,8.13673,27.5652,0.224148,0.169825,0.670789,0.166357,0.998761,0.161878,0.161878
73,776.428,1,5.23752,22.2719,8.21739,27.5477,0.225038,0.172249,0.660135,0.168132,0.998761,0.157779,0.157779
74,777.358,1,5.27361,22.5098,8.43912,27.7905,0.232348,0.168871,0.663239,0.163875,0.998761,0.153784,0.153784
75,765.729,1,5.26498,22.3821,8.22446,27.6183,0.226465,0.164595,0.674455,0.159725,0.998761,0.151055,0.14989
76,762.827,1,5.25712,22.5249,8.42314,27.7849,0.228682,0.160427,0.701008,0.155681,0.998761,0.149142,0.146095
77,760.83,1,5.27217,22.3133,8.11252,27.4969,0.22833,0.156365,0.683258,0.151739,0.998761,0.145366,0.142396
78,755.516,1,5.28313,22.075,7.93973,27.1734,0.222548,0.152406,0.665957,0.147897,0.99835,0.149199,0.13879
79,757.214,1,5.22458,21.9865,8.09212,27.0541,0.222746,0.151093,0.707224,0.145825,0.998453,0.149184,0.135276
80,749.779,1,5.22418,22.2346,7.62876,27.3571,0.218685,0.147267,0.689317,0.142132,0.998663,0.151849,0.131851
81,750.192,1,5.24872,22.3428,7.45397,27.4667,0.214765,0.143538,0.671863,0.138533,0.998249,0.157013,0.128512
82,752.114,1,5.24575,22.3718,7.37584,27.458,0.216128,0.139903,0.654851,0.135026,0.998102,0.155836,0.125258
83,757.831,1,5.24021,22.8029,7.6112,27.9655,0.215983,0.136361,0.704032,0.131607,0.997829,0.155126,0.122694
84,743.021,1,5.20988,22.9887,7.3233,28.2107,0.215406,0.132908,0.703494,0.128274,0.998489,0.157418,0.119587
85,738.654,1,5.21947,23.0926,6.62824,28.3137,0.214009,0.129543,0.685681,0.125026,0.997875,0.16204,0.116559
86,733.795,1,5.18153,23.1101,6.1002,28.3549,0.20859,0.126263,0.675196,0.121861,0.997574,0.163935,0.113608
87,734.135,1,5.1833,23.2419,6.16386,28.4856,0.21147,0.123066,0.659957,0.118775,0.997292,0.163052,0.110731
88,733.38,1,5.23514,23.3041,5.88997,28.5964,0.212129,0.11995,0.643247,0.115768,0.997676,0.165466,0.108919
