iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1482.32,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1467.84,1,3.03676,1.7685,1.10332,47.0669,16.1412,56.0539,0.974679,0.974679,1.01107,0.974679,0.998743,0.974679,0.974679
3,1456.64,1,2.23561,1.89619,1.47091,49.8212,16.3764,59.9442,0.95,0.95,0.985466,0.95,0.998743,0.95,0.95
4,1442.44,1,2.66518,1.9465,1.29414,49.0637,18.1954,59.4993,0.925945,0.925945,0.993984,0.925945,0.998743,0.925945,0.925945
5,1431.73,1,4.99835,1.39413,0.680831,47.1642,15.8041,57.2034,0.9025,0.9025,1.05178,0.9025,0.998743,0.9025,0.9025
6,1419.77,1,3.68507,1.49549,0.925186,50.4154,15.9825,60.9729,0.879648,0.879648,1.02515,0.879648,0.998743,0.879648,0.879648
7,1412.08,1,4.46912,1.27202,0.757296,54.2906,16.3108,65.33,0.857375,0.857375,0.999189,0.857375,0.998743,0.857375,0.857375
8,1383.49,1,3.78398,1.52369,0.887458,51.5098,14.535,61.1648,0.835666,0.835666,0.973889,0.835666,0.998743,0.835666,0.835666
9,1383.48,1,4.47095,1.41633,0.757996,56.6036,14.7077,66.7944,0.814506,0.814506,0.94923,0.814506,0.998743,0.814506,0.814506
10,1373.78,1,5.25636,1.44101,0.617847,64.4954,15.5325,76.2078,0.793882,0.793882,0.925195,0.793882,0.998743,0.793882,0.793882
11,1359.23,1,6.17056,1.33809,0.496961,63.8353,12.6989,75.1378,0.773781,0.773781,0.901768,0.773781,0.998743,0.773781,0.773781
12,1346.92,1,4.94475,1.45364,0.704255,59.3519,12.1299,69.6434,0.754188,0.754188,0.878935,0.754188,0.998743,0.754188,0.754188
13,1342.33,1,3.77599,1.6636,0.94409,65.6639,14.545,76.7022,0.735092,0.735092,0.899367,0.735092,0.998743,0.735092,0.735092
14,1337.22,1,3.66048,1.58784,0.974255,62.7743,12.1074,73.8518,0.716479,0.716479,0.959667,0.716479,0.998743,0.716479,0.716479
15,1312.34,1,3.37055,1.93348,1.09246,61.0963,14.5566,72.0453,0.698337,0.698337,0.935368,0.698337,0.998743,0.698337,0.698337
16,1306.38,1,4.34376,1.53825,0.84537,53.7809,18.971,63.4886,0.680655,0.680655,0.911684,0.680655,0.998743,0.680655,0.680655
17,1292.95,1,4.18546,1.59092,0.840231,57.0315,17.4839,67.6054,0.66342,0.66342,0.924525,0.66342,0.998743,0.66342,0.66342
18,1285.56,1,4.33302,1.5814,0.854956,59.5157,17.2372,70.6466,0.646622,0.646622,0.901116,0.646622,0.998743,0.646622,0.646622
19,1279.05,1,4.57402,1.779,0.761181,60.5385,18.7659,71.8262,0.630249,0.655542,0.878299,0.651785,0.998743,0.630249,0.630249
20,1268.55,1,4.06008,1.78059,0.898126,49.3545,17.186,58.6904,0.614291,0.638943,0.85606,0.635281,0.998743,0.614291,0.614291
21,1249.06,1,4.27762,1.34766,0.851329,44.8818,20.4705,54.0383,0.598737,0.622764,0.834384,0.619196,0.998743,0.598737,0.598737
22,1234.87,1,4.54081,1.47606,0.833425,46.9555,19.5401,56.6793,0.583577,0.606996,0.813257,0.603517,0.998743,0.583577,0.583577
