iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1523.94,1,7.8892,6.10874,10.2532,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1505.71,1,4.27377,8.13726,27.806,24.2778,0.974679,0.974679,0.452034,0.998761,1.46202,1.56929,1.46202,1.16962
3,1498.92,1,4.51122,8.25151,23.4287,21.6888,0.95,0.95,0.36416,0.998761,1.425,1.52956,1.425,1.14
4,1482.63,1,4.15075,9.52047,25.0527,22.9681,0.925945,0.925945,0.408929,0.998761,1.38892,1.49083,1.38892,1.11113
5,1471.73,1,4.16454,7.143,34.0787,29.1986,0.9025,0.9025,0.441584,0.998761,1.35375,1.45308,1.35375,1.083
6,1453.82,1,4.2919,7.60222,41.3351,34.2735,0.879648,0.879648,0.678831,0.998761,1.31947,1.41629,1.31947,1.05558
7,1449.26,1,4.20577,7.50635,44.4499,35.8838,0.857375,0.857375,0.718571,0.998761,1.28606,1.40346,1.28606,1.02885
8,1420.38,1,4.74736,7.71627,34.0579,28.7406,0.835666,0.835666,0.629108,0.998761,1.2535,1.36792,1.2535,1.0028
9,1417.38,1,4.8427,6.94932,41.2952,33.741,0.814506,0.814506,0.712457,0.998761,1.22176,1.38753,1.22176,0.977407
10,1398.61,1,5.33264,6.86865,35.9072,30.2341,0.793882,0.793882,0.334664,0.998761,1.19082,1.41448,1.19082,0.952659
11,1396.69,1,5.28407,6.17299,36.9286,30.6443,0.773781,0.773781,0.542436,0.998761,1.16067,1.37866,1.16067,0.928537
12,1378.75,1,5.34079,6.49106,31.4307,26.9599,0.754188,0.754188,0.46865,0.998761,1.13128,1.42019,1.13128,0.905026
13,1368.82,1,5.1958,11.0267,30.4089,26.0611,0.735092,0.735092,0.550192,0.998761,1.10264,1.38423,1.10264,0.88211
14,1357.84,1,5.07008,10.2272,29.6851,25.4186,0.716479,0.716479,0.510452,0.998761,1.07472,1.43168,1.07472,0.859775
15,1349.02,1,5.08058,10.4462,31.614,26.7109,0.698337,0.698337,0.954645,0.998761,1.04751,1.49907,1.04751,0.838005
16,1344.04,1,5.19192,10.5049,27.1655,23.5555,0.680655,0.680655,0.723083,0.998761,1.02098,1.5481,1.02098,0.816786
17,1326.67,1,4.95372,9.17241,26.3961,23.1671,0.66342,0.66342,0.489161,0.998761,0.995131,1.5089,0.995131,0.796105
18,1315.9,1,5.2728,11.0741,28.7272,24.7786,0.646622,0.646622,0.523183,0.998761,0.969933,1.54709,0.969933,0.775947
19,1306.78,1,4.86576,10.3072,27.7359,23.9926,0.630249,0.630249,0.723724,0.998761,0.945374,1.75026,0.945374,0.756299
20,1291.97,1,5.25865,8.20884,25.0011,22.076,0.614291,0.614291,0.451635,0.998761,0.921437,1.70594,0.921437,0.737149
21,1290.79,1,5.2822,10.3393,23.7409,21.3617,0.598737,0.598737,0.271778,0.998761,0.898105,1.66275,0.898105,0.718484
22,1274.05,1,5.17844,8.67499,25.6933,22.8513,0.583577,0.583577,0.101277,0.998761,0.875365,1.62065,0.875365,0.700292
23,1261.35,1,4.99839,7.26553,26.5413,23.609,0.5688,0.5688,0.408238,0.998761,0.8532,1.57961,0.8532,0.68256
24,1241.25,1,5.35311,6.75871,25.8919,22.9956,0.554398,0.554398,0.484958,0.998761,0.831597,1.53961,0.831597,0.665277
25,1237.65,1,5.32141,5.89893,25.0749,22.3017,0.54036,0.54036,0.555054,0.998761,0.81054,1.50063,0.81054,0.648432
26,1229.31,1,5.37922,7.40913,27.1857,23.9859,0.526678,0.526678,0.278804,0.998761,0.790017,1.54636,0.790017,0.632013
27,1224.29,1,5.41178,9.42997,29.5611,25.546,0.513342,0.513342,0.40874,0.998761,0.770013,1.63743,0.770013,0.61601
28,1202.81,1,5.47048,9.54055,27.2638,23.8034,0.500344,0.500344,0.42024,0.998761,0.750516,1.59597,0.750516,0.600413
29,1191.23,1,5.33774,10.8068,25.8847,22.733,0.487675,0.487675,0.409777,0.998761,0.731512,1.61844,0.731512,0.58521
30,1173.76,1,5.438,9.29556,24.8075,21.9586,0.475327,0.475327,0.453529,0.998761,0.71299,1.57746,0.71299,0.570392
31,1167.49,1,5.53095,7.42469,26.3096,22.8619,0.463291,0.463291,0.462283,0.998761,0.694937,1.53751,0.694937,0.555949
32,1151.88,1,5.43172,5.84692,25.053,21.9598,0.45156,0.45156,0.587424,0.998761,0.677341,1.49858,0.677341,0.541873
33,1150.8,1,5.29584,5.71394,24.6934,21.604,0.440127,0.440127,0.591422,0.998761,0.66019,1.46064,0.66019,0.528152
34,1140.62,1,5.24017,6.47091,25.4494,21.996,0.428982,0.428982,0.689423,0.998761,0.643474,1.42365,0.643474,0.514779
35,1125.62,1,5.31104,5.99258,26.4073,22.6547,0.41812,0.41812,0.545047,0.998761,0.627181,1.38761,0.627181,0.501744
36,1116.14,1,5.34233,7.41429,26.7628,23.0432,0.407533,0.407533,0.534614,0.998761,0.6113,1.35247,0.6113,0.48904
37,1119.84,1,5.45462,7.42512,25.8033,22.1956,0.397214,0.397214,0.587237,0.998761,0.595821,1.31823,0.595821,0.476657
38,1098.97,1,5.47777,6.09164,25.9784,22.2691,0.387157,0.387157,0.554908,0.998761,0.580735,1.28485,0.580735,0.464588
39,1075.72,1,5.47312,7.35074,26.1316,22.4926,0.377354,0.377354,0.526681,0.998761,0.56603,1.25231,0.56603,0.452824
40,1073.96,1,5.49033,6.44927,26.7044,22.9194,0.367799,0.367799,0.500541,0.998761,0.551698,1.23294,0.551698,0.441359
41,1071.79,1,5.56657,6.37475,27.5468,23.4945,0.358486,0.358486,0.543728,0.998761,0.537729,1.20172,0.537729,0.430183
42,1053.77,1,5.36846,5.70728,28.0149,23.9071,0.349409,0.349409,0.556434,0.998761,0.524113,1.17129,0.524113,0.419291
43,1044.02,1,5.39765,7.10118,28.8135,24.4479,0.340562,0.340562,0.489631,0.998761,0.510842,1.14163,0.510842,0.408674
44,1027.95,1,5.5505,8.08386,26.9696,23.2166,0.331938,0.331938,0.477023,0.998761,0.497908,1.11273,0.497908,0.398326
45,1027.11,1,5.47801,7.6535,24.7726,21.6849,0.323534,0.323534,0.355256,0.998761,0.4853,1.08455,0.4853,0.38824
46,1019.16,1,5.31894,6.11147,24.7182,21.7493,0.315341,0.315341,0.520692,0.998761,0.473012,1.05709,0.473012,0.37841
47,1003.13,1,5.37892,5.47923,25.5815,22.3572,0.307357,0.307357,0.514142,0.998761,0.461035,1.03033,0.461035,0.368828
48,992.689,1,5.45018,4.49569,25.5202,22.2494,0.299574,0.299574,0.517546,0.998761,0.449362,1.00424,0.449362,0.359489
49,985.758,1,5.31252,4.44222,25.2308,22.0228,0.291989,0.291989,0.54002,0.998761,0.437984,0.978809,0.437984,0.350387
50,982.349,1,5.3789,4.70817,24.7979,21.7394,0.284596,0.284596,0.492223,0.998761,0.426894,0.954025,0.426894,0.341515
51,973.465,1,5.37382,4.35302,24.6276,21.5471,0.27739,0.27739,0.465786,0.998761,0.416084,0.929869,0.416084,0.332867
52,961.574,1,5.37227,4.62927,25.0391,21.8845,0.270366,0.270366,0.51819,0.998761,0.405549,0.906324,0.405549,0.324439
53,954.933,1,5.38742,5.28068,24.8622,21.8521,0.26352,0.26352,0.559763,0.998761,0.39528,0.883375,0.39528,0.316224
54,939.084,1,5.4022,5.35159,23.8216,21.1467,0.256848,0.256848,0.542023,0.998761,0.385271,0.861008,0.385271,0.308217
55,931.023,1,5.4127,5.026,24.6256,21.7554,0.250344,0.250344,0.479292,0.998761,0.375516,0.839207,0.375516,0.300413
56,922.267,1,5.41618,4.97035,24.573,21.6827,0.244005,0.244005,0.490796,0.998761,0.366008,0.817957,0.366008,0.292806
57,911.306,1,5.35559,4.72279,24.824,21.9543,0.237827,0.237827,0.444187,0.998761,0.35674,0.797246,0.35674,0.285392
58,914.092,1,5.37617,4.11341,25.0222,22.0632,0.231805,0.231805,0.470074,0.998761,0.347707,0.77706,0.347707,0.278166
59,914.578,1,5.32775,4.67657,24.8297,21.9322,0.225936,0.225936,0.442296,0.998761,0.338903,0.757384,0.338903,0.271123
60,905.186,1,5.33076,5.24977,24.3054,21.4976,0.220215,0.220215,0.44526,0.998761,0.330322,0.738207,0.330322,0.264258
61,898.671,1,5.38132,5.41507,24.1264,21.4683,0.214639,0.214639,0.440625,0.998761,0.321958,0.721969,0.321958,0.257567
62,889.712,1,5.378,5.77963,24.5336,21.7583,0.209204,0.209204,0.424843,0.998761,0.313806,0.703688,0.313806,0.251045
63,888.811,1,5.43256,5.13647,24.4239,21.6546,0.203907,0.203907,0.472909,0.998761,0.30586,0.68587,0.30586,0.244688
64,877.809,1,5.36577,5.0515,24.017,21.3388,0.198744,0.198744,0.503193,0.998761,0.298116,0.668504,0.298116,0.238493
65,872.371,1,5.36456,5.27271,23.9785,21.3133,0.198589,0.193711,0.467776,0.998761,0.290567,0.651577,0.290567,0.232454
66,877.39,1,5.42831,5.88779,23.372,20.8899,0.203214,0.188807,0.42329,0.998761,0.28321,0.635079,0.28321,0.226568
67,871.884,1,5.43807,6.36961,23.2718,20.8354,0.207078,0.184026,0.538298,0.998761,0.276039,0.618998,0.276039,0.220831
68,863.976,1,5.46049,6.61761,23.1801,20.7542,0.210125,0.179366,0.52742,0.998761,0.269049,0.622775,0.269049,0.21524
69,864.167,1,5.41312,6.99466,22.892,20.5837,0.227005,0.174825,0.544776,0.998761,0.262237,0.619613,0.262237,0.20979
70,860.921,1,5.29908,6.78214,22.2162,20.1256,0.22798,0.170398,0.465129,0.998761,0.255597,0.603924,0.255597,0.204478
71,853.906,1,5.33922,6.33493,22.3705,20.2405,0.236632,0.166083,0.500522,0.998761,0.249125,0.620448,0.249125,0.1993
