iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2028.98,1,7.77311,2.88311,21.0128,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,2004.56,1,3.83227,4.51046,23.5523,45.6081,2.92404,2.92404,0,1.46202,1.58198,1.62254,1.46202
3,1990.73,1,3.89309,5.42522,26.9789,73.0141,2.85,2.85,0,1.425,1.69957,1.58146,1.4893
4,1974.62,1,2.66964,8.09064,35.7071,98.2823,2.77784,2.77784,0,1.38892,1.65654,1.61058,1.45159
5,1967.07,1,2.5694,8.86637,58.6621,109.526,2.7075,2.7075,0,1.35375,1.61459,1.56979,1.41483
6,1962.27,1,2.58141,6.69092,53.9564,124.146,2.63894,2.63894,0,1.31947,1.57767,1.60846,1.39813
7,1942.02,1,2.46025,6.38937,67.2161,149.163,2.57212,2.57212,0,1.28606,1.54113,1.56773,1.36273
8,1928.56,1,2.20157,6.9882,66.5178,143.204,2.507,2.507,0,1.2535,1.50211,1.52804,1.37404
9,1934.55,1,2.14358,5.05247,80.6972,153.916,2.44352,2.44352,0,1.22176,1.74613,1.48934,1.37822
10,1921.43,1,1.7223,5.63072,59.0947,209.375,2.38165,2.38165,0,1.22359,1.75005,1.45163,1.34332
11,1916.15,1,1.82092,5.16385,82.9871,231.653,2.32134,2.32134,0,1.23704,1.70574,1.41488,1.42242
12,1894.06,1,1.88794,4.90392,84.1247,188.474,2.26257,2.26257,0,1.20571,1.66255,1.37905,1.3864
13,1889.9,1,2.27174,8.11487,57.742,274.056,2.20528,2.20528,0,1.17518,1.76797,1.34413,1.4505
14,1876.3,1,2.03373,6.13223,72.9227,321.697,2.14944,2.14944,0,1.14543,1.87824,1.3101,1.41378
15,1857.99,1,1.70425,6.77418,61.0665,317.925,2.09501,2.09501,0,1.11643,1.83068,1.27693,1.37798
16,1853.45,1,1.77247,10.2543,55.2179,239.76,2.04197,2.04197,0,1.08816,1.78433,1.24459,1.34309
17,1836.2,1,1.83635,6.83931,48.5413,302.449,1.99026,1.99026,0,1.0606,1.73915,1.21308,1.30908
18,1834.54,1,1.89185,7.28868,43.315,258.266,1.93987,1.93987,0,1.03375,1.69511,1.24661,1.35158
19,1809,1,2.27963,6.80726,46.4119,261.45,1.89075,1.89075,0,1.00757,1.65219,1.21505,1.31736
20,1799.78,1,2.37608,5.58714,42.2537,214.662,1.84287,1.84287,0,0.982061,1.61035,1.18428,1.284
21,1804.86,1,2.2846,8.95709,50.3502,195.137,1.79621,1.79621,0,0.957195,1.6918,1.15429,1.25149
22,1773.22,1,2.59913,10.0632,44.0559,212.914,1.75073,1.75073,0,0.932958,1.64896,1.12507,1.2198
23,1781.06,1,2.13355,7.43705,36.5852,242.397,1.7064,1.7064,0,0.909335,1.82911,1.1022,1.18891
24,1758.49,1,2.4671,6.87883,38.2123,329.349,1.66319,1.66319,0,0.88631,1.85829,1.07429,1.15881
25,1754.14,1,3.31399,8.79722,39.0943,297.043,1.62108,1.62108,0,0.863868,1.81123,1.04709,1.12947
26,1734.97,1,3.37091,11.2006,40.5627,254.865,1.58003,1.58003,0,0.841995,1.76894,1.02058,1.10087
27,1726.55,1,3.45281,11.0651,39.1993,240.014,1.54003,1.54003,0,0.820675,1.75315,0.994738,1.07299
28,1706.48,1,3.09684,7.04181,47.7223,210.178,1.50103,1.50103,0,0.799895,1.70876,0.969551,1.04583
29,1707.16,1,3.3708,6.96553,40.7893,177.475,1.46302,1.46302,0,0.779641,1.66549,0.945001,1.19387
30,1685.17,1,3.859,6.41854,39.9547,226.752,1.42598,1.42598,0,0.7599,1.62332,0.921073,1.16364
31,1684.39,1,3.20455,4.88829,43.3066,214.135,1.38987,1.38987,0,0.740659,1.58222,0.897751,1.15674
32,1672.05,1,3.04441,5.52227,42.5585,187.037,1.35468,1.35468,0,0.721905,1.54216,0.87502,1.14838
33,1662.62,1,3.84068,5.94576,36.9787,189.084,1.32038,1.32038,0,0.703626,1.58395,0.852864,1.14941
34,1654.1,1,3.73833,6.96574,42.3564,172.173,1.28695,1.28695,0,0.68581,1.68543,0.831269,1.12031
35,1629.29,1,3.81692,6.93672,38.6955,198.266,1.25436,1.25436,0,0.668445,1.64275,0.81022,1.09194
36,1634.29,1,3.86465,8.82553,35.2827,169.664,1.2226,1.2226,0,0.65152,1.75503,0.789705,1.06429
37,1619.77,1,3.59996,8.54926,37.8453,157.797,1.19164,1.19164,0,0.635023,1.7167,0.769709,1.03734
38,1614.6,1,3.45949,8.37449,37.1444,131.649,1.16147,1.16147,0,0.618944,1.67323,0.878008,1.0666
39,1595.76,1,3.93359,5.56583,35.3277,137.942,1.13206,1.13206,0,0.603272,1.63949,0.855776,1.0396
40,1588.4,1,4.01106,5.4678,36.6159,144.462,1.1034,1.1034,0,0.587996,1.70096,0.834108,1.01327
41,1576.06,1,4.04231,9.74708,39.4022,150.04,1.07546,1.07546,0,0.573108,1.65789,0.812987,0.987616
