simulations,OFV
500,970.699
1000,971.085
1500,967.149
2000,968.571
2500,969.095
3000,969.7
3500,968.146
4000,967.48
4500,968.156
5000,968.015
5500,967.983
6000,967.481
6500,967.115
7000,967.372
7500,966.917
8000,967.04
8500,967.474
9000,967.259
9500,967.173
10000,967.105
10500,967.26
11000,967.126
11500,967.376
12000,967.399
12500,967.478
13000,967.252
13500,967.296
14000,967.434
14500,967.07
15000,967.088
15500,967.148
16000,967.055
16500,966.816
17000,966.816
17500,966.886
18000,966.896
18500,966.956
19000,967.023
19500,967.084
20000,967.056
20500,967.177
21000,967.149
21500,967.159
22000,967.211
22500,967.282
23000,967.227
23500,967.314
24000,967.37
24500,967.459
25000,967.493
25500,967.428
26000,967.466
26500,967.238
27000,967.275
27500,967.157
28000,967.283
28500,967.273
29000,967.123
29500,967.165
30000,967.196
