rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,1,-2.48181,-1.24163,0.484303,0.579224,0
2,1,-2.39777,-0.553409,-0.507008,-0.111854,0
3,1,-2.69196,-1.53839,0.562933,0.237481,0
4,1,-2.68848,-1.08459,0.63274,1.35175,0
5,1,-2.57251,-1.06093,0.423637,0.792614,0
6,1,-2.6138,-1.15041,0.747787,0.0501881,0
7,1,-2.56924,-2.35016,0.590682,0.817941,0
8,1,-2.59774,-1.71024,0.230285,-1.78789,0
9,1,-2.6431,-0.823451,0.56372,0.687833,0
10,1,-2.48853,-1.79166,1.74324,-0.83437,0
1,2,1.25382,0.537956,0.62593,-1.7381,0
2,2,1.07219,0.311605,0.109168,-0.578745,0
3,2,0.914134,0.550493,-0.117821,-0.472436,0
4,2,0.95693,-0.283862,0.340341,-0.184558,0
5,2,0.768309,0.637919,-0.508452,-0.475216,0
6,2,0.908659,0.308988,-0.245717,-1.32846,0
7,2,0.999166,1.59054,-0.662737,1.17613,0
8,2,0.922544,0.612288,-0.263136,-1.2057,0
9,2,0.998005,0.327813,0.250124,-2.10251,0
10,2,0.827711,0.889191,-0.533047,-0.0767009,0
1,3,0.822484,0.686471,0.445245,0.653932,0
2,3,0.588668,0.585949,0.0683592,0.402599,0
3,3,0.841402,-0.0150032,0.899908,0.0761206,0
4,3,0.605432,0.35904,0.14587,0.221427,0
5,3,0.757144,-0.0185127,0.698923,0.343458,0
6,3,0.751593,0.386472,0.327148,0.0830813,0
7,3,0.679036,0.590252,-0.0421893,0.246375,0
8,3,0.6899,0.578148,-0.027277,1.06714,0
9,3,0.737134,1.15229,0.362239,0.539368,0
10,3,0.798245,1.44229,-0.195108,2.13434,0
1,4,0.00559907,-0.402982,-0.45932,-0.648061,0
2,4,-0.214186,-0.271311,-0.978995,0.801218,0
3,4,-0.241885,-0.379863,-1.11359,-0.152022,0
4,4,-0.0970338,-0.306815,-0.697296,-0.0312532,0
5,4,-0.0849542,-0.154718,-0.900142,-0.549221,0
6,4,0.000257508,-0.842016,-0.0728963,-2.8399,0
7,4,-0.0126181,-0.235536,-0.88547,-0.15232,0
8,4,-0.225475,0.148968,-0.972222,1.29965,0
9,4,-0.0242043,-0.291101,-0.380669,0.491136,0
10,4,-0.333589,-0.444356,-1.44745,-1.26021,0
1,5,-0.470445,0.023553,0.523275,0.974373,0
2,5,-0.294828,0.543598,0.737869,-0.0488242,0
3,5,-0.392446,0.387063,0.966471,-0.703418,0
4,5,-0.499741,0.672745,0.75944,0.424066,0
5,5,-0.41999,-0.485284,1.38627,-0.965432,0
6,5,-0.543835,-0.494615,1.03206,-1.37352,0
7,5,-0.372538,0.639206,0.629704,1.23954,0
8,5,-0.396793,0.253248,0.837677,-0.746195,0
9,5,-0.553071,0.417675,0.511521,0.309223,0
10,5,-0.417046,-0.161119,0.816206,1.46318,0
1,6,0.564858,0.524728,2.61124,1.09356,0
2,6,0.396941,0.710039,1.37314,-0.738316,0
3,6,0.538342,2.52234,1.33786,-0.35383,0
4,6,0.428216,1.80229,1.63082,0.168009,0
5,6,0.505851,2.11894,1.1799,1.09228,0
6,6,0.462122,2.28136,0.966678,-0.170926,0
7,6,0.426562,0.0938862,2.59714,0.322669,0
8,6,0.553908,2.84289,0.353248,-0.322637,0
9,6,0.531457,0.811319,2.1655,0.594523,0
10,6,0.616317,2.09032,1.23953,-0.28493,0
1,7,0.464557,-1.96042,-1.32621,0.944371,0
2,7,0.465359,-2.31893,-1.13778,1.05595,0
3,7,0.50346,-1.97929,-1.19139,-0.995659,0
4,7,0.426302,-2.02788,-1.42978,-0.23977,0
5,7,0.28959,-2.39004,-1.29019,-0.297972,0
6,7,0.513366,-1.65706,-1.45105,-0.476633,0
7,7,0.383612,-1.58682,-1.25901,2.07503,0
8,7,0.521922,-1.64489,-1.1892,0.0968213,0
9,7,0.283278,-2.80013,-1.30417,-0.319557,0
10,7,0.508605,-2.2671,-1.10831,-1.22071,0
1,8,0.845527,0.12692,-0.130488,1.62259,0
2,8,0.768397,-0.225237,-0.243164,0.0973635,0
3,8,0.953708,-0.347934,0.0204536,0.882919,0
4,8,0.981417,-0.259609,0.0486989,-1.33465,0
5,8,0.750002,-0.270752,-0.337008,1.58495,0
6,8,1.09921,0.289505,0.0525468,-0.309504,0
7,8,0.97702,0.102369,-0.180013,0.353891,0
8,8,0.779887,0.252054,-0.743131,0.715376,0
9,8,0.889585,-0.327113,0.076499,-0.745807,0
10,8,0.99823,-0.137297,0.154231,-1.35519,0
1,9,-0.0358912,-0.0457896,0.981624,0.821954,0
2,9,-0.0742447,-0.245961,0.837804,1.50766,0
3,9,-0.20214,-0.581381,0.344645,0.458908,0
4,9,-0.138401,-0.535695,0.439135,0.560577,0
5,9,-0.1359,-0.420666,0.877443,0.264949,0
6,9,-0.171819,-0.246264,0.302567,-1.19158,0
7,9,-0.113571,0.0262828,0.681284,1.00801,0
8,9,-0.180793,-1.46532,1.47079,0.395001,0
9,9,-0.260379,-1.46167,1.25919,-1.26024,0
10,9,-0.13084,-0.297543,0.747695,-0.471536,0
1,10,-1.62279,-1.08167,-0.298754,-0.29945,0
2,10,-1.88767,-0.829501,-1.72395,0.0208187,0
3,10,-1.92643,0.0275343,-1.37959,0.45854,0
4,10,-1.7386,-0.951863,-1.37124,-2.15214,0
5,10,-1.75188,-0.994502,-0.979176,-1.29459,0
6,10,-1.66255,-1.14676,-0.987862,-0.255824,0
7,10,-1.83306,-0.424701,-1.91989,0.466284,0
8,10,-1.74101,-1.08075,-1.20735,-0.778857,0
9,10,-1.68362,-0.407549,-1.59486,0.196882,0
10,10,-1.69903,-0.465958,-1.42652,0.662247,0
1,11,0.724822,0.447361,-0.30095,-0.495299,0
2,11,0.897289,1.18489,-0.0736445,0.0373502,0
3,11,0.554226,0.563283,-0.952665,-0.615817,0
4,11,0.95011,0.693426,0.679996,-1.5889,0
5,11,0.851309,0.798748,0.267641,-0.514502,0
6,11,0.866832,1.21694,-0.042471,-0.106987,0
7,11,0.821675,0.78171,-0.192246,-1.49487,0
8,11,0.718064,0.831761,-0.360718,-1.74663,0
9,11,0.942653,1.17593,-0.180564,0.375292,0
10,11,0.899903,1.27211,-0.0136653,-0.981466,0
1,12,-0.169762,0.625274,0.711817,0.573167,0
2,12,-0.080811,1.15284,0.819782,0.424027,0
3,12,-0.279183,0.765149,0.304942,1.34102,0
4,12,0.0205599,1.19791,0.631658,-0.378537,0
5,12,-0.167261,1.20943,0.279092,0.616825,0
6,12,-0.202249,0.518939,0.47695,0.421029,0
7,12,-0.284803,0.723574,0.0106125,-0.986858,0
8,12,-0.0893836,0.388769,0.709648,1.18326,0
9,12,-0.2493,0.453937,0.143584,0.84073,0
10,12,-0.228091,0.880254,0.213207,1.48108,0
1,13,0.0284954,1.25209,-1.05195,-0.49826,0
2,13,0.220378,-0.136831,1.06713,-0.115206,0
3,13,0.138946,0.403289,0.560823,-0.0514866,0
4,13,0.0319128,-1.26046,1.42299,-1.37929,0
5,13,0.0412909,-1.77596,2.14913,-0.592502,0
6,13,0.124926,0.599027,0.39802,-1.33785,0
7,13,0.334538,0.566177,1.0999,0.0401106,0
8,13,0.0546444,-0.742434,1.23055,-1.02801,0
9,13,0.0523138,-0.0357317,0.511871,-0.232242,0
10,13,0.116668,0.438893,0.284597,0.610086,0
1,14,0.654644,0.483645,-1.29295,-0.266151,0
2,14,0.779301,1.1399,-2.20507,-0.495988,0
3,14,0.555974,0.432615,-1.71646,-0.300204,0
4,14,0.249784,0.150809,-2.32181,-0.0344455,0
5,14,0.596811,0.111123,-1.55607,-0.0863003,0
6,14,0.582429,0.493028,-1.42886,-1.40362,0
7,14,0.585087,0.686186,-1.42548,0.880266,0
8,14,0.689803,0.728053,-1.2137,-0.0547745,0
9,14,0.489593,0.547264,-2.4478,-0.715058,0
10,14,0.584712,0.606845,-1.72822,-0.380872,0
