standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.69196,0.00714286,-2.80013,0.00714286,-2.4478,0.00714286,-2.8399,0.00714286,All
-2.68848,0.0142857,-2.39004,0.0142857,-2.32181,0.0142857,-2.15214,0.0142857,All
-2.6431,0.0214286,-2.35016,0.0214286,-2.20507,0.0214286,-2.10251,0.0214286,All
-2.6138,0.0285714,-2.31893,0.0285714,-1.91989,0.0285714,-1.78789,0.0285714,All
-2.59774,0.0357143,-2.2671,0.0357143,-1.72822,0.0357143,-1.74663,0.0357143,All
-2.57251,0.0428571,-2.02788,0.0428571,-1.72395,0.0428571,-1.7381,0.0428571,All
-2.56924,0.05,-1.97929,0.05,-1.71646,0.05,-1.5889,0.05,All
-2.48853,0.0571429,-1.96042,0.0571429,-1.59486,0.0571429,-1.49487,0.0571429,All
-2.48181,0.0642857,-1.79166,0.0642857,-1.55607,0.0642857,-1.40362,0.0642857,All
-2.39777,0.0714286,-1.77596,0.0714286,-1.45105,0.0714286,-1.37929,0.0714286,All
-1.92643,0.0785714,-1.71024,0.0785714,-1.44745,0.0785714,-1.37352,0.0785714,All
-1.88767,0.0857143,-1.65706,0.0857143,-1.42978,0.0857143,-1.35519,0.0857143,All
-1.83306,0.0928571,-1.64489,0.0928571,-1.42886,0.0928571,-1.33785,0.0928571,All
-1.75188,0.1,-1.58682,0.1,-1.42652,0.1,-1.33465,0.1,All
-1.74101,0.107143,-1.53839,0.107143,-1.42548,0.107143,-1.32846,0.107143,All
-1.7386,0.114286,-1.46532,0.114286,-1.37959,0.114286,-1.29459,0.114286,All
-1.69903,0.121429,-1.46167,0.121429,-1.37124,0.121429,-1.26024,0.121429,All
-1.68362,0.128571,-1.26046,0.128571,-1.32621,0.128571,-1.26021,0.128571,All
-1.66255,0.135714,-1.24163,0.135714,-1.30417,0.135714,-1.22071,0.135714,All
-1.62279,0.142857,-1.15041,0.142857,-1.29295,0.142857,-1.2057,0.142857,All
-0.553071,0.15,-1.14676,0.15,-1.29019,0.15,-1.19158,0.15,All
-0.543835,0.157143,-1.08459,0.157143,-1.25901,0.157143,-1.02801,0.157143,All
-0.499741,0.164286,-1.08167,0.164286,-1.2137,0.164286,-0.995659,0.164286,All
-0.470445,0.171429,-1.08075,0.171429,-1.20735,0.171429,-0.986858,0.171429,All
-0.41999,0.178571,-1.06093,0.178571,-1.19139,0.178571,-0.981466,0.178571,All
-0.417046,0.185714,-0.994502,0.185714,-1.1892,0.185714,-0.965432,0.185714,All
-0.396793,0.192857,-0.951863,0.192857,-1.13778,0.192857,-0.83437,0.192857,All
-0.392446,0.2,-0.842016,0.2,-1.11359,0.2,-0.778857,0.2,All
-0.372538,0.207143,-0.829501,0.207143,-1.10831,0.207143,-0.746195,0.207143,All
-0.333589,0.214286,-0.823451,0.214286,-1.05195,0.214286,-0.745807,0.214286,All
-0.294828,0.221429,-0.742434,0.221429,-0.987862,0.221429,-0.738316,0.221429,All
-0.284803,0.228571,-0.581381,0.228571,-0.979176,0.228571,-0.715058,0.228571,All
-0.279183,0.235714,-0.553409,0.235714,-0.978995,0.235714,-0.703418,0.235714,All
-0.260379,0.242857,-0.535695,0.242857,-0.972222,0.242857,-0.648061,0.242857,All
-0.2493,0.25,-0.494615,0.25,-0.952665,0.25,-0.615817,0.25,All
-0.241885,0.257143,-0.485284,0.257143,-0.900142,0.257143,-0.592502,0.257143,All
-0.228091,0.264286,-0.465958,0.264286,-0.88547,0.264286,-0.578745,0.264286,All
-0.225475,0.271429,-0.444356,0.271429,-0.743131,0.271429,-0.549221,0.271429,All
-0.214186,0.278571,-0.424701,0.278571,-0.697296,0.278571,-0.514502,0.278571,All
-0.202249,0.285714,-0.420666,0.285714,-0.662737,0.285714,-0.49826,0.285714,All
-0.20214,0.292857,-0.407549,0.292857,-0.533047,0.292857,-0.495988,0.292857,All
-0.180793,0.3,-0.402982,0.3,-0.508452,0.3,-0.495299,0.3,All
-0.171819,0.307143,-0.379863,0.307143,-0.507008,0.307143,-0.476633,0.307143,All
-0.169762,0.314286,-0.347934,0.314286,-0.45932,0.314286,-0.475216,0.314286,All
-0.167261,0.321429,-0.327113,0.321429,-0.380669,0.321429,-0.472436,0.321429,All
-0.138401,0.328571,-0.306815,0.328571,-0.360718,0.328571,-0.471536,0.328571,All
-0.1359,0.335714,-0.297543,0.335714,-0.337008,0.335714,-0.380872,0.335714,All
-0.13084,0.342857,-0.291101,0.342857,-0.30095,0.342857,-0.378537,0.342857,All
-0.113571,0.35,-0.283862,0.35,-0.298754,0.35,-0.35383,0.35,All
-0.0970338,0.357143,-0.271311,0.357143,-0.263136,0.357143,-0.322637,0.357143,All
-0.0893836,0.364286,-0.270752,0.364286,-0.245717,0.364286,-0.319557,0.364286,All
-0.0849542,0.371429,-0.259609,0.371429,-0.243164,0.371429,-0.309504,0.371429,All
-0.080811,0.378571,-0.246264,0.378571,-0.195108,0.378571,-0.300204,0.378571,All
-0.0742447,0.385714,-0.245961,0.385714,-0.192246,0.385714,-0.29945,0.385714,All
-0.0358912,0.392857,-0.235536,0.392857,-0.180564,0.392857,-0.297972,0.392857,All
-0.0242043,0.4,-0.225237,0.4,-0.180013,0.4,-0.28493,0.4,All
-0.0126181,0.407143,-0.161119,0.407143,-0.130488,0.407143,-0.266151,0.407143,All
0.000257508,0.414286,-0.154718,0.414286,-0.117821,0.414286,-0.255824,0.414286,All
0.00559907,0.421429,-0.137297,0.421429,-0.0736445,0.421429,-0.23977,0.421429,All
0.0205599,0.428571,-0.136831,0.428571,-0.0728963,0.428571,-0.232242,0.428571,All
0.0284954,0.435714,-0.0457896,0.435714,-0.042471,0.435714,-0.184558,0.435714,All
0.0319128,0.442857,-0.0357317,0.442857,-0.0421893,0.442857,-0.170926,0.442857,All
0.0412909,0.45,-0.0185127,0.45,-0.027277,0.45,-0.15232,0.45,All
0.0523138,0.457143,-0.0150032,0.457143,-0.0136653,0.457143,-0.152022,0.457143,All
0.0546444,0.464286,0.023553,0.464286,0.0106125,0.464286,-0.115206,0.464286,All
0.116668,0.471429,0.0262828,0.471429,0.0204536,0.471429,-0.111854,0.471429,All
0.124926,0.478571,0.0275343,0.478571,0.0486989,0.478571,-0.106987,0.478571,All
0.138946,0.485714,0.0938862,0.485714,0.0525468,0.485714,-0.0863003,0.485714,All
0.220378,0.492857,0.102369,0.492857,0.0683592,0.492857,-0.0767009,0.492857,All
0.249784,0.5,0.111123,0.5,0.076499,0.5,-0.0547745,0.5,All
0.283278,0.507143,0.12692,0.507143,0.109168,0.507143,-0.0514866,0.507143,All
0.28959,0.514286,0.148968,0.514286,0.143584,0.514286,-0.0488242,0.514286,All
0.334538,0.521429,0.150809,0.521429,0.14587,0.521429,-0.0344455,0.521429,All
0.383612,0.528571,0.252054,0.528571,0.154231,0.528571,-0.0312532,0.528571,All
0.396941,0.535714,0.253248,0.535714,0.213207,0.535714,0.0208187,0.535714,All
