time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.209062,1,0.496725,1,0.228841,5.56032,0.0403758,3.91652,0.0365414,5.56032,-0.0100631,All
1.05006,0.205843,1.05006,0.485801,1.05006,0.224611,5.78403,0.038487,4.12456,-0.00634633,5.78403,-0.0107511,All
1.10263,0.202463,1.10263,0.474331,1.10263,0.220169,6.01674,0.0345702,4.34364,-0.0515121,6.01674,-0.0135116,All
1.15782,0.198913,1.15782,0.462286,1.15782,0.215504,6.24832,0.0297468,4.57436,-0.099077,6.24832,-0.0172298,All
1.21,0.195557,1.21,0.450901,1.21,0.211094,6.25881,0.029448,4.81733,-0.146263,6.25881,-0.0174825,All
1.21578,0.195185,1.21578,0.449639,1.21578,0.210606,6.51062,0.0214346,4.87992,-0.153983,6.51062,-0.0244323,All
1.27664,0.191271,1.27664,0.436358,1.27664,0.205462,6.77256,0.0110307,5.07321,-0.1752,6.77256,-0.0338433,All
1.34055,0.187161,1.34055,0.422413,1.34055,0.200061,6.93632,0.00380539,5.34269,-0.19609,6.93632,-0.0404912,All
1.40766,0.182846,1.40766,0.40777,1.40766,0.19439,7.04504,-0.000991584,5.62647,-0.209969,7.04504,-0.0449049,All
1.42,0.182052,1.42,0.405077,1.42,0.193347,7.32848,-0.0138317,5.84332,-0.213447,7.32848,-0.0567732,All
1.47813,0.178314,1.47813,0.392393,1.47813,0.188435,7.62333,-0.0279541,5.92533,-0.214048,7.62333,-0.069952,All
1.55212,0.173555,1.55212,0.376247,1.55212,0.182182,7.62431,-0.0280014,6.24006,-0.212067,7.62431,-0.0699963,All
1.62982,0.168081,1.62982,0.363863,1.62982,0.175855,7.93003,-0.042233,6.57151,-0.200775,7.93003,-0.0832768,All
1.63,0.168068,1.63,0.363841,1.63,0.175841,8.24908,-0.0563186,6.80671,-0.191121,8.24908,-0.0963658,All
1.71141,0.161997,1.71141,0.354081,1.71141,0.16938,8.31231,-0.0587788,6.92057,-0.185792,8.31231,-0.098623,All
1.79708,0.155609,1.79708,0.34381,1.79708,0.162581,8.58096,-0.0685615,7.28817,-0.164312,8.58096,-0.107527,All
1.84,0.152408,1.84,0.338664,1.84,0.159174,8.9262,-0.0784707,7.67529,-0.139911,8.9262,-0.11624,All
1.88704,0.148901,1.88704,0.333024,1.88704,0.155441,9.00031,-0.0800282,7.77011,-0.133985,9.00031,-0.117525,All
1.98151,0.141856,1.98151,0.321699,1.98151,0.147944,9.28533,-0.083711,8.08297,-0.115596,9.28533,-0.120092,All
2.05,0.139214,2.05,0.316962,2.05,0.14494,9.6589,-0.0845761,8.51231,-0.0952224,9.6589,-0.119384,All
2.0807,0.138439,2.0807,0.315414,2.0807,0.143996,9.6883,-0.0842978,8.7335,-0.0861173,9.6883,-0.118973,All
2.18486,0.135807,2.18486,0.310164,2.18486,0.140796,10.0475,-0.0802375,8.96446,-0.0780327,10.0475,-0.11328,All
2.26,0.133909,2.26,0.306377,2.26,0.138487,10.3763,-0.0736459,9.44062,-0.0655304,10.3763,-0.105141,All
2.29423,0.133044,2.29423,0.304651,2.29423,0.137435,10.4517,-0.0717642,9.6969,-0.0600011,10.4517,-0.1029,All
2.40908,0.130143,2.40908,0.298863,2.40908,0.133906,10.8722,-0.059417,9.94207,-0.0557452,10.8722,-0.0885538,All
2.47,0.128604,2.47,0.295792,2.47,0.132034,11.0643,-0.0528977,10.4702,-0.0488337,11.0643,-0.0811393,All
2.52968,0.127096,2.52968,0.292784,2.52968,0.1302,11.3097,-0.0445683,10.6603,-0.0468247,11.3097,-0.0716661,All
2.65631,0.123897,2.65631,0.286401,2.65631,0.126308,11.7523,-0.0286888,11.0263,-0.0434032,11.7523,-0.053846,All
2.68,0.123298,2.68,0.285207,2.68,0.12558,11.7647,-0.0282453,11.612,-0.0377197,11.7647,-0.0533509,All
2.78929,0.120537,2.78929,0.279699,2.78929,0.122222,12.238,-0.0120176,11.6237,-0.0375834,12.238,-0.0352787,All
2.89,0.117993,2.89,0.274623,2.89,0.119127,12.4403,-0.00578107,12.2288,-0.0298422,12.4403,-0.0283498,All
2.92892,0.11701,2.92892,0.272661,2.92892,0.117931,12.7304,0.00157664,12.5871,-0.0234641,12.7304,-0.0201922,All
3.07554,0.113306,3.07554,0.265271,3.07554,0.113426,13.1283,0.0116688,12.8783,-0.0178965,13.1283,-0.00900292,All
3.1,0.112688,3.1,0.264038,3.1,0.112674,13.2426,0.0145672,13.5505,-0.00188389,13.2426,-0.00578944,All
3.2295,0.109416,3.2295,0.257511,3.2295,0.108695,13.7753,0.0257446,13.5624,-0.001566,13.7753,0.00658959,All
3.31,0.107382,3.31,0.253453,3.31,0.106221,13.8163,0.0264379,14.2828,0.0193952,13.8163,0.00735713,All
3.39116,0.105332,3.39116,0.249362,3.39116,0.103727,14.3296,0.0347625,14.5139,0.0263188,14.3296,0.0165754,All
3.52,0.102077,3.52,0.242869,3.52,0.099768,14.5043,0.0372298,15.0414,0.0430462,14.5043,0.0193113,All
3.56093,0.101043,3.56093,0.240806,3.56093,0.0985104,14.9061,0.0421248,15.4773,0.0578452,14.9061,0.0247579,All
3.73,0.0993282,3.73,0.234912,3.73,0.0957643,15.1923,0.0450577,15.8404,0.0704495,15.1923,0.0280459,All
3.73918,0.0992563,3.73918,0.234614,3.73918,0.0956355,15.5058,0.0480776,16.4407,0.0915892,15.5058,0.0314437,All
3.92637,0.0977901,3.92637,0.228533,3.92637,0.0930096,15.8803,0.0510784,16.6817,0.100109,15.8803,0.0348808,All
3.94,0.0976833,3.94,0.22809,3.94,0.0928184,16.1296,0.0529668,17.4041,0.125029,16.1296,0.0370603,All
4.12292,0.0941007,4.12292,0.219241,4.12292,0.0882203,16.5683,0.0559532,17.5678,0.130561,16.5683,0.0405933,All
4.15,0.093415,4.15,0.217721,4.15,0.0873927,16.7786,0.0573282,18.3675,0.156869,16.7786,0.0422412,All
4.32931,0.0888744,4.32931,0.207655,4.32931,0.0819129,17.2563,0.0604662,18.501,0.161046,17.2563,0.0461437,All
4.36,0.0880972,4.36,0.205932,4.36,0.080975,17.4536,0.061763,19.3309,0.184496,17.4536,0.0477598,All
4.54603,0.0833864,4.54603,0.195489,4.54603,0.0752898,17.9443,0.0651625,19.4837,0.18861,17.9443,0.0520464,All
4.57,0.0827795,4.57,0.194143,4.57,0.0745574,18.1558,0.066857,20.2942,0.208313,18.1558,0.0542247,All
4.77361,0.0776237,4.77361,0.182714,4.77361,0.0683351,18.6323,0.0710561,20.5186,0.213351,18.6323,0.0596724,All
4.78,0.0774618,4.78,0.182355,4.78,0.0681397,18.8863,0.0732952,21.2576,0.228293,18.8863,0.0625773,All
4.99,0.0721441,4.99,0.170566,4.99,0.0617221,19.3203,0.0772923,21.6085,0.234798,19.3203,0.0678006,All
5.01257,0.0715725,5.01257,0.169299,5.01257,0.0610323,19.6462,0.0804748,22.221,0.243644,19.6462,0.0720264,All
5.2,0.0668264,5.2,0.158778,5.2,0.0553045,20.0083,0.0840126,22.7562,0.25122,20.0083,0.0768218,All
5.2635,0.0652184,5.2635,0.155213,5.2635,0.0533639,20.4366,0.0881973,23.1844,0.257281,20.4366,0.0824939,All
5.41,0.0615087,5.41,0.146989,5.41,0.0488868,20.6963,0.0907344,23.965,0.26833,20.6963,0.0859329,All
5.52699,0.0585462,5.52699,0.140422,5.52699,0.0453117,21.2588,0.095904,24.1478,0.270327,21.2588,0.0931474,All
5.62,0.0556916,5.62,0.134495,5.62,0.0419817,21.3842,0.097003,25.1112,0.27982,21.3842,0.0947125,All
