parameter,value,se_sa,rse_sa
Cl_pop,5.26051585230265,0.295052366026821,5.60881051043064
beta_Cl_logtCLCRMLMIN,0.618409905572117,0.241680157318189,39.080900085939
V1_pop,20.3818143331113,1.49629764930326,7.34133686456188
Q_pop,6.21677528975886,1.30809964251331,21.0414496510465
V2_pop,21.3053972558031,1.58114687580449,7.42134425760976
omega_Cl,0.206670726902514,0.0399298755353953,19.3205279401906
omega_V1,0.243373065489873,0.0512509212953215,21.0585839448425
omega_Q,0.675245684569881,0.158276315104231,23.4398114228676
omega_V2,0.250456420350451,0.0622312091674029,24.8471207407364
corr_V2_V1,0.998237427559763,0.00429954259573872,0.430713423183215
a1,0.302769254291203,0.0228040014418402,7.53180883416496
a2,0.0645214456981629,0.00648739354948338,10.0546314164007
