iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1506.41,1,2.62973,3.05437,20.5065,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1496.87,1,4.16956,4.42977,42.3617,39.3844,0.974679,0.974679,0.487552,0.998761,1.46202,1.46202,1.46202,1.16962
3,1492.31,1,4.38958,4.0403,38.3684,36.9468,0.95,0.95,0.597548,0.998761,1.425,1.425,1.425,1.14
4,1473.47,1,4.19734,4.4047,37.6756,36.4029,0.925945,0.925945,0.83401,0.998761,1.38892,1.38892,1.38892,1.11113
5,1469.15,1,4.12191,3.4991,45.1778,41.9933,0.9025,0.9025,0.834098,0.998761,1.35375,1.35375,1.35375,1.083
6,1456.4,1,4.21882,3.44856,48.213,44.5007,0.879648,0.879648,1.02591,0.998761,1.31947,1.44565,1.31947,1.05558
7,1448.06,1,4.33107,4.2039,47.9224,44.2166,0.857375,0.857375,0.924617,0.998761,1.28606,1.52443,1.28606,1.02885
8,1423.9,1,4.69631,4.73404,41.3665,38.8623,0.835666,0.835666,0.677413,0.998761,1.2535,1.48583,1.2535,1.0028
9,1419.29,1,4.71926,4.03728,45.9944,42.3193,0.814506,0.814506,0.701473,0.998761,1.22176,1.44821,1.22176,0.977407
10,1402.24,1,5.28979,3.7197,40.826,38.6131,0.793882,0.793882,0.244658,0.998761,1.19082,1.41154,1.19082,0.952659
11,1399.96,1,5.17299,3.84854,47.0797,43.1033,0.773781,0.773781,0.644526,0.998761,1.16067,1.3758,1.16067,0.928537
12,1378.64,1,5.2434,3.677,36.9713,35.3748,0.754188,0.754188,0.455033,0.998761,1.13128,1.36167,1.13128,0.905026
13,1377.33,1,5.30305,6.80432,32.7792,31.9181,0.735092,0.735092,0.539737,0.998761,1.10264,1.41164,1.10264,0.88211
14,1359.51,1,4.74241,5.90629,31.5181,30.6546,0.716479,0.716479,0.470144,0.998761,1.07472,1.44189,1.07472,0.859775
15,1351.67,1,4.83353,6.33174,28.8439,28.5996,0.698337,0.698337,0.718541,0.998761,1.04751,1.54416,1.04751,0.838005
16,1349.07,1,4.6088,8.95107,24.5417,25.2033,0.680655,0.680655,0.69796,0.998761,1.02098,1.59876,1.02098,0.816786
17,1331.85,1,4.79004,9.6536,24.8264,25.5668,0.66342,0.66342,0.563785,0.998761,0.995131,1.55827,0.995131,0.796105
18,1321.67,1,5.0119,13.1891,26.8384,27.0666,0.646622,0.646622,0.328337,0.998761,0.969933,1.53141,0.969933,0.775947
19,1307.24,1,4.95574,11.6546,28.5684,28.1619,0.630249,0.630249,0.655158,0.998761,0.945374,1.68137,0.945374,0.756299
